// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2
// command took 5.68s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2
// command took 8.62s and exited with 0
// ***** Done, took 00:00:14 (14.69 sec)   *****
// Found 4 benchmarks:
//   SumBenchmark.Sum: DefaultJob
//   SumBenchmark.SumUnrolled: DefaultJob
//   SumBenchmark.SumVectorT: DefaultJob
//   SumBenchmark.SumVectorized: DefaultJob

// **************************
// Benchmark: SumBenchmark.Sum: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "629894db-1ec7-47ad-981e-f4990654b4b2.dll" --benchmarkName "bench.core.Intrinsics.SumBenchmark.Sum" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   9: 262144 op, 1928638.66 ns, 7.3572 ns/op
OverheadActual  10: 262144 op, 1764854.05 ns, 6.7324 ns/op
OverheadActual  11: 262144 op, 1802058.38 ns, 6.8743 ns/op
OverheadActual  12: 262144 op, 1851236.53 ns, 7.0619 ns/op
OverheadActual  13: 262144 op, 2295122.77 ns, 8.7552 ns/op
OverheadActual  14: 262144 op, 2138607.97 ns, 8.1581 ns/op
OverheadActual  15: 262144 op, 2097982.54 ns, 8.0032 ns/op
OverheadActual  16: 262144 op, 1815315.10 ns, 6.9249 ns/op
OverheadActual  17: 262144 op, 1758439.50 ns, 6.7079 ns/op
OverheadActual  18: 262144 op, 1763571.14 ns, 6.7275 ns/op
OverheadActual  19: 262144 op, 1758439.50 ns, 6.7079 ns/op
OverheadActual  20: 262144 op, 2109956.35 ns, 8.0488 ns/op

WorkloadWarmup   1: 262144 op, 566179460.90 ns, 2.1598 us/op
WorkloadWarmup   2: 262144 op, 575739265.16 ns, 2.1963 us/op
WorkloadWarmup   3: 262144 op, 538390386.40 ns, 2.0538 us/op
WorkloadWarmup   4: 262144 op, 538284760.29 ns, 2.0534 us/op
WorkloadWarmup   5: 262144 op, 539015162.69 ns, 2.0562 us/op
WorkloadWarmup   6: 262144 op, 545736318.75 ns, 2.0818 us/op
WorkloadWarmup   7: 262144 op, 567609048.27 ns, 2.1653 us/op
WorkloadWarmup   8: 262144 op, 614324012.15 ns, 2.3435 us/op
WorkloadWarmup   9: 262144 op, 588668841.62 ns, 2.2456 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 599658660.89 ns, 2.2875 us/op
WorkloadActual   2: 262144 op, 572369492.96 ns, 2.1834 us/op
WorkloadActual   3: 262144 op, 595245029.05 ns, 2.2707 us/op
WorkloadActual   4: 262144 op, 588673973.26 ns, 2.2456 us/op
WorkloadActual   5: 262144 op, 537112182.20 ns, 2.0489 us/op
WorkloadActual   6: 262144 op, 542661615.43 ns, 2.0701 us/op
WorkloadActual   7: 262144 op, 542618851.82 ns, 2.0699 us/op
WorkloadActual   8: 262144 op, 544571865.74 ns, 2.0774 us/op
WorkloadActual   9: 262144 op, 539544576.14 ns, 2.0582 us/op
WorkloadActual  10: 262144 op, 546949522.27 ns, 2.0864 us/op
WorkloadActual  11: 262144 op, 549239085.77 ns, 2.0952 us/op
WorkloadActual  12: 262144 op, 551226738.20 ns, 2.1028 us/op
WorkloadActual  13: 262144 op, 564717373.19 ns, 2.1542 us/op
WorkloadActual  14: 262144 op, 550193997.10 ns, 2.0988 us/op
WorkloadActual  15: 262144 op, 559723439.20 ns, 2.1352 us/op
WorkloadActual  16: 262144 op, 555484710.51 ns, 2.1190 us/op
WorkloadActual  17: 262144 op, 554560588.97 ns, 2.1155 us/op
WorkloadActual  18: 262144 op, 537319585.69 ns, 2.0497 us/op
WorkloadActual  19: 262144 op, 555430828.37 ns, 2.1188 us/op
WorkloadActual  20: 262144 op, 539103683.36 ns, 2.0565 us/op
WorkloadActual  21: 262144 op, 555806720.47 ns, 2.1202 us/op

// AfterActualRun
WorkloadResult   1: 262144 op, 570577270.20 ns, 2.1766 us/op
WorkloadResult   2: 262144 op, 535319959.44 ns, 2.0421 us/op
WorkloadResult   3: 262144 op, 540869392.68 ns, 2.0633 us/op
WorkloadResult   4: 262144 op, 540826629.07 ns, 2.0631 us/op
WorkloadResult   5: 262144 op, 542779642.98 ns, 2.0705 us/op
WorkloadResult   6: 262144 op, 537752353.39 ns, 2.0514 us/op
WorkloadResult   7: 262144 op, 545157299.51 ns, 2.0796 us/op
WorkloadResult   8: 262144 op, 547446863.01 ns, 2.0883 us/op
WorkloadResult   9: 262144 op, 549434515.45 ns, 2.0959 us/op
WorkloadResult  10: 262144 op, 562925150.43 ns, 2.1474 us/op
WorkloadResult  11: 262144 op, 548401774.35 ns, 2.0920 us/op
WorkloadResult  12: 262144 op, 557931216.45 ns, 2.1283 us/op
WorkloadResult  13: 262144 op, 553692487.76 ns, 2.1122 us/op
WorkloadResult  14: 262144 op, 552768366.22 ns, 2.1086 us/op
WorkloadResult  15: 262144 op, 535527362.94 ns, 2.0429 us/op
WorkloadResult  16: 262144 op, 553638605.62 ns, 2.1120 us/op
WorkloadResult  17: 262144 op, 537311460.60 ns, 2.0497 us/op
WorkloadResult  18: 262144 op, 554014497.72 ns, 2.1134 us/op

// AfterAll
// Benchmark Process 8660 has exited with code 0

Mean = 2.091 μs, StdErr = 0.009 μs (0.42%), N = 18, StdDev = 0.037 μs
Min = 2.042 μs, Q1 = 2.063 μs, Median = 2.090 μs, Q3 = 2.112 μs, Max = 2.177 μs
IQR = 0.049 μs, LowerFence = 1.990 μs, UpperFence = 2.186 μs
ConfidenceInterval = [2.056 μs; 2.126 μs] (CI 99.9%), Margin = 0.035 μs (1.67% of Mean)
Skewness = 0.51, Kurtosis = 2.41, MValue = 2

// **************************
// Benchmark: SumBenchmark.SumUnrolled: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "629894db-1ec7-47ad-981e-f4990654b4b2.dll" --benchmarkName "bench.core.Intrinsics.SumBenchmark.SumUnrolled" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 1085340.34 ns, 1.0853 ms/op
WorkloadJitting  1: 1 op, 16065431.74 ns, 16.0654 ms/op

OverheadJitting  2: 16 op, 3105493.11 ns, 194.0933 us/op
WorkloadJitting  2: 16 op, 1846960.17 ns, 115.4350 us/op

WorkloadPilot    1: 16 op, 32072.70 ns, 2.0045 us/op
WorkloadPilot    2: 32 op, 74836.31 ns, 2.3386 us/op
WorkloadPilot    3: 64 op, 138981.72 ns, 2.1716 us/op
WorkloadPilot    4: 128 op, 195002.05 ns, 1.5235 us/op
WorkloadPilot    5: 256 op, 531979.27 ns, 2.0780 us/op
WorkloadPilot    6: 512 op, 1326954.71 ns, 2.5917 us/op
WorkloadPilot    7: 1024 op, 2056501.84 ns, 2.0083 us/op
WorkloadPilot    8: 2048 op, 3327008.60 ns, 1.6245 us/op
WorkloadPilot    9: 4096 op, 5903943.53 ns, 1.4414 us/op
WorkloadPilot   10: 8192 op, 12464736.06 ns, 1.5216 us/op
WorkloadPilot   11: 16384 op, 26250439.93 ns, 1.6022 us/op
WorkloadPilot   12: 32768 op, 50097565.17 ns, 1.5289 us/op
WorkloadPilot   13: 65536 op, 99894929.82 ns, 1.5243 us/op
WorkloadPilot   14: 131072 op, 207363722.01 ns, 1.5821 us/op
WorkloadPilot   15: 262144 op, 389338690.76 ns, 1.4852 us/op
WorkloadPilot   16: 524288 op, 784373066.28 ns, 1.4961 us/op

OverheadWarmup   1: 524288 op, 3491648.48 ns, 6.6598 ns/op
OverheadWarmup   2: 524288 op, 4269518.49 ns, 8.1435 ns/op
OverheadWarmup   3: 524288 op, 4019779.02 ns, 7.6671 ns/op
OverheadWarmup   4: 524288 op, 3491220.85 ns, 6.6590 ns/op
OverheadWarmup   5: 524288 op, 3947080.89 ns, 7.5285 ns/op
OverheadWarmup   6: 524288 op, 3692637.43 ns, 7.0431 ns/op

OverheadActual   1: 524288 op, 3596846.95 ns, 6.8604 ns/op
OverheadActual   2: 524288 op, 3483523.40 ns, 6.6443 ns/op
OverheadActual   3: 524288 op, 3483523.40 ns, 6.6443 ns/op
OverheadActual   4: 524288 op, 3582734.96 ns, 6.8335 ns/op
OverheadActual   5: 524288 op, 3483095.76 ns, 6.6435 ns/op
OverheadActual   6: 524288 op, 3482240.49 ns, 6.6418 ns/op
OverheadActual   7: 524288 op, 4212642.89 ns, 8.0350 ns/op
OverheadActual   8: 524288 op, 3483951.03 ns, 6.6451 ns/op
OverheadActual   9: 524288 op, 3563491.34 ns, 6.7968 ns/op
OverheadActual  10: 524288 op, 4617186.61 ns, 8.8066 ns/op
OverheadActual  11: 524288 op, 4636002.59 ns, 8.8425 ns/op
OverheadActual  12: 524288 op, 3702900.70 ns, 7.0627 ns/op
OverheadActual  13: 524288 op, 3482240.49 ns, 6.6418 ns/op
OverheadActual  14: 524288 op, 3632768.38 ns, 6.9290 ns/op
OverheadActual  15: 524288 op, 3653722.55 ns, 6.9689 ns/op

WorkloadWarmup   1: 524288 op, 759577016.61 ns, 1.4488 us/op
WorkloadWarmup   2: 524288 op, 742385619.11 ns, 1.4160 us/op
WorkloadWarmup   3: 524288 op, 754153736.02 ns, 1.4384 us/op
WorkloadWarmup   4: 524288 op, 767573811.05 ns, 1.4640 us/op
WorkloadWarmup   5: 524288 op, 772326985.93 ns, 1.4731 us/op
WorkloadWarmup   6: 524288 op, 743128850.60 ns, 1.4174 us/op
WorkloadWarmup   7: 524288 op, 743961885.65 ns, 1.4190 us/op
WorkloadWarmup   8: 524288 op, 746301910.21 ns, 1.4235 us/op
WorkloadWarmup   9: 524288 op, 740533527.31 ns, 1.4125 us/op

// BeforeActualRun
WorkloadActual   1: 524288 op, 742970197.61 ns, 1.4171 us/op
WorkloadActual   2: 524288 op, 746162500.85 ns, 1.4232 us/op
WorkloadActual   3: 524288 op, 782633870.40 ns, 1.4928 us/op
WorkloadActual   4: 524288 op, 785771008.58 ns, 1.4987 us/op
WorkloadActual   5: 524288 op, 777984611.09 ns, 1.4839 us/op
WorkloadActual   6: 524288 op, 777746417.80 ns, 1.4834 us/op
WorkloadActual   7: 524288 op, 745108377.95 ns, 1.4212 us/op
WorkloadActual   8: 524288 op, 741968673.95 ns, 1.4152 us/op
WorkloadActual   9: 524288 op, 747892288.74 ns, 1.4265 us/op
WorkloadActual  10: 524288 op, 743880634.80 ns, 1.4188 us/op
WorkloadActual  11: 524288 op, 754622852.79 ns, 1.4393 us/op
WorkloadActual  12: 524288 op, 764818551.88 ns, 1.4588 us/op
WorkloadActual  13: 524288 op, 763314983.47 ns, 1.4559 us/op
WorkloadActual  14: 524288 op, 744448535.50 ns, 1.4199 us/op
WorkloadActual  15: 524288 op, 749615234.45 ns, 1.4298 us/op
WorkloadActual  16: 524288 op, 745891379.58 ns, 1.4227 us/op
WorkloadActual  17: 524288 op, 765297504.27 ns, 1.4597 us/op

// AfterActualRun
WorkloadResult   1: 524288 op, 739387462.65 ns, 1.4103 us/op
WorkloadResult   2: 524288 op, 742579765.89 ns, 1.4164 us/op
WorkloadResult   3: 524288 op, 779051135.44 ns, 1.4859 us/op
WorkloadResult   4: 524288 op, 782188273.62 ns, 1.4919 us/op
WorkloadResult   5: 524288 op, 774401876.12 ns, 1.4771 us/op
WorkloadResult   6: 524288 op, 774163682.84 ns, 1.4766 us/op
WorkloadResult   7: 524288 op, 741525642.98 ns, 1.4143 us/op
WorkloadResult   8: 524288 op, 738385938.98 ns, 1.4084 us/op
WorkloadResult   9: 524288 op, 744309553.77 ns, 1.4197 us/op
WorkloadResult  10: 524288 op, 740297899.84 ns, 1.4120 us/op
WorkloadResult  11: 524288 op, 751040117.82 ns, 1.4325 us/op
WorkloadResult  12: 524288 op, 761235816.92 ns, 1.4519 us/op
WorkloadResult  13: 524288 op, 759732248.51 ns, 1.4491 us/op
WorkloadResult  14: 524288 op, 740865800.53 ns, 1.4131 us/op
WorkloadResult  15: 524288 op, 746032499.49 ns, 1.4229 us/op
WorkloadResult  16: 524288 op, 742308644.62 ns, 1.4158 us/op
WorkloadResult  17: 524288 op, 761714769.31 ns, 1.4529 us/op

// AfterAll
// Benchmark Process 3156 has exited with code 0

Mean = 1.438 μs, StdErr = 0.007 μs (0.50%), N = 17, StdDev = 0.029 μs
Min = 1.408 μs, Q1 = 1.414 μs, Median = 1.423 μs, Q3 = 1.453 μs, Max = 1.492 μs
IQR = 0.039 μs, LowerFence = 1.357 μs, UpperFence = 1.511 μs
ConfidenceInterval = [1.410 μs; 1.467 μs] (CI 99.9%), Margin = 0.029 μs (1.99% of Mean)
Skewness = 0.59, Kurtosis = 1.68, MValue = 2

// **************************
// Benchmark: SumBenchmark.SumVectorT: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "629894db-1ec7-47ad-981e-f4990654b4b2.dll" --benchmarkName "bench.core.Intrinsics.SumBenchmark.SumVectorT" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 1460804.80 ns, 1.4608 ms/op
WorkloadJitting  1: 1 op, 19780306.25 ns, 19.7803 ms/op

OverheadJitting  2: 16 op, 1828571.82 ns, 114.2857 us/op
WorkloadJitting  2: 16 op, 1794360.93 ns, 112.1476 us/op

WorkloadPilot    1: 16 op, 17960.71 ns, 1.1225 us/op
WorkloadPilot    2: 32 op, 43191.24 ns, 1.3497 us/op
WorkloadPilot    3: 64 op, 61151.96 ns, 955.4993 ns/op
WorkloadPilot    4: 128 op, 143685.72 ns, 1.1225 us/op
WorkloadPilot    5: 256 op, 237338.02 ns, 927.1016 ns/op
WorkloadPilot    6: 512 op, 473393.13 ns, 924.5959 ns/op
WorkloadPilot    7: 1024 op, 976293.14 ns, 953.4113 ns/op
WorkloadPilot    8: 2048 op, 2042389.85 ns, 997.2607 ns/op
WorkloadPilot    9: 4096 op, 4414914.75 ns, 1.0779 us/op
WorkloadPilot   10: 8192 op, 9203583.42 ns, 1.1235 us/op
WorkloadPilot   11: 16384 op, 16797972.32 ns, 1.0253 us/op
WorkloadPilot   12: 32768 op, 31176807.41 ns, 951.4407 ns/op
WorkloadPilot   13: 65536 op, 64069718.36 ns, 977.6263 ns/op
WorkloadPilot   14: 131072 op, 122021247.53 ns, 930.9482 ns/op
WorkloadPilot   15: 262144 op, 224759529.55 ns, 857.3896 ns/op
WorkloadPilot   16: 524288 op, 450002715.49 ns, 858.3121 ns/op
WorkloadPilot   17: 1048576 op, 892557721.25 ns, 851.2094 ns/op

OverheadWarmup   1: 1048576 op, 7081225.62 ns, 6.7532 ns/op
OverheadWarmup   2: 1048576 op, 7156061.93 ns, 6.8246 ns/op
OverheadWarmup   3: 1048576 op, 7463104.63 ns, 7.1174 ns/op
OverheadWarmup   4: 1048576 op, 7127410.32 ns, 6.7972 ns/op
OverheadWarmup   5: 1048576 op, 7292477.84 ns, 6.9546 ns/op
OverheadWarmup   6: 1048576 op, 8088736.19 ns, 7.7140 ns/op
OverheadWarmup   7: 1048576 op, 7357906.16 ns, 7.0170 ns/op

OverheadActual   1: 1048576 op, 7207378.26 ns, 6.8735 ns/op
OverheadActual   2: 1048576 op, 7500308.97 ns, 7.1529 ns/op
OverheadActual   3: 1048576 op, 9516613.02 ns, 9.0757 ns/op
OverheadActual   4: 1048576 op, 7121423.41 ns, 6.7915 ns/op
OverheadActual   5: 1048576 op, 7030336.93 ns, 6.7047 ns/op
OverheadActual   6: 1048576 op, 8705815.04 ns, 8.3025 ns/op
OverheadActual   7: 1048576 op, 8198638.66 ns, 7.8188 ns/op
OverheadActual   8: 1048576 op, 7237312.79 ns, 6.9020 ns/op
OverheadActual   9: 1048576 op, 7109877.24 ns, 6.7805 ns/op
OverheadActual  10: 1048576 op, 7203101.90 ns, 6.8694 ns/op
OverheadActual  11: 1048576 op, 7071389.99 ns, 6.7438 ns/op
OverheadActual  12: 1048576 op, 7029909.29 ns, 6.7042 ns/op
OverheadActual  13: 1048576 op, 7090205.98 ns, 6.7617 ns/op
OverheadActual  14: 1048576 op, 7768436.78 ns, 7.4086 ns/op
OverheadActual  15: 1048576 op, 7209944.08 ns, 6.8759 ns/op
OverheadActual  16: 1048576 op, 7276227.67 ns, 6.9392 ns/op
OverheadActual  17: 1048576 op, 7118429.96 ns, 6.7887 ns/op

WorkloadWarmup   1: 1048576 op, 909980897.50 ns, 867.8254 ns/op
WorkloadWarmup   2: 1048576 op, 857301693.40 ns, 817.5866 ns/op
WorkloadWarmup   3: 1048576 op, 876163009.74 ns, 835.5742 ns/op
WorkloadWarmup   4: 1048576 op, 882832421.83 ns, 841.9346 ns/op
WorkloadWarmup   5: 1048576 op, 874663717.69 ns, 834.1443 ns/op
WorkloadWarmup   6: 1048576 op, 868749938.53 ns, 828.5045 ns/op
WorkloadWarmup   7: 1048576 op, 883963519.22 ns, 843.0133 ns/op
WorkloadWarmup   8: 1048576 op, 885412350.22 ns, 844.3950 ns/op
WorkloadWarmup   9: 1048576 op, 873042977.00 ns, 832.5987 ns/op

// BeforeActualRun
WorkloadActual   1: 1048576 op, 853553463.27 ns, 814.0120 ns/op
WorkloadActual   2: 1048576 op, 849849707.30 ns, 810.4798 ns/op
WorkloadActual   3: 1048576 op, 851727029.64 ns, 812.2702 ns/op
WorkloadActual   4: 1048576 op, 904629032.13 ns, 862.7215 ns/op
WorkloadActual   5: 1048576 op, 851047943.56 ns, 811.6226 ns/op
WorkloadActual   6: 1048576 op, 854000342.96 ns, 814.4382 ns/op
WorkloadActual   7: 1048576 op, 857431267.12 ns, 817.7102 ns/op
WorkloadActual   8: 1048576 op, 936473807.08 ns, 893.0910 ns/op
WorkloadActual   9: 1048576 op, 858200584.41 ns, 818.4439 ns/op
WorkloadActual  10: 1048576 op, 849908721.08 ns, 810.5361 ns/op
WorkloadActual  11: 1048576 op, 918954840.35 ns, 876.3836 ns/op
WorkloadActual  12: 1048576 op, 856070101.53 ns, 816.4121 ns/op
WorkloadActual  13: 1048576 op, 855449173.96 ns, 815.8199 ns/op
WorkloadActual  14: 1048576 op, 928169969.94 ns, 885.1719 ns/op
WorkloadActual  15: 1048576 op, 859935076.29 ns, 820.0980 ns/op
WorkloadActual  16: 1048576 op, 870975356.62 ns, 830.6268 ns/op
WorkloadActual  17: 1048576 op, 954165966.41 ns, 909.9636 ns/op
WorkloadActual  18: 1048576 op, 858957072.61 ns, 819.1653 ns/op
WorkloadActual  19: 1048576 op, 912715202.50 ns, 870.4330 ns/op
WorkloadActual  20: 1048576 op, 852009269.44 ns, 812.5394 ns/op
WorkloadActual  21: 1048576 op, 856403230.02 ns, 816.7298 ns/op
WorkloadActual  22: 1048576 op, 853030036.73 ns, 813.5128 ns/op
WorkloadActual  23: 1048576 op, 911210351.19 ns, 868.9979 ns/op
WorkloadActual  24: 1048576 op, 854632389.07 ns, 815.0410 ns/op
WorkloadActual  25: 1048576 op, 926564624.15 ns, 883.6409 ns/op
WorkloadActual  26: 1048576 op, 856120562.58 ns, 816.4602 ns/op
WorkloadActual  27: 1048576 op, 922248493.33 ns, 879.5247 ns/op
WorkloadActual  28: 1048576 op, 909973200.05 ns, 867.8181 ns/op
WorkloadActual  29: 1048576 op, 915436678.43 ns, 873.0284 ns/op
WorkloadActual  30: 1048576 op, 931866456.10 ns, 888.6971 ns/op
WorkloadActual  31: 1048576 op, 907272250.65 ns, 865.2422 ns/op
WorkloadActual  32: 1048576 op, 862567603.92 ns, 822.6086 ns/op
WorkloadActual  33: 1048576 op, 899967799.00 ns, 858.2762 ns/op
WorkloadActual  34: 1048576 op, 853196814.80 ns, 813.6719 ns/op
WorkloadActual  35: 1048576 op, 930299169.92 ns, 887.2024 ns/op
WorkloadActual  36: 1048576 op, 910798965.29 ns, 868.6056 ns/op
WorkloadActual  37: 1048576 op, 853019773.46 ns, 813.5030 ns/op
WorkloadActual  38: 1048576 op, 855031373.52 ns, 815.4215 ns/op
WorkloadActual  39: 1048576 op, 852004565.44 ns, 812.5349 ns/op
WorkloadActual  40: 1048576 op, 929070999.13 ns, 886.0311 ns/op
WorkloadActual  41: 1048576 op, 851872425.90 ns, 812.4089 ns/op
WorkloadActual  42: 1048576 op, 924473483.78 ns, 881.6466 ns/op
WorkloadActual  43: 1048576 op, 857942292.22 ns, 818.1975 ns/op
WorkloadActual  44: 1048576 op, 857601466.28 ns, 817.8725 ns/op
WorkloadActual  45: 1048576 op, 898498869.12 ns, 856.8753 ns/op

// AfterActualRun
WorkloadResult   1: 1048576 op, 846346085.01 ns, 807.1385 ns/op
WorkloadResult   2: 1048576 op, 842642329.04 ns, 803.6063 ns/op
WorkloadResult   3: 1048576 op, 844519651.37 ns, 805.3967 ns/op
WorkloadResult   4: 1048576 op, 897421653.87 ns, 855.8480 ns/op
WorkloadResult   5: 1048576 op, 843840565.30 ns, 804.7491 ns/op
WorkloadResult   6: 1048576 op, 846792964.70 ns, 807.5647 ns/op
WorkloadResult   7: 1048576 op, 850223888.86 ns, 810.8367 ns/op
WorkloadResult   8: 1048576 op, 929266428.82 ns, 886.2175 ns/op
WorkloadResult   9: 1048576 op, 850993206.15 ns, 811.5704 ns/op
WorkloadResult  10: 1048576 op, 842701342.82 ns, 803.6626 ns/op
WorkloadResult  11: 1048576 op, 911747462.09 ns, 869.5101 ns/op
WorkloadResult  12: 1048576 op, 848862723.26 ns, 809.5386 ns/op
WorkloadResult  13: 1048576 op, 848241795.70 ns, 808.9464 ns/op
WorkloadResult  14: 1048576 op, 920962591.68 ns, 878.2984 ns/op
WorkloadResult  15: 1048576 op, 852727698.03 ns, 813.2245 ns/op
WorkloadResult  16: 1048576 op, 863767978.35 ns, 823.7533 ns/op
WorkloadResult  17: 1048576 op, 946958588.15 ns, 903.0901 ns/op
WorkloadResult  18: 1048576 op, 851749694.35 ns, 812.2918 ns/op
WorkloadResult  19: 1048576 op, 905507824.24 ns, 863.5596 ns/op
WorkloadResult  20: 1048576 op, 844801891.18 ns, 805.6659 ns/op
WorkloadResult  21: 1048576 op, 849195851.76 ns, 809.8563 ns/op
WorkloadResult  22: 1048576 op, 845822658.47 ns, 806.6393 ns/op
WorkloadResult  23: 1048576 op, 904002972.93 ns, 862.1244 ns/op
WorkloadResult  24: 1048576 op, 847425010.81 ns, 808.1675 ns/op
WorkloadResult  25: 1048576 op, 919357245.89 ns, 876.7674 ns/op
