// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\3c5ed162-ff11-4536-aab9-129fbc34972c
// command took 3.17s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\3c5ed162-ff11-4536-aab9-129fbc34972c
// command took 3.83s and exited with 0
// ***** Done, took 00:00:07 (7.24 sec)   *****
// Found 3 benchmarks:
//   GetIndexBenchmark.GetIndexSimple: DefaultJob
//   GetIndexBenchmark.GetIndexLibrary: DefaultJob
//   GetIndexBenchmark.GetIndexIntrinsics: DefaultJob

// **************************
// Benchmark: GetIndexBenchmark.GetIndexSimple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3c5ed162-ff11-4536-aab9-129fbc34972c.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexSimple" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\3c5ed162-ff11-4536-aab9-129fbc34972c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadWarmup   8: 16384 op, 47467.66 ns, 2.8972 ns/op
OverheadWarmup   9: 16384 op, 54737.49 ns, 3.3409 ns/op
OverheadWarmup  10: 16384 op, 51744.03 ns, 3.1582 ns/op

OverheadActual   1: 16384 op, 59441.49 ns, 3.6280 ns/op
OverheadActual   2: 16384 op, 60724.40 ns, 3.7063 ns/op
OverheadActual   3: 16384 op, 57303.31 ns, 3.4975 ns/op
OverheadActual   4: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadActual   5: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadActual   6: 16384 op, 54309.85 ns, 3.3148 ns/op
OverheadActual   7: 16384 op, 50888.76 ns, 3.1060 ns/op
OverheadActual   8: 16384 op, 51744.03 ns, 3.1582 ns/op
OverheadActual   9: 16384 op, 49605.85 ns, 3.0277 ns/op
OverheadActual  10: 16384 op, 60724.40 ns, 3.7063 ns/op
OverheadActual  11: 16384 op, 50461.12 ns, 3.0799 ns/op
OverheadActual  12: 16384 op, 49178.21 ns, 3.0016 ns/op
OverheadActual  13: 16384 op, 50888.76 ns, 3.1060 ns/op
OverheadActual  14: 16384 op, 52599.30 ns, 3.2104 ns/op
OverheadActual  15: 16384 op, 50033.48 ns, 3.0538 ns/op
OverheadActual  16: 16384 op, 50033.48 ns, 3.0538 ns/op
OverheadActual  17: 16384 op, 56448.03 ns, 3.4453 ns/op
OverheadActual  18: 16384 op, 55592.76 ns, 3.3931 ns/op
OverheadActual  19: 16384 op, 50888.76 ns, 3.1060 ns/op
OverheadActual  20: 16384 op, 53882.21 ns, 3.2887 ns/op

WorkloadWarmup   1: 16384 op, 668473431.36 ns, 40.8004 us/op
WorkloadWarmup   2: 16384 op, 591196501.59 ns, 36.0838 us/op
WorkloadWarmup   3: 16384 op, 582018564.56 ns, 35.5236 us/op
WorkloadWarmup   4: 16384 op, 592183486.90 ns, 36.1440 us/op
WorkloadWarmup   5: 16384 op, 603868229.76 ns, 36.8572 us/op
WorkloadWarmup   6: 16384 op, 699149943.94 ns, 42.6727 us/op
WorkloadWarmup   7: 16384 op, 608886117.80 ns, 37.1635 us/op
WorkloadWarmup   8: 16384 op, 578919482.01 ns, 35.3344 us/op
WorkloadWarmup   9: 16384 op, 584608759.54 ns, 35.6817 us/op
WorkloadWarmup  10: 16384 op, 574958284.05 ns, 35.0927 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 585078732.18 ns, 35.7104 us/op
WorkloadActual   2: 16384 op, 584904256.44 ns, 35.6997 us/op
WorkloadActual   3: 16384 op, 585821536.98 ns, 35.7557 us/op
WorkloadActual   4: 16384 op, 582780185.37 ns, 35.5701 us/op
WorkloadActual   5: 16384 op, 585110804.92 ns, 35.7123 us/op
WorkloadActual   6: 16384 op, 604528073.06 ns, 36.8975 us/op
WorkloadActual   7: 16384 op, 585853609.72 ns, 35.7577 us/op
WorkloadActual   8: 16384 op, 586026374.92 ns, 35.7682 us/op
WorkloadActual   9: 16384 op, 585464888.04 ns, 35.7339 us/op
WorkloadActual  10: 16384 op, 579857289.11 ns, 35.3917 us/op
WorkloadActual  11: 16384 op, 578227993.61 ns, 35.2922 us/op
WorkloadActual  12: 16384 op, 580474368.74 ns, 35.4293 us/op
WorkloadActual  13: 16384 op, 585515349.16 ns, 35.7370 us/op
WorkloadActual  14: 16384 op, 582113499.89 ns, 35.5294 us/op
WorkloadActual  15: 16384 op, 575867439.49 ns, 35.1482 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 585027415.78 ns, 35.7072 us/op
WorkloadResult   2: 16384 op, 584852940.04 ns, 35.6966 us/op
WorkloadResult   3: 16384 op, 585770220.58 ns, 35.7526 us/op
WorkloadResult   4: 16384 op, 582728868.98 ns, 35.5669 us/op
WorkloadResult   5: 16384 op, 585059488.53 ns, 35.7092 us/op
WorkloadResult   6: 16384 op, 585802293.33 ns, 35.7545 us/op
WorkloadResult   7: 16384 op, 585975058.52 ns, 35.7651 us/op
WorkloadResult   8: 16384 op, 585413571.65 ns, 35.7308 us/op
WorkloadResult   9: 16384 op, 579805972.72 ns, 35.3885 us/op
WorkloadResult  10: 16384 op, 578176677.21 ns, 35.2891 us/op
WorkloadResult  11: 16384 op, 580423052.35 ns, 35.4262 us/op
WorkloadResult  12: 16384 op, 585464032.77 ns, 35.7339 us/op
WorkloadResult  13: 16384 op, 582062183.50 ns, 35.5263 us/op
WorkloadResult  14: 16384 op, 575816123.10 ns, 35.1450 us/op

// AfterAll
// Benchmark Process 3136 has exited with code 0

Mean = 35.585 μs, StdErr = 0.054 μs (0.15%), N = 14, StdDev = 0.201 μs
Min = 35.145 μs, Q1 = 35.451 μs, Median = 35.702 μs, Q3 = 35.733 μs, Max = 35.765 μs
IQR = 0.282 μs, LowerFence = 35.028 μs, UpperFence = 36.156 μs
ConfidenceInterval = [35.359 μs; 35.812 μs] (CI 99.9%), Margin = 0.227 μs (0.64% of Mean)
Skewness = -0.85, Kurtosis = 2.26, MValue = 2

// **************************
// Benchmark: GetIndexBenchmark.GetIndexLibrary: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3c5ed162-ff11-4536-aab9-129fbc34972c.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexLibrary" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\3c5ed162-ff11-4536-aab9-129fbc34972c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 703034.59 ns, 703.0346 us/op
WorkloadJitting  1: 1 op, 1010505.32 ns, 1.0105 ms/op

OverheadJitting  2: 16 op, 710304.42 ns, 44.3940 us/op
WorkloadJitting  2: 16 op, 1051130.80 ns, 65.6957 us/op

WorkloadPilot    1: 16 op, 407110.06 ns, 25.4444 us/op
WorkloadPilot    2: 32 op, 686356.77 ns, 21.4486 us/op
WorkloadPilot    3: 64 op, 1571564.56 ns, 24.5557 us/op
WorkloadPilot    4: 128 op, 2715492.50 ns, 21.2148 us/op
WorkloadPilot    5: 256 op, 5257792.18 ns, 20.5383 us/op
WorkloadPilot    6: 512 op, 10504465.81 ns, 20.5165 us/op
WorkloadPilot    7: 1024 op, 21426732.59 ns, 20.9245 us/op
WorkloadPilot    8: 2048 op, 41962698.11 ns, 20.4896 us/op
WorkloadPilot    9: 4096 op, 85808280.24 ns, 20.9493 us/op
WorkloadPilot   10: 8192 op, 165683530.09 ns, 20.2250 us/op
WorkloadPilot   11: 16384 op, 327470862.98 ns, 19.9872 us/op
WorkloadPilot   12: 32768 op, 661568382.94 ns, 20.1895 us/op

OverheadWarmup   1: 32768 op, 87237.87 ns, 2.6623 ns/op
OverheadWarmup   2: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadWarmup   3: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadWarmup   4: 32768 op, 103060.42 ns, 3.1452 ns/op
OverheadWarmup   5: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadWarmup   6: 32768 op, 79112.77 ns, 2.4143 ns/op

OverheadActual   1: 32768 op, 73981.13 ns, 2.2577 ns/op
OverheadActual   2: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadActual   3: 32768 op, 100922.24 ns, 3.0799 ns/op
OverheadActual   4: 32768 op, 79540.41 ns, 2.4274 ns/op
OverheadActual   5: 32768 op, 102205.15 ns, 3.1191 ns/op
OverheadActual   6: 32768 op, 78685.14 ns, 2.4013 ns/op
OverheadActual   7: 32768 op, 79968.05 ns, 2.4404 ns/op
OverheadActual   8: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadActual   9: 32768 op, 78685.14 ns, 2.4013 ns/op
OverheadActual  10: 32768 op, 82961.50 ns, 2.5318 ns/op
OverheadActual  11: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadActual  12: 32768 op, 78685.14 ns, 2.4013 ns/op
OverheadActual  13: 32768 op, 79112.77 ns, 2.4143 ns/op
OverheadActual  14: 32768 op, 78685.14 ns, 2.4013 ns/op
OverheadActual  15: 32768 op, 81678.59 ns, 2.4926 ns/op

WorkloadWarmup   1: 32768 op, 650202229.36 ns, 19.8426 us/op
WorkloadWarmup   2: 32768 op, 654128788.75 ns, 19.9624 us/op
WorkloadWarmup   3: 32768 op, 662811950.22 ns, 20.2274 us/op
WorkloadWarmup   4: 32768 op, 657708534.86 ns, 20.0717 us/op
WorkloadWarmup   5: 32768 op, 657318530.26 ns, 20.0598 us/op
WorkloadWarmup   6: 32768 op, 654619715.59 ns, 19.9774 us/op
WorkloadWarmup   7: 32768 op, 661362262.10 ns, 20.1832 us/op
WorkloadWarmup   8: 32768 op, 660778110.48 ns, 20.1653 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 658872561.72 ns, 20.1072 us/op
WorkloadActual   2: 32768 op, 660681036.97 ns, 20.1624 us/op
WorkloadActual   3: 32768 op, 663734790.03 ns, 20.2556 us/op
WorkloadActual   4: 32768 op, 668564090.33 ns, 20.4030 us/op
WorkloadActual   5: 32768 op, 657471196.54 ns, 20.0644 us/op
WorkloadActual   6: 32768 op, 659559773.76 ns, 20.1282 us/op
WorkloadActual   7: 32768 op, 657231720.03 ns, 20.0571 us/op
WorkloadActual   8: 32768 op, 656210951.43 ns, 20.0260 us/op
WorkloadActual   9: 32768 op, 652102218.84 ns, 19.9006 us/op
WorkloadActual  10: 32768 op, 661076600.84 ns, 20.1745 us/op
WorkloadActual  11: 32768 op, 659626912.71 ns, 20.1302 us/op
WorkloadActual  12: 32768 op, 653480064.01 ns, 19.9426 us/op
WorkloadActual  13: 32768 op, 651769945.19 ns, 19.8904 us/op
WorkloadActual  14: 32768 op, 659975864.19 ns, 20.1409 us/op
WorkloadActual  15: 32768 op, 660685740.97 ns, 20.1625 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 658793448.95 ns, 20.1048 us/op
WorkloadResult   2: 32768 op, 660601924.19 ns, 20.1600 us/op
WorkloadResult   3: 32768 op, 663655677.26 ns, 20.2532 us/op
WorkloadResult   4: 32768 op, 657392083.76 ns, 20.0620 us/op
WorkloadResult   5: 32768 op, 659480660.99 ns, 20.1258 us/op
WorkloadResult   6: 32768 op, 657152607.26 ns, 20.0547 us/op
WorkloadResult   7: 32768 op, 656131838.66 ns, 20.0236 us/op
WorkloadResult   8: 32768 op, 652023106.06 ns, 19.8982 us/op
WorkloadResult   9: 32768 op, 660997488.06 ns, 20.1720 us/op
WorkloadResult  10: 32768 op, 659547799.94 ns, 20.1278 us/op
WorkloadResult  11: 32768 op, 653400951.23 ns, 19.9402 us/op
WorkloadResult  12: 32768 op, 651690832.41 ns, 19.8880 us/op
WorkloadResult  13: 32768 op, 659896751.42 ns, 20.1385 us/op
WorkloadResult  14: 32768 op, 660606628.20 ns, 20.1601 us/op

// AfterAll
// Benchmark Process 10536 has exited with code 0

Mean = 20.079 μs, StdErr = 0.029 μs (0.14%), N = 14, StdDev = 0.109 μs
Min = 19.888 μs, Q1 = 20.031 μs, Median = 20.115 μs, Q3 = 20.155 μs, Max = 20.253 μs
IQR = 0.123 μs, LowerFence = 19.846 μs, UpperFence = 20.339 μs
ConfidenceInterval = [19.957 μs; 20.202 μs] (CI 99.9%), Margin = 0.122 μs (0.61% of Mean)
Skewness = -0.46, Kurtosis = 2, MValue = 2

// **************************
// Benchmark: GetIndexBenchmark.GetIndexIntrinsics: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3c5ed162-ff11-4536-aab9-129fbc34972c.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexIntrinsics" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\3c5ed162-ff11-4536-aab9-129fbc34972c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 490071.56 ns, 490.0716 us/op
WorkloadJitting  1: 1 op, 1287613.85 ns, 1.2876 ms/op

OverheadJitting  2: 16 op, 728692.79 ns, 45.5433 us/op
WorkloadJitting  2: 16 op, 1617749.31 ns, 101.1093 us/op

WorkloadPilot    1: 16 op, 595270.17 ns, 37.2044 us/op
WorkloadPilot    2: 32 op, 1154618.86 ns, 36.0818 us/op
WorkloadPilot    3: 64 op, 2319928.64 ns, 36.2489 us/op
WorkloadPilot    4: 128 op, 4869498.13 ns, 38.0430 us/op
WorkloadPilot    5: 256 op, 9029547.12 ns, 35.2717 us/op
WorkloadPilot    6: 512 op, 18096726.27 ns, 35.3452 us/op
WorkloadPilot    7: 1024 op, 37068397.06 ns, 36.1996 us/op
WorkloadPilot    8: 2048 op, 75968361.73 ns, 37.0939 us/op
WorkloadPilot    9: 4096 op, 146249156.49 ns, 35.7054 us/op
WorkloadPilot   10: 8192 op, 295915557.16 ns, 36.1225 us/op
WorkloadPilot   11: 16384 op, 585871570.46 ns, 35.7588 us/op

OverheadWarmup   1: 16384 op, 40625.48 ns, 2.4796 ns/op
OverheadWarmup   2: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadWarmup   3: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadWarmup   4: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadWarmup   5: 16384 op, 53026.94 ns, 3.2365 ns/op
OverheadWarmup   6: 16384 op, 50033.48 ns, 3.0538 ns/op

OverheadActual   1: 16384 op, 37204.39 ns, 2.2708 ns/op
OverheadActual   2: 16384 op, 37204.39 ns, 2.2708 ns/op
OverheadActual   3: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadActual   4: 16384 op, 37632.02 ns, 2.2969 ns/op
OverheadActual   5: 16384 op, 59869.13 ns, 3.6541 ns/op
OverheadActual   6: 16384 op, 39342.57 ns, 2.4013 ns/op
OverheadActual   7: 16384 op, 45329.48 ns, 2.7667 ns/op
OverheadActual   8: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadActual   9: 16384 op, 40197.84 ns, 2.4535 ns/op
OverheadActual  10: 16384 op, 41053.12 ns, 2.5057 ns/op
OverheadActual  11: 16384 op, 47040.03 ns, 2.8711 ns/op
OverheadActual  12: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadActual  13: 16384 op, 49178.21 ns, 3.0016 ns/op
OverheadActual  14: 16384 op, 40197.84 ns, 2.4535 ns/op
OverheadActual  15: 16384 op, 41908.39 ns, 2.5579 ns/op
OverheadActual  16: 16384 op, 46612.39 ns, 2.8450 ns/op
OverheadActual  17: 16384 op, 53454.58 ns, 3.2626 ns/op
OverheadActual  18: 16384 op, 39770.21 ns, 2.4274 ns/op
OverheadActual  19: 16384 op, 50033.48 ns, 3.0538 ns/op
OverheadActual  20: 16384 op, 39770.21 ns, 2.4274 ns/op

WorkloadWarmup   1: 16384 op, 582793014.47 ns, 35.5709 us/op
WorkloadWarmup   2: 16384 op, 589269998.64 ns, 35.9662 us/op
WorkloadWarmup   3: 16384 op, 583233052.55 ns, 35.5977 us/op
WorkloadWarmup   4: 16384 op, 581290299.41 ns, 35.4791 us/op
WorkloadWarmup   5: 16384 op, 578582504.36 ns, 35.3139 us/op
WorkloadWarmup   6: 16384 op, 584152471.27 ns, 35.6538 us/op
WorkloadWarmup   7: 16384 op, 580921249.01 ns, 35.4566 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 577305581.43 ns, 35.2359 us/op
WorkloadActual   2: 16384 op, 572004170.31 ns, 34.9124 us/op
WorkloadActual   3: 16384 op, 583160354.32 ns, 35.5933 us/op
WorkloadActual   4: 16384 op, 572663585.97 ns, 34.9526 us/op
WorkloadActual   5: 16384 op, 583208677.26 ns, 35.5962 us/op
WorkloadActual   6: 16384 op, 583382297.73 ns, 35.6068 us/op
WorkloadActual   7: 16384 op, 582473142.28 ns, 35.5513 us/op
WorkloadActual   8: 16384 op, 571813872.02 ns, 34.9007 us/op
WorkloadActual   9: 16384 op, 579853012.74 ns, 35.3914 us/op
WorkloadActual  10: 16384 op, 579892355.31 ns, 35.3938 us/op
WorkloadActual  11: 16384 op, 577707132.21 ns, 35.2604 us/op
WorkloadActual  12: 16384 op, 576389156.16 ns, 35.1800 us/op
WorkloadActual  13: 16384 op, 584256814.60 ns, 35.6602 us/op
WorkloadActual  14: 16384 op, 584280334.62 ns, 35.6616 us/op
WorkloadActual  15: 16384 op, 569984870.22 ns, 34.7891 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 577265383.59 ns, 35.2335 us/op
WorkloadResult   2: 16384 op, 571963972.47 ns, 34.9099 us/op
WorkloadResult   3: 16384 op, 583120156.48 ns, 35.5908 us/op
WorkloadResult   4: 16384 op, 572623388.13 ns, 34.9502 us/op
WorkloadResult   5: 16384 op, 583168479.42 ns, 35.5938 us/op
WorkloadResult   6: 16384 op, 583342099.88 ns, 35.6044 us/op
WorkloadResult   7: 16384 op, 582432944.44 ns, 35.5489 us/op
WorkloadResult   8: 16384 op, 571773674.18 ns, 34.8983 us/op
WorkloadResult   9: 16384 op, 579812814.90 ns, 35.3890 us/op
WorkloadResult  10: 16384 op, 579852157.47 ns, 35.3914 us/op
WorkloadResult  11: 16384 op, 577666934.37 ns, 35.2580 us/op
WorkloadResult  12: 16384 op, 576348958.32 ns, 35.1775 us/op
WorkloadResult  13: 16384 op, 584216616.76 ns, 35.6578 us/op
WorkloadResult  14: 16384 op, 584240136.78 ns, 35.6592 us/op
WorkloadResult  15: 16384 op, 569944672.37 ns, 34.7867 us/op

// AfterAll
// Benchmark Process 5948 has exited with code 0

Mean = 35.310 μs, StdErr = 0.079 μs (0.22%), N = 15, StdDev = 0.307 μs
Min = 34.787 μs, Q1 = 35.064 μs, Median = 35.389 μs, Q3 = 35.592 μs, Max = 35.659 μs
IQR = 0.528 μs, LowerFence = 34.271 μs, UpperFence = 36.385 μs
ConfidenceInterval = [34.982 μs; 35.638 μs] (CI 99.9%), Margin = 0.328 μs (0.93% of Mean)
Skewness = -0.36, Kurtosis = 1.5, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.GetIndexBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.GetIndexBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.GetIndexBenchmark-report.html

// * Detailed results *
GetIndexBenchmark.GetIndexSimple: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 35.585 μs, StdErr = 0.054 μs (0.15%), N = 14, StdDev = 0.201 μs
Min = 35.145 μs, Q1 = 35.451 μs, Median = 35.702 μs, Q3 = 35.733 μs, Max = 35.765 μs
IQR = 0.282 μs, LowerFence = 35.028 μs, UpperFence = 36.156 μs
ConfidenceInterval = [35.359 μs; 35.812 μs] (CI 99.9%), Margin = 0.227 μs (0.64% of Mean)
Skewness = -0.85, Kurtosis = 2.26, MValue = 2
-------------------- Histogram --------------------
[35.036 μs ; 35.874 μs) | @@@@@@@@@@@@@@
---------------------------------------------------

GetIndexBenchmark.GetIndexLibrary: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 20.079 μs, StdErr = 0.029 μs (0.14%), N = 14, StdDev = 0.109 μs
Min = 19.888 μs, Q1 = 20.031 μs, Median = 20.115 μs, Q3 = 20.155 μs, Max = 20.253 μs
IQR = 0.123 μs, LowerFence = 19.846 μs, UpperFence = 20.339 μs
ConfidenceInterval = [19.957 μs; 20.202 μs] (CI 99.9%), Margin = 0.122 μs (0.61% of Mean)
Skewness = -0.46, Kurtosis = 2, MValue = 2
-------------------- Histogram --------------------
[19.829 μs ; 20.312 μs) | @@@@@@@@@@@@@@
---------------------------------------------------

GetIndexBenchmark.GetIndexIntrinsics: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 35.310 μs, StdErr = 0.079 μs (0.22%), N = 15, StdDev = 0.307 μs
Min = 34.787 μs, Q1 = 35.064 μs, Median = 35.389 μs, Q3 = 35.592 μs, Max = 35.659 μs
IQR = 0.528 μs, LowerFence = 34.271 μs, UpperFence = 36.385 μs
ConfidenceInterval = [34.982 μs; 35.638 μs] (CI 99.9%), Margin = 0.328 μs (0.93% of Mean)
Skewness = -0.36, Kurtosis = 1.5, MValue = 2
-------------------- Histogram --------------------
[34.623 μs ; 35.822 μs) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.16299.125 (1709/FallCreatorsUpdate/Redstone3)
Intel Core i7-3517U CPU 1.90GHz (Ivy Bridge), 1 CPU, 4 logical and 2 physical cores
Frequency=2338434 Hz, Resolution=427.6366 ns, Timer=TSC
.NET Core SDK=3.1.201
  [Host]     : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
  DefaultJob : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT


|             Method |     Mean |    Error |   StdDev | Ratio |
|------------------- |---------:|---------:|---------:|------:|
|     GetIndexSimple | 35.59 μs | 0.227 μs | 0.201 μs |  1.00 |
|    GetIndexLibrary | 20.08 μs | 0.122 μs | 0.109 μs |  0.56 |
| GetIndexIntrinsics | 35.31 μs | 0.328 μs | 0.307 μs |  0.99 |

// * Hints *
Outliers
  GetIndexBenchmark.GetIndexSimple: Default  -> 1 outlier  was  removed (36.90 μs)
  GetIndexBenchmark.GetIndexLibrary: Default -> 1 outlier  was  removed (20.40 μs)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  Ratio  : Mean of the ratio distribution ([Current]/[Baseline])
  1 μs   : 1 Microsecond (0.000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:47 (47.99 sec), executed benchmarks: 3

Global total time: 00:00:55 (55.24 sec), executed benchmarks: 3
// * Artifacts cleanup *
