// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\59726c09-6c92-4a1c-b0c0-63ce9f040391
// command took 2.06s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\59726c09-6c92-4a1c-b0c0-63ce9f040391
// command took 2.98s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 6 benchmarks:
//   LocalityBenchmark.RowTraversal: DefaultJob [size=100, array2D=System.Int32[,]]
//   LocalityBenchmark.ColumnTraversal: DefaultJob [size=100, array2D=System.Int32[,]]
//   LocalityBenchmark.RowTraversal: DefaultJob [size=1000, array2D=System.Int32[,]]
//   LocalityBenchmark.ColumnTraversal: DefaultJob [size=1000, array2D=System.Int32[,]]
//   LocalityBenchmark.RowTraversal: DefaultJob [size=10000, array2D=System.Int32[,]]
//   LocalityBenchmark.ColumnTraversal: DefaultJob [size=10000, array2D=System.Int32[,]]

// **************************
// Benchmark: LocalityBenchmark.RowTraversal: DefaultJob [size=100, array2D=System.Int32[,]]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "59726c09-6c92-4a1c-b0c0-63ce9f040391.dll" --benchmarkName "bench.core.LocalityBenchmark.RowTraversal(size: 100, array2D: [])" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\59726c09-6c92-4a1c-b0c0-63ce9f040391\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   2: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual   3: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual   4: 32768 op, 88093.03 ns, 2.6884 ns/op
OverheadActual   5: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual   6: 32768 op, 83389.03 ns, 2.5448 ns/op
OverheadActual   7: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual   8: 32768 op, 86810.12 ns, 2.6492 ns/op
OverheadActual   9: 32768 op, 85527.21 ns, 2.6101 ns/op
OverheadActual  10: 32768 op, 85954.85 ns, 2.6231 ns/op
OverheadActual  11: 32768 op, 96218.11 ns, 2.9363 ns/op
OverheadActual  12: 32768 op, 76974.49 ns, 2.3491 ns/op
OverheadActual  13: 32768 op, 75691.58 ns, 2.3099 ns/op
OverheadActual  14: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  15: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  16: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  17: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  18: 32768 op, 77402.13 ns, 2.3621 ns/op
OverheadActual  19: 32768 op, 83389.03 ns, 2.5448 ns/op
OverheadActual  20: 32768 op, 89375.94 ns, 2.7275 ns/op

WorkloadWarmup   1: 32768 op, 808114137.78 ns, 24.6617 us/op
WorkloadWarmup   2: 32768 op, 734833138.55 ns, 22.4253 us/op
WorkloadWarmup   3: 32768 op, 837042862.39 ns, 25.5445 us/op
WorkloadWarmup   4: 32768 op, 747770412.46 ns, 22.8201 us/op
WorkloadWarmup   5: 32768 op, 718693725.77 ns, 21.9328 us/op
WorkloadWarmup   6: 32768 op, 698106042.63 ns, 21.3045 us/op
WorkloadWarmup   7: 32768 op, 714754342.32 ns, 21.8126 us/op
WorkloadWarmup   8: 32768 op, 703862451.71 ns, 21.4802 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 718685600.68 ns, 21.9325 us/op
WorkloadActual   2: 32768 op, 750948603.70 ns, 22.9171 us/op
WorkloadActual   3: 32768 op, 716743705.30 ns, 21.8733 us/op
WorkloadActual   4: 32768 op, 723313478.19 ns, 22.0738 us/op
WorkloadActual   5: 32768 op, 704734829.29 ns, 21.5068 us/op
WorkloadActual   6: 32768 op, 720931545.30 ns, 22.0011 us/op
WorkloadActual   7: 32768 op, 726251337.97 ns, 22.1634 us/op
WorkloadActual   8: 32768 op, 799655924.02 ns, 24.4036 us/op
WorkloadActual   9: 32768 op, 695170748.67 ns, 21.2149 us/op
WorkloadActual  10: 32768 op, 700608568.89 ns, 21.3809 us/op
WorkloadActual  11: 32768 op, 776340778.05 ns, 23.6920 us/op
WorkloadActual  12: 32768 op, 714332693.16 ns, 21.7997 us/op
WorkloadActual  13: 32768 op, 721892015.91 ns, 22.0304 us/op
WorkloadActual  14: 32768 op, 725155306.73 ns, 22.1300 us/op
WorkloadActual  15: 32768 op, 728349320.51 ns, 22.2275 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 718608412.37 ns, 21.9302 us/op
WorkloadResult   2: 32768 op, 716666516.99 ns, 21.8709 us/op
WorkloadResult   3: 32768 op, 723236289.88 ns, 22.0714 us/op
WorkloadResult   4: 32768 op, 704657640.98 ns, 21.5044 us/op
WorkloadResult   5: 32768 op, 720854356.99 ns, 21.9987 us/op
WorkloadResult   6: 32768 op, 726174149.66 ns, 22.1611 us/op
WorkloadResult   7: 32768 op, 695093560.36 ns, 21.2126 us/op
WorkloadResult   8: 32768 op, 700531380.58 ns, 21.3785 us/op
WorkloadResult   9: 32768 op, 714255504.85 ns, 21.7973 us/op
WorkloadResult  10: 32768 op, 721814827.60 ns, 22.0280 us/op
WorkloadResult  11: 32768 op, 725078118.42 ns, 22.1276 us/op
WorkloadResult  12: 32768 op, 728272132.20 ns, 22.2251 us/op

// AfterAll
// Benchmark Process 12060 has exited with code 0

Mean = 21.8588 us, StdErr = 0.0943 us (0.43%); N = 12, StdDev = 0.3267 us
Min = 21.2126 us, Q1 = 21.6509 us, Median = 21.9645 us, Q3 = 22.0995 us, Max = 22.2251 us
IQR = 0.4486 us, LowerFence = 20.9780 us, UpperFence = 22.7725 us
ConfidenceInterval = [21.4404 us; 22.2773 us] (CI 99.9%), Margin = 0.4185 us (1.91% of Mean)
Skewness = -0.74, Kurtosis = 2.04, MValue = 2

// **************************
// Benchmark: LocalityBenchmark.ColumnTraversal: DefaultJob [size=100, array2D=System.Int32[,]]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "59726c09-6c92-4a1c-b0c0-63ce9f040391.dll" --benchmarkName "bench.core.LocalityBenchmark.ColumnTraversal(size: 100, array2D: [])" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\59726c09-6c92-4a1c-b0c0-63ce9f040391\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 367339.38 ns, 367.3394 us/op
WorkloadJitting  1: 1 op, 851851.04 ns, 851.8510 us/op

OverheadJitting  2: 16 op, 455432.41 ns, 28.4645 us/op
WorkloadJitting  2: 16 op, 927970.26 ns, 57.9981 us/op

WorkloadPilot    1: 16 op, 483656.39 ns, 30.2285 us/op
WorkloadPilot    2: 32 op, 918134.63 ns, 28.6917 us/op
WorkloadPilot    3: 64 op, 1836696.90 ns, 28.6984 us/op
WorkloadPilot    4: 128 op, 4334091.53 ns, 33.8601 us/op
WorkloadPilot    5: 256 op, 7067968.90 ns, 27.6093 us/op
WorkloadPilot    6: 512 op, 11746307.47 ns, 22.9420 us/op
WorkloadPilot    7: 1024 op, 22964912.03 ns, 22.4267 us/op
WorkloadPilot    8: 2048 op, 49185417.44 ns, 24.0163 us/op
WorkloadPilot    9: 4096 op, 94686322.53 ns, 23.1168 us/op
WorkloadPilot   10: 8192 op, 192969919.65 ns, 23.5559 us/op
WorkloadPilot   11: 16384 op, 433519910.95 ns, 26.4600 us/op
WorkloadPilot   12: 32768 op, 759798959.73 ns, 23.1872 us/op

OverheadWarmup   1: 32768 op, 81250.85 ns, 2.4796 ns/op
OverheadWarmup   2: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadWarmup   3: 32768 op, 75691.58 ns, 2.3099 ns/op
OverheadWarmup   4: 32768 op, 80395.58 ns, 2.4535 ns/op
OverheadWarmup   5: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadWarmup   6: 32768 op, 75691.58 ns, 2.3099 ns/op
OverheadWarmup   7: 32768 op, 76974.49 ns, 2.3491 ns/op
OverheadWarmup   8: 32768 op, 75691.58 ns, 2.3099 ns/op

OverheadActual   1: 32768 op, 76546.86 ns, 2.3360 ns/op
OverheadActual   2: 32768 op, 78257.40 ns, 2.3882 ns/op
OverheadActual   3: 32768 op, 76546.86 ns, 2.3360 ns/op
OverheadActual   4: 32768 op, 79540.31 ns, 2.4274 ns/op
OverheadActual   5: 32768 op, 84671.94 ns, 2.5840 ns/op
OverheadActual   6: 32768 op, 77829.76 ns, 2.3752 ns/op
OverheadActual   7: 32768 op, 88520.67 ns, 2.7014 ns/op
OverheadActual   8: 32768 op, 76974.49 ns, 2.3491 ns/op
OverheadActual   9: 32768 op, 75691.58 ns, 2.3099 ns/op
OverheadActual  10: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  11: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  12: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  13: 32768 op, 78257.40 ns, 2.3882 ns/op
OverheadActual  14: 32768 op, 76119.22 ns, 2.3230 ns/op
OverheadActual  15: 32768 op, 78257.40 ns, 2.3882 ns/op

WorkloadWarmup   1: 32768 op, 738455643.66 ns, 22.5359 us/op
WorkloadWarmup   2: 32768 op, 719486563.03 ns, 21.9570 us/op
WorkloadWarmup   3: 32768 op, 708535658.65 ns, 21.6228 us/op
WorkloadWarmup   4: 32768 op, 713064324.59 ns, 21.7610 us/op
WorkloadWarmup   5: 32768 op, 800456458.74 ns, 24.4280 us/op
WorkloadWarmup   6: 32768 op, 780710791.01 ns, 23.8254 us/op
WorkloadWarmup   7: 32768 op, 734824158.19 ns, 22.4251 us/op
WorkloadWarmup   8: 32768 op, 714069269.35 ns, 21.7917 us/op
WorkloadWarmup   9: 32768 op, 725074483.51 ns, 22.1275 us/op
WorkloadWarmup  10: 32768 op, 711463255.16 ns, 21.7121 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 738714363.48 ns, 22.5438 us/op
WorkloadActual   2: 32768 op, 714605524.97 ns, 21.8080 us/op
WorkloadActual   3: 32768 op, 834647672.78 ns, 25.4714 us/op
WorkloadActual   4: 32768 op, 753057704.78 ns, 22.9815 us/op
WorkloadActual   5: 32768 op, 721188126.94 ns, 22.0089 us/op
WorkloadActual   6: 32768 op, 817010678.50 ns, 24.9332 us/op
WorkloadActual   7: 32768 op, 722108827.39 ns, 22.0370 us/op
WorkloadActual   8: 32768 op, 716378931.74 ns, 21.8622 us/op
WorkloadActual   9: 32768 op, 731201225.43 ns, 22.3145 us/op
WorkloadActual  10: 32768 op, 754323935.18 ns, 23.0201 us/op
WorkloadActual  11: 32768 op, 706051948.37 ns, 21.5470 us/op
WorkloadActual  12: 32768 op, 745780194.21 ns, 22.7594 us/op
WorkloadActual  13: 32768 op, 707442193.23 ns, 21.5894 us/op
WorkloadActual  14: 32768 op, 697100670.23 ns, 21.2738 us/op
WorkloadActual  15: 32768 op, 736801119.72 ns, 22.4854 us/op
WorkloadActual  16: 32768 op, 706529617.86 ns, 21.5616 us/op
WorkloadActual  17: 32768 op, 716958378.61 ns, 21.8798 us/op
WorkloadActual  18: 32768 op, 723093673.25 ns, 22.0671 us/op
WorkloadActual  19: 32768 op, 811243150.87 ns, 24.7572 us/op
WorkloadActual  20: 32768 op, 803814684.77 ns, 24.5305 us/op
WorkloadActual  21: 32768 op, 706903799.42 ns, 21.5730 us/op
WorkloadActual  22: 32768 op, 729383772.15 ns, 22.2590 us/op
WorkloadActual  23: 32768 op, 923828180.96 ns, 28.1930 us/op
WorkloadActual  24: 32768 op, 879721797.08 ns, 26.8470 us/op
WorkloadActual  25: 32768 op, 826192880.12 ns, 25.2134 us/op
WorkloadActual  26: 32768 op, 779945322.45 ns, 23.8020 us/op
WorkloadActual  27: 32768 op, 741289587.87 ns, 22.6224 us/op
WorkloadActual  28: 32768 op, 806006319.61 ns, 24.5974 us/op
WorkloadActual  29: 32768 op, 768158389.56 ns, 23.4423 us/op
WorkloadActual  30: 32768 op, 737091484.61 ns, 22.4942 us/op
WorkloadActual  31: 32768 op, 719858178.77 ns, 21.9683 us/op
WorkloadActual  32: 32768 op, 725529060.65 ns, 22.1414 us/op
WorkloadActual  33: 32768 op, 718771555.53 ns, 21.9352 us/op
WorkloadActual  34: 32768 op, 699084046.31 ns, 21.3344 us/op
WorkloadActual  35: 32768 op, 704827626.32 ns, 21.5096 us/op
WorkloadActual  36: 32768 op, 714663683.48 ns, 21.8098 us/op
WorkloadActual  37: 32768 op, 750878471.39 ns, 22.9150 us/op
WorkloadActual  38: 32768 op, 743123718.96 ns, 22.6783 us/op
WorkloadActual  39: 32768 op, 773283607.81 ns, 23.5987 us/op
WorkloadActual  40: 32768 op, 735759398.26 ns, 22.4536 us/op
WorkloadActual  41: 32768 op, 822343727.88 ns, 25.0959 us/op
WorkloadActual  42: 32768 op, 816097247.86 ns, 24.9053 us/op
WorkloadActual  43: 32768 op, 751194066.81 ns, 22.9246 us/op
WorkloadActual  44: 32768 op, 719034979.35 ns, 21.9432 us/op
WorkloadActual  45: 32768 op, 739469996.41 ns, 22.5668 us/op
WorkloadActual  46: 32768 op, 712945014.13 ns, 21.7574 us/op
WorkloadActual  47: 32768 op, 711757896.41 ns, 21.7211 us/op
WorkloadActual  48: 32768 op, 755033811.05 ns, 23.0418 us/op
WorkloadActual  49: 32768 op, 714744506.69 ns, 21.8123 us/op
WorkloadActual  50: 32768 op, 735170543.40 ns, 22.4356 us/op
WorkloadActual  51: 32768 op, 837053553.29 ns, 25.5448 us/op
WorkloadActual  52: 32768 op, 792603350.02 ns, 24.1883 us/op
WorkloadActual  53: 32768 op, 749873954.27 ns, 22.8843 us/op
WorkloadActual  54: 32768 op, 754338047.17 ns, 23.0206 us/op
WorkloadActual  55: 32768 op, 727087794.11 ns, 22.1890 us/op
WorkloadActual  56: 32768 op, 714076111.52 ns, 21.7919 us/op
WorkloadActual  57: 32768 op, 734036452.55 ns, 22.4010 us/op
WorkloadActual  58: 32768 op, 735430118.49 ns, 22.4435 us/op
WorkloadActual  59: 32768 op, 755508487.08 ns, 23.0563 us/op
WorkloadActual  60: 32768 op, 728631132.68 ns, 22.2361 us/op
WorkloadActual  61: 32768 op, 710619956.83 ns, 21.6864 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 738637388.99 ns, 22.5414 us/op
WorkloadResult   2: 32768 op, 714528550.48 ns, 21.8057 us/op
WorkloadResult   3: 32768 op, 752980730.29 ns, 22.9791 us/op
WorkloadResult   4: 32768 op, 721111152.45 ns, 22.0066 us/op
WorkloadResult   5: 32768 op, 816933704.01 ns, 24.9308 us/op
WorkloadResult   6: 32768 op, 722031852.90 ns, 22.0347 us/op
WorkloadResult   7: 32768 op, 716301957.25 ns, 21.8598 us/op
WorkloadResult   8: 32768 op, 731124250.94 ns, 22.3121 us/op
WorkloadResult   9: 32768 op, 754246960.68 ns, 23.0178 us/op
WorkloadResult  10: 32768 op, 705974973.88 ns, 21.5446 us/op
WorkloadResult  11: 32768 op, 745703219.71 ns, 22.7571 us/op
WorkloadResult  12: 32768 op, 707365218.73 ns, 21.5871 us/op
WorkloadResult  13: 32768 op, 697023695.74 ns, 21.2715 us/op
WorkloadResult  14: 32768 op, 736724145.23 ns, 22.4830 us/op
WorkloadResult  15: 32768 op, 706452643.37 ns, 21.5592 us/op
WorkloadResult  16: 32768 op, 716881404.12 ns, 21.8775 us/op
WorkloadResult  17: 32768 op, 723016698.76 ns, 22.0647 us/op
WorkloadResult  18: 32768 op, 811166176.38 ns, 24.7548 us/op
WorkloadResult  19: 32768 op, 803737710.27 ns, 24.5281 us/op
WorkloadResult  20: 32768 op, 706826824.93 ns, 21.5706 us/op
WorkloadResult  21: 32768 op, 729306797.66 ns, 22.2567 us/op
WorkloadResult  22: 32768 op, 826115905.62 ns, 25.2111 us/op
WorkloadResult  23: 32768 op, 779868347.96 ns, 23.7997 us/op
WorkloadResult  24: 32768 op, 741212613.38 ns, 22.6200 us/op
WorkloadResult  25: 32768 op, 805929345.11 ns, 24.5950 us/op
WorkloadResult  26: 32768 op, 768081415.06 ns, 23.4400 us/op
WorkloadResult  27: 32768 op, 737014510.12 ns, 22.4919 us/op
WorkloadResult  28: 32768 op, 719781204.28 ns, 21.9660 us/op
WorkloadResult  29: 32768 op, 725452086.16 ns, 22.1390 us/op
WorkloadResult  30: 32768 op, 718694581.04 ns, 21.9328 us/op
WorkloadResult  31: 32768 op, 699007071.82 ns, 21.3320 us/op
WorkloadResult  32: 32768 op, 704750651.82 ns, 21.5073 us/op
WorkloadResult  33: 32768 op, 714586708.99 ns, 21.8075 us/op
WorkloadResult  34: 32768 op, 750801496.90 ns, 22.9126 us/op
WorkloadResult  35: 32768 op, 743046744.47 ns, 22.6760 us/op
WorkloadResult  36: 32768 op, 773206633.32 ns, 23.5964 us/op
WorkloadResult  37: 32768 op, 735682423.77 ns, 22.4512 us/op
WorkloadResult  38: 32768 op, 822266753.39 ns, 25.0936 us/op
WorkloadResult  39: 32768 op, 816020273.37 ns, 24.9030 us/op
WorkloadResult  40: 32768 op, 751117092.31 ns, 22.9223 us/op
WorkloadResult  41: 32768 op, 718958004.86 ns, 21.9409 us/op
WorkloadResult  42: 32768 op, 739393021.92 ns, 22.5645 us/op
WorkloadResult  43: 32768 op, 712868039.64 ns, 21.7550 us/op
WorkloadResult  44: 32768 op, 711680921.91 ns, 21.7188 us/op
WorkloadResult  45: 32768 op, 754956836.55 ns, 23.0395 us/op
WorkloadResult  46: 32768 op, 714667532.20 ns, 21.8099 us/op
WorkloadResult  47: 32768 op, 735093568.91 ns, 22.4333 us/op
WorkloadResult  48: 32768 op, 792526375.52 ns, 24.1860 us/op
WorkloadResult  49: 32768 op, 749796979.78 ns, 22.8820 us/op
WorkloadResult  50: 32768 op, 754261072.67 ns, 23.0182 us/op
WorkloadResult  51: 32768 op, 727010819.62 ns, 22.1866 us/op
WorkloadResult  52: 32768 op, 713999137.03 ns, 21.7895 us/op
WorkloadResult  53: 32768 op, 733959478.06 ns, 22.3987 us/op
WorkloadResult  54: 32768 op, 735353144.00 ns, 22.4412 us/op
WorkloadResult  55: 32768 op, 755431512.59 ns, 23.0539 us/op
WorkloadResult  56: 32768 op, 728554158.18 ns, 22.2337 us/op
WorkloadResult  57: 32768 op, 710542982.34 ns, 21.6841 us/op

// AfterAll
// Benchmark Process 6524 has exited with code 0

Mean = 22.6364 us, StdErr = 0.1380 us (0.61%); N = 57, StdDev = 1.0419 us
Min = 21.2715 us, Q1 = 21.8349 us, Median = 22.4333 us, Q3 = 23.0180 us, Max = 25.2111 us
IQR = 1.1831 us, LowerFence = 20.0601 us, UpperFence = 24.7927 us
ConfidenceInterval = [22.1572 us; 23.1157 us] (CI 99.9%), Margin = 0.4793 us (2.12% of Mean)
Skewness = 1.05, Kurtosis = 3.13, MValue = 2.09

// **************************
// Benchmark: LocalityBenchmark.RowTraversal: DefaultJob [size=1000, array2D=System.Int32[,]]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "59726c09-6c92-4a1c-b0c0-63ce9f040391.dll" --benchmarkName "bench.core.LocalityBenchmark.RowTraversal(size: 1000, array2D: [])" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\59726c09-6c92-4a1c-b0c0-63ce9f040391\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 360924.84 ns, 360.9248 us/op
WorkloadJitting  1: 1 op, 4497876.15 ns, 4.4979 ms/op

OverheadJitting  2: 16 op, 330990.32 ns, 20.6869 us/op
WorkloadJitting  2: 16 op, 41509777.68 ns, 2.5944 ms/op

WorkloadPilot    1: 16 op, 35460010.25 ns, 2.2163 ms/op
WorkloadPilot    2: 32 op, 79767810.72 ns, 2.4927 ms/op
WorkloadPilot    3: 64 op, 135142404.95 ns, 2.1116 ms/op
WorkloadPilot    4: 128 op, 295732576.93 ns, 2.3104 ms/op
WorkloadPilot    5: 256 op, 572667982.93 ns, 2.2370 ms/op

OverheadWarmup   1: 256 op, 4704.00 ns, 18.3750 ns/op
OverheadWarmup   2: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadWarmup   3: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadWarmup   4: 256 op, 855.27 ns, 3.3409 ns/op
OverheadWarmup   5: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadWarmup   6: 256 op, 855.27 ns, 3.3409 ns/op

OverheadActual   1: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual   2: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual   3: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual   4: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual   5: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual   6: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual   7: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual   8: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual   9: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual  10: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual  11: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual  12: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual  13: 256 op, 1710.54 ns, 6.6818 ns/op
OverheadActual  14: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual  15: 256 op, 1282.91 ns, 5.0114 ns/op
OverheadActual  16: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual  17: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual  18: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual  19: 256 op, 855.27 ns, 3.3409 ns/op
OverheadActual  20: 256 op, 855.27 ns, 3.3409 ns/op

WorkloadWarmup   1: 256 op, 548896976.91 ns, 2.1441 ms/op
WorkloadWarmup   2: 256 op, 550739233.09 ns, 2.1513 ms/op
WorkloadWarmup   3: 256 op, 547086793.44 ns, 2.1371 ms/op
WorkloadWarmup   4: 256 op, 544364462.25 ns, 2.1264 ms/op
WorkloadWarmup   5: 256 op, 572741108.70 ns, 2.2373 ms/op
WorkloadWarmup   6: 256 op, 567388815.69 ns, 2.2164 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 583240429.40 ns, 2.2783 ms/op
WorkloadActual   2: 256 op, 559543832.06 ns, 2.1857 ms/op
WorkloadActual   3: 256 op, 558772376.59 ns, 2.1827 ms/op
WorkloadActual   4: 256 op, 581588471.27 ns, 2.2718 ms/op
WorkloadActual   5: 256 op, 546975608.07 ns, 2.1366 ms/op
WorkloadActual   6: 256 op, 557333808.86 ns, 2.1771 ms/op
