// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\49956d93-7554-49a5-a72e-ca00442d0ade
// command took 10.46s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\49956d93-7554-49a5-a72e-ca00442d0ade
// command took 15.71s and exited with 0
// ***** Done, took 00:00:26 (26.66 sec)   *****
// Found 3 benchmarks:
//   GetIndexBenchmark.GetIndexSimple: DefaultJob
//   GetIndexBenchmark.GetIndexLibrary: DefaultJob
//   GetIndexBenchmark.GetIndexIntrinsics: DefaultJob

// **************************
// Benchmark: GetIndexBenchmark.GetIndexSimple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "49956d93-7554-49a5-a72e-ca00442d0ade.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexSimple" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\49956d93-7554-49a5-a72e-ca00442d0ade\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   3: 4096 op, 40625.43 ns, 9.9183 ns/op
OverheadActual   4: 4096 op, 39342.52 ns, 9.6051 ns/op
OverheadActual   5: 4096 op, 42335.97 ns, 10.3359 ns/op
OverheadActual   6: 4096 op, 40197.79 ns, 9.8139 ns/op
OverheadActual   7: 4096 op, 36349.07 ns, 8.8743 ns/op
OverheadActual   8: 4096 op, 42763.61 ns, 10.4403 ns/op
OverheadActual   9: 4096 op, 39770.15 ns, 9.7095 ns/op
OverheadActual  10: 4096 op, 39342.52 ns, 9.6051 ns/op
OverheadActual  11: 4096 op, 39770.15 ns, 9.7095 ns/op
OverheadActual  12: 4096 op, 41053.06 ns, 10.0227 ns/op
OverheadActual  13: 4096 op, 38487.25 ns, 9.3963 ns/op
OverheadActual  14: 4096 op, 42763.61 ns, 10.4403 ns/op
OverheadActual  15: 4096 op, 42763.61 ns, 10.4403 ns/op
OverheadActual  16: 4096 op, 39342.52 ns, 9.6051 ns/op
OverheadActual  17: 4096 op, 41480.70 ns, 10.1271 ns/op
OverheadActual  18: 4096 op, 40625.43 ns, 9.9183 ns/op
OverheadActual  19: 4096 op, 46612.33 ns, 11.3800 ns/op
OverheadActual  20: 4096 op, 42763.61 ns, 10.4403 ns/op

WorkloadWarmup   1: 4096 op, 450992692.98 ns, 110.1056 us/op
WorkloadWarmup   2: 4096 op, 501547828.74 ns, 122.4482 us/op
WorkloadWarmup   3: 4096 op, 472464727.51 ns, 115.3478 us/op
WorkloadWarmup   4: 4096 op, 428903579.61 ns, 104.7128 us/op
WorkloadWarmup   5: 4096 op, 518163628.10 ns, 126.5048 us/op
WorkloadWarmup   6: 4096 op, 439371255.24 ns, 107.2684 us/op

// BeforeActualRun
WorkloadActual   1: 4096 op, 518850839.26 ns, 126.6726 us/op
WorkloadActual   2: 4096 op, 621383855.97 ns, 151.7050 us/op
WorkloadActual   3: 4096 op, 542588917.30 ns, 132.4680 us/op
WorkloadActual   4: 4096 op, 570310852.93 ns, 139.2360 us/op
WorkloadActual   5: 4096 op, 569329428.16 ns, 138.9964 us/op
WorkloadActual   6: 4096 op, 554209499.76 ns, 135.3051 us/op
WorkloadActual   7: 4096 op, 557659239.91 ns, 136.1473 us/op
WorkloadActual   8: 4096 op, 566012682.83 ns, 138.1867 us/op
WorkloadActual   9: 4096 op, 553381168.70 ns, 135.1028 us/op
WorkloadActual  10: 4096 op, 584940710.40 ns, 142.8078 us/op
WorkloadActual  11: 4096 op, 581837783.10 ns, 142.0502 us/op
WorkloadActual  12: 4096 op, 574139906.27 ns, 140.1709 us/op
WorkloadActual  13: 4096 op, 506143205.91 ns, 123.5701 us/op
WorkloadActual  14: 4096 op, 526129205.11 ns, 128.4495 us/op
WorkloadActual  15: 4096 op, 504238942.51 ns, 123.1052 us/op
WorkloadActual  16: 4096 op, 468757550.45 ns, 114.4428 us/op
WorkloadActual  17: 4096 op, 479968885.20 ns, 117.1799 us/op
WorkloadActual  18: 4096 op, 497126499.45 ns, 121.3688 us/op
WorkloadActual  19: 4096 op, 528437584.59 ns, 129.0131 us/op
WorkloadActual  20: 4096 op, 638053965.11 ns, 155.7749 us/op
WorkloadActual  21: 4096 op, 519159592.50 ns, 126.7479 us/op
WorkloadActual  22: 4096 op, 541593808.17 ns, 132.2251 us/op
WorkloadActual  23: 4096 op, 647076658.47 ns, 157.9777 us/op
WorkloadActual  24: 4096 op, 579195847.48 ns, 141.4052 us/op
WorkloadActual  25: 4096 op, 558836094.37 ns, 136.4346 us/op
WorkloadActual  26: 4096 op, 586541352.19 ns, 143.1986 us/op
WorkloadActual  27: 4096 op, 642711349.50 ns, 156.9120 us/op
WorkloadActual  28: 4096 op, 683377401.23 ns, 166.8402 us/op
WorkloadActual  29: 4096 op, 564685300.48 ns, 137.8626 us/op
WorkloadActual  30: 4096 op, 529479733.69 ns, 129.2675 us/op
WorkloadActual  31: 4096 op, 587725048.83 ns, 143.4876 us/op
WorkloadActual  32: 4096 op, 553680513.95 ns, 135.1759 us/op
WorkloadActual  33: 4096 op, 566607096.96 ns, 138.3318 us/op
WorkloadActual  34: 4096 op, 501537993.11 ns, 122.4458 us/op
WorkloadActual  35: 4096 op, 506156034.99 ns, 123.5733 us/op
WorkloadActual  36: 4096 op, 550323570.83 ns, 134.3563 us/op
WorkloadActual  37: 4096 op, 451678193.60 ns, 110.2730 us/op
WorkloadActual  38: 4096 op, 504583617.18 ns, 123.1894 us/op
WorkloadActual  39: 4096 op, 460454568.59 ns, 112.4157 us/op
WorkloadActual  40: 4096 op, 468003628.06 ns, 114.2587 us/op
WorkloadActual  41: 4096 op, 539667307.69 ns, 131.7547 us/op
WorkloadActual  42: 4096 op, 444758614.41 ns, 108.5836 us/op
WorkloadActual  43: 4096 op, 472547261.27 ns, 115.3680 us/op
WorkloadActual  44: 4096 op, 473949052.29 ns, 115.7102 us/op
WorkloadActual  45: 4096 op, 522057682.12 ns, 127.4555 us/op
WorkloadActual  46: 4096 op, 452804159.36 ns, 110.5479 us/op
WorkloadActual  47: 4096 op, 449434814.79 ns, 109.7253 us/op
WorkloadActual  48: 4096 op, 441000121.02 ns, 107.6660 us/op
WorkloadActual  49: 4096 op, 492266843.19 ns, 120.1823 us/op
WorkloadActual  50: 4096 op, 481432683.45 ns, 117.5373 us/op
WorkloadActual  51: 4096 op, 439804450.58 ns, 107.3741 us/op
WorkloadActual  52: 4096 op, 456212418.81 ns, 111.3800 us/op
WorkloadActual  53: 4096 op, 499251423.07 ns, 121.8876 us/op
WorkloadActual  54: 4096 op, 444475946.97 ns, 108.5146 us/op
WorkloadActual  55: 4096 op, 429391512.36 ns, 104.8319 us/op
WorkloadActual  56: 4096 op, 436724615.63 ns, 106.6222 us/op
WorkloadActual  57: 4096 op, 434083535.28 ns, 105.9774 us/op
WorkloadActual  58: 4096 op, 451066246.39 ns, 110.1236 us/op
WorkloadActual  59: 4096 op, 439389643.60 ns, 107.2729 us/op
WorkloadActual  60: 4096 op, 539423555.14 ns, 131.6952 us/op
WorkloadActual  61: 4096 op, 491755818.10 ns, 120.0576 us/op
WorkloadActual  62: 4096 op, 507692959.01 ns, 123.9485 us/op
WorkloadActual  63: 4096 op, 469015415.00 ns, 114.5057 us/op
WorkloadActual  64: 4096 op, 472324035.24 ns, 115.3135 us/op
WorkloadActual  65: 4096 op, 458782511.57 ns, 112.0074 us/op
WorkloadActual  66: 4096 op, 442293720.12 ns, 107.9819 us/op
WorkloadActual  67: 4096 op, 480105301.10 ns, 117.2132 us/op
WorkloadActual  68: 4096 op, 565295109.51 ns, 138.0115 us/op
WorkloadActual  69: 4096 op, 496641987.79 ns, 121.2505 us/op
WorkloadActual  70: 4096 op, 478867722.33 ns, 116.9111 us/op
WorkloadActual  71: 4096 op, 542777077.17 ns, 132.5139 us/op
WorkloadActual  72: 4096 op, 476511447.60 ns, 116.3358 us/op
WorkloadActual  73: 4096 op, 533117633.70 ns, 130.1557 us/op
WorkloadActual  74: 4096 op, 559657155.61 ns, 136.6350 us/op
WorkloadActual  75: 4096 op, 548565986.60 ns, 133.9272 us/op
WorkloadActual  76: 4096 op, 613039821.04 ns, 149.6679 us/op
WorkloadActual  77: 4096 op, 631688602.26 ns, 154.2209 us/op
WorkloadActual  78: 4096 op, 539108814.99 ns, 131.6184 us/op
WorkloadActual  79: 4096 op, 561475464.17 ns, 137.0790 us/op
WorkloadActual  80: 4096 op, 578725447.81 ns, 141.2904 us/op
WorkloadActual  81: 4096 op, 613738150.74 ns, 149.8384 us/op
WorkloadActual  82: 4096 op, 564894842.15 ns, 137.9138 us/op
WorkloadActual  83: 4096 op, 602861655.03 ns, 147.1830 us/op
WorkloadActual  84: 4096 op, 511259871.44 ns, 124.8193 us/op
WorkloadActual  85: 4096 op, 495552371.09 ns, 120.9845 us/op
WorkloadActual  86: 4096 op, 537152379.99 ns, 131.1407 us/op
WorkloadActual  87: 4096 op, 593748730.46 ns, 144.9582 us/op
WorkloadActual  88: 4096 op, 594822952.25 ns, 145.2204 us/op
WorkloadActual  89: 4096 op, 624986262.19 ns, 152.5845 us/op
WorkloadActual  90: 4096 op, 667323088.03 ns, 162.9207 us/op
WorkloadActual  91: 4096 op, 662046058.97 ns, 161.6323 us/op
WorkloadActual  92: 4096 op, 651075910.96 ns, 158.9541 us/op
WorkloadActual  93: 4096 op, 656489355.92 ns, 160.2757 us/op
WorkloadActual  94: 4096 op, 582109759.64 ns, 142.1166 us/op
WorkloadActual  95: 4096 op, 625286890.35 ns, 152.6579 us/op
WorkloadActual  96: 4096 op, 590647513.70 ns, 144.2011 us/op
WorkloadActual  97: 4096 op, 666311301.10 ns, 162.6737 us/op
WorkloadActual  98: 4096 op, 610792593.51 ns, 149.1193 us/op
WorkloadActual  99: 4096 op, 589033615.19 ns, 143.8070 us/op
WorkloadActual  100: 4096 op, 570592665.10 ns, 139.3048 us/op

// AfterActualRun
WorkloadResult   1: 4096 op, 518810427.65 ns, 126.6627 us/op
WorkloadResult   2: 4096 op, 621343444.36 ns, 151.6952 us/op
WorkloadResult   3: 4096 op, 542548505.69 ns, 132.4581 us/op
WorkloadResult   4: 4096 op, 570270441.32 ns, 139.2262 us/op
WorkloadResult   5: 4096 op, 569289016.55 ns, 138.9866 us/op
WorkloadResult   6: 4096 op, 554169088.16 ns, 135.2952 us/op
WorkloadResult   7: 4096 op, 557618828.30 ns, 136.1374 us/op
WorkloadResult   8: 4096 op, 565972271.22 ns, 138.1768 us/op
WorkloadResult   9: 4096 op, 553340757.10 ns, 135.0930 us/op
WorkloadResult  10: 4096 op, 584900298.79 ns, 142.7979 us/op
WorkloadResult  11: 4096 op, 581797371.49 ns, 142.0404 us/op
WorkloadResult  12: 4096 op, 574099494.66 ns, 140.1610 us/op
WorkloadResult  13: 4096 op, 506102794.30 ns, 123.5603 us/op
WorkloadResult  14: 4096 op, 526088793.50 ns, 128.4396 us/op
WorkloadResult  15: 4096 op, 504198530.90 ns, 123.0953 us/op
WorkloadResult  16: 4096 op, 468717138.84 ns, 114.4329 us/op
WorkloadResult  17: 4096 op, 479928473.59 ns, 117.1700 us/op
WorkloadResult  18: 4096 op, 497086087.84 ns, 121.3589 us/op
WorkloadResult  19: 4096 op, 528397172.98 ns, 129.0032 us/op
WorkloadResult  20: 4096 op, 638013553.50 ns, 155.7650 us/op
WorkloadResult  21: 4096 op, 519119180.89 ns, 126.7381 us/op
WorkloadResult  22: 4096 op, 541553396.56 ns, 132.2152 us/op
WorkloadResult  23: 4096 op, 647036246.86 ns, 157.9678 us/op
WorkloadResult  24: 4096 op, 579155435.87 ns, 141.3954 us/op
WorkloadResult  25: 4096 op, 558795682.76 ns, 136.4247 us/op
WorkloadResult  26: 4096 op, 586500940.59 ns, 143.1887 us/op
WorkloadResult  27: 4096 op, 642670937.90 ns, 156.9021 us/op
WorkloadResult  28: 4096 op, 683336989.62 ns, 166.8303 us/op
WorkloadResult  29: 4096 op, 564644888.87 ns, 137.8528 us/op
WorkloadResult  30: 4096 op, 529439322.08 ns, 129.2576 us/op
WorkloadResult  31: 4096 op, 587684637.22 ns, 143.4777 us/op
WorkloadResult  32: 4096 op, 553640102.34 ns, 135.1660 us/op
WorkloadResult  33: 4096 op, 566566685.35 ns, 138.3219 us/op
WorkloadResult  34: 4096 op, 501497581.50 ns, 122.4359 us/op
WorkloadResult  35: 4096 op, 506115623.38 ns, 123.5634 us/op
WorkloadResult  36: 4096 op, 550283159.22 ns, 134.3465 us/op
WorkloadResult  37: 4096 op, 451637781.99 ns, 110.2631 us/op
WorkloadResult  38: 4096 op, 504543205.57 ns, 123.1795 us/op
WorkloadResult  39: 4096 op, 460414156.98 ns, 112.4058 us/op
WorkloadResult  40: 4096 op, 467963216.46 ns, 114.2488 us/op
WorkloadResult  41: 4096 op, 539626896.08 ns, 131.7448 us/op
WorkloadResult  42: 4096 op, 444718202.80 ns, 108.5738 us/op
WorkloadResult  43: 4096 op, 472506849.66 ns, 115.3581 us/op
WorkloadResult  44: 4096 op, 473908640.69 ns, 115.7004 us/op
WorkloadResult  45: 4096 op, 522017270.51 ns, 127.4456 us/op
WorkloadResult  46: 4096 op, 452763747.75 ns, 110.5380 us/op
WorkloadResult  47: 4096 op, 449394403.18 ns, 109.7154 us/op
WorkloadResult  48: 4096 op, 440959709.41 ns, 107.6562 us/op
WorkloadResult  49: 4096 op, 492226431.59 ns, 120.1725 us/op
WorkloadResult  50: 4096 op, 481392271.85 ns, 117.5274 us/op
WorkloadResult  51: 4096 op, 439764038.97 ns, 107.3643 us/op
WorkloadResult  52: 4096 op, 456172007.20 ns, 111.3701 us/op
WorkloadResult  53: 4096 op, 499211011.46 ns, 121.8777 us/op
WorkloadResult  54: 4096 op, 444435535.36 ns, 108.5048 us/op
WorkloadResult  55: 4096 op, 429351100.76 ns, 104.8220 us/op
WorkloadResult  56: 4096 op, 436684204.02 ns, 106.6124 us/op
WorkloadResult  57: 4096 op, 434043123.68 ns, 105.9676 us/op
WorkloadResult  58: 4096 op, 451025834.78 ns, 110.1137 us/op
WorkloadResult  59: 4096 op, 439349231.99 ns, 107.2630 us/op
WorkloadResult  60: 4096 op, 539383143.53 ns, 131.6853 us/op
WorkloadResult  61: 4096 op, 491715406.49 ns, 120.0477 us/op
WorkloadResult  62: 4096 op, 507652547.41 ns, 123.9386 us/op
WorkloadResult  63: 4096 op, 468975003.39 ns, 114.4959 us/op
WorkloadResult  64: 4096 op, 472283623.63 ns, 115.3036 us/op
WorkloadResult  65: 4096 op, 458742099.96 ns, 111.9976 us/op
WorkloadResult  66: 4096 op, 442253308.51 ns, 107.9720 us/op
WorkloadResult  67: 4096 op, 480064889.50 ns, 117.2033 us/op
WorkloadResult  68: 4096 op, 565254697.90 ns, 138.0016 us/op
WorkloadResult  69: 4096 op, 496601576.18 ns, 121.2406 us/op
WorkloadResult  70: 4096 op, 478827310.72 ns, 116.9012 us/op
WorkloadResult  71: 4096 op, 542736665.56 ns, 132.5041 us/op
WorkloadResult  72: 4096 op, 476471036.00 ns, 116.3259 us/op
WorkloadResult  73: 4096 op, 533077222.09 ns, 130.1458 us/op
WorkloadResult  74: 4096 op, 559616744.00 ns, 136.6252 us/op
WorkloadResult  75: 4096 op, 548525574.99 ns, 133.9174 us/op
WorkloadResult  76: 4096 op, 612999409.43 ns, 149.6581 us/op
WorkloadResult  77: 4096 op, 631648190.65 ns, 154.2110 us/op
WorkloadResult  78: 4096 op, 539068403.38 ns, 131.6085 us/op
WorkloadResult  79: 4096 op, 561435052.56 ns, 137.0691 us/op
WorkloadResult  80: 4096 op, 578685036.20 ns, 141.2805 us/op
WorkloadResult  81: 4096 op, 613697739.13 ns, 149.8285 us/op
WorkloadResult  82: 4096 op, 564854430.54 ns, 137.9039 us/op
WorkloadResult  83: 4096 op, 602821243.42 ns, 147.1732 us/op
WorkloadResult  84: 4096 op, 511219459.84 ns, 124.8094 us/op
WorkloadResult  85: 4096 op, 495511959.48 ns, 120.9746 us/op
WorkloadResult  86: 4096 op, 537111968.38 ns, 131.1309 us/op
WorkloadResult  87: 4096 op, 593708318.85 ns, 144.9483 us/op
WorkloadResult  88: 4096 op, 594782540.65 ns, 145.2106 us/op
WorkloadResult  89: 4096 op, 624945850.58 ns, 152.5747 us/op
WorkloadResult  90: 4096 op, 667282676.42 ns, 162.9108 us/op
WorkloadResult  91: 4096 op, 662005647.36 ns, 161.6225 us/op
WorkloadResult  92: 4096 op, 651035499.35 ns, 158.9442 us/op
WorkloadResult  93: 4096 op, 656448944.32 ns, 160.2659 us/op
WorkloadResult  94: 4096 op, 582069348.03 ns, 142.1068 us/op
WorkloadResult  95: 4096 op, 625246478.74 ns, 152.6481 us/op
WorkloadResult  96: 4096 op, 590607102.09 ns, 144.1912 us/op
WorkloadResult  97: 4096 op, 666270889.49 ns, 162.6638 us/op
WorkloadResult  98: 4096 op, 610752181.91 ns, 149.1094 us/op
WorkloadResult  99: 4096 op, 588993203.58 ns, 143.7972 us/op
WorkloadResult  100: 4096 op, 570552253.49 ns, 139.2950 us/op

// AfterAll
// Benchmark Process 7044 has exited with code 0

Mean = 131.203 μs, StdErr = 1.589 μs (1.21%), N = 100, StdDev = 15.890 μs
Min = 104.822 μs, Q1 = 117.195 μs, Median = 131.715 μs, Q3 = 142.057 μs, Max = 166.830 μs
IQR = 24.862 μs, LowerFence = 79.902 μs, UpperFence = 179.350 μs
ConfidenceInterval = [125.814 μs; 136.592 μs] (CI 99.9%), Margin = 5.389 μs (4.11% of Mean)
Skewness = 0.21, Kurtosis = 2.13, MValue = 3

// **************************
// Benchmark: GetIndexBenchmark.GetIndexLibrary: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "49956d93-7554-49a5-a72e-ca00442d0ade.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexLibrary" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\49956d93-7554-49a5-a72e-ca00442d0ade\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 1616891.97 ns, 1.6169 ms/op
WorkloadJitting  1: 1 op, 2512789.53 ns, 2.5128 ms/op

OverheadJitting  2: 16 op, 3061018.96 ns, 191.3137 us/op
WorkloadJitting  2: 16 op, 3683229.44 ns, 230.2018 us/op

WorkloadPilot    1: 16 op, 1377843.41 ns, 86.1152 us/op
WorkloadPilot    2: 32 op, 2863878.74 ns, 89.4962 us/op
WorkloadPilot    3: 64 op, 4579982.27 ns, 71.5622 us/op
WorkloadPilot    4: 128 op, 11165150.06 ns, 87.2277 us/op
WorkloadPilot    5: 256 op, 23740216.22 ns, 92.7352 us/op
WorkloadPilot    6: 512 op, 38909750.40 ns, 75.9956 us/op
WorkloadPilot    7: 1024 op, 90259861.61 ns, 88.1444 us/op
WorkloadPilot    8: 2048 op, 147415132.42 ns, 71.9800 us/op
WorkloadPilot    9: 4096 op, 291855628.35 ns, 71.2538 us/op
WorkloadPilot   10: 8192 op, 548588651.31 ns, 66.9664 us/op

OverheadWarmup   1: 8192 op, 76974.49 ns, 9.3963 ns/op
OverheadWarmup   2: 8192 op, 56447.96 ns, 6.8906 ns/op
OverheadWarmup   3: 8192 op, 78685.04 ns, 9.6051 ns/op
OverheadWarmup   4: 8192 op, 67566.50 ns, 8.2479 ns/op
OverheadWarmup   5: 8192 op, 82106.12 ns, 10.0227 ns/op
OverheadWarmup   6: 8192 op, 73553.40 ns, 8.9787 ns/op

OverheadActual   1: 8192 op, 56875.60 ns, 6.9428 ns/op
OverheadActual   2: 8192 op, 66283.59 ns, 8.0913 ns/op
OverheadActual   3: 8192 op, 81250.85 ns, 9.9183 ns/op
OverheadActual   4: 8192 op, 56875.60 ns, 6.9428 ns/op
OverheadActual   5: 8192 op, 59013.78 ns, 7.2038 ns/op
OverheadActual   6: 8192 op, 56875.60 ns, 6.9428 ns/op
OverheadActual   7: 8192 op, 59013.78 ns, 7.2038 ns/op
OverheadActual   8: 8192 op, 56447.96 ns, 6.8906 ns/op
OverheadActual   9: 8192 op, 75691.58 ns, 9.2397 ns/op
OverheadActual  10: 8192 op, 56020.32 ns, 6.8384 ns/op
OverheadActual  11: 8192 op, 64573.05 ns, 7.8825 ns/op
OverheadActual  12: 8192 op, 79967.94 ns, 9.7617 ns/op
OverheadActual  13: 8192 op, 56020.32 ns, 6.8384 ns/op
OverheadActual  14: 8192 op, 56020.32 ns, 6.8384 ns/op
OverheadActual  15: 8192 op, 65855.95 ns, 8.0391 ns/op
OverheadActual  16: 8192 op, 56020.32 ns, 6.8384 ns/op
OverheadActual  17: 8192 op, 82106.12 ns, 10.0227 ns/op
OverheadActual  18: 8192 op, 74836.31 ns, 9.1353 ns/op
OverheadActual  19: 8192 op, 83389.03 ns, 10.1793 ns/op
OverheadActual  20: 8192 op, 77402.13 ns, 9.4485 ns/op

WorkloadWarmup   1: 8192 op, 583299443.18 ns, 71.2035 us/op
WorkloadWarmup   2: 8192 op, 514076710.21 ns, 62.7535 us/op
WorkloadWarmup   3: 8192 op, 552826097.09 ns, 67.4837 us/op
WorkloadWarmup   4: 8192 op, 666135542.67 ns, 81.3154 us/op
WorkloadWarmup   5: 8192 op, 541816178.93 ns, 66.1397 us/op
WorkloadWarmup   6: 8192 op, 624106187.17 ns, 76.1848 us/op
WorkloadWarmup   7: 8192 op, 563319003.25 ns, 68.7645 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 551583814.32 ns, 67.3320 us/op
WorkloadActual   2: 8192 op, 544792525.95 ns, 66.5030 us/op
WorkloadActual   3: 8192 op, 552792313.84 ns, 67.4795 us/op
WorkloadActual   4: 8192 op, 527070004.45 ns, 64.3396 us/op
WorkloadActual   5: 8192 op, 501932273.57 ns, 61.2710 us/op
WorkloadActual   6: 8192 op, 549729156.70 ns, 67.1056 us/op
WorkloadActual   7: 8192 op, 539306810.49 ns, 65.8334 us/op
WorkloadActual   8: 8192 op, 570812042.40 ns, 69.6792 us/op
WorkloadActual   9: 8192 op, 545201773.66 ns, 66.5530 us/op
WorkloadActual  10: 8192 op, 541717822.63 ns, 66.1277 us/op
WorkloadActual  11: 8192 op, 511678099.52 ns, 62.4607 us/op
WorkloadActual  12: 8192 op, 529562695.08 ns, 64.6439 us/op
WorkloadActual  13: 8192 op, 543853864.78 ns, 66.3884 us/op
WorkloadActual  14: 8192 op, 546256324.20 ns, 66.6817 us/op
WorkloadActual  15: 8192 op, 505306749.76 ns, 61.6830 us/op
WorkloadActual  16: 8192 op, 492143256.37 ns, 60.0761 us/op
WorkloadActual  17: 8192 op, 535837826.72 ns, 65.4099 us/op
WorkloadActual  18: 8192 op, 549171519.27 ns, 67.0375 us/op
WorkloadActual  19: 8192 op, 548835397.32 ns, 66.9965 us/op
WorkloadActual  20: 8192 op, 561946291.48 ns, 68.5970 us/op
WorkloadActual  21: 8192 op, 498344834.61 ns, 60.8331 us/op
WorkloadActual  22: 8192 op, 535059101.44 ns, 65.3148 us/op
WorkloadActual  23: 8192 op, 601770755.42 ns, 73.4583 us/op
WorkloadActual  24: 8192 op, 607077719.01 ns, 74.1062 us/op
WorkloadActual  25: 8192 op, 539690400.04 ns, 65.8802 us/op
WorkloadActual  26: 8192 op, 565402018.53 ns, 69.0188 us/op
WorkloadActual  27: 8192 op, 538083771.34 ns, 65.6841 us/op
WorkloadActual  28: 8192 op, 497276599.71 ns, 60.7027 us/op
WorkloadActual  29: 8192 op, 517716748.41 ns, 63.1978 us/op
WorkloadActual  30: 8192 op, 544905421.87 ns, 66.5168 us/op
WorkloadActual  31: 8192 op, 548341477.66 ns, 66.9362 us/op
WorkloadActual  32: 8192 op, 687166684.41 ns, 83.8827 us/op
