// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\83e34dae-4812-44d9-8e2d-66528a023f2d
// command took 3.09s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\83e34dae-4812-44d9-8e2d-66528a023f2d
// command took 4.29s and exited with 0
// ***** Done, took 00:00:07 (7.73 sec)   *****
// Found 3 benchmarks:
//   GetIndexBenchmark.GetIndexSimple: DefaultJob
//   GetIndexBenchmark.GetIndexLibrary: DefaultJob
//   GetIndexBenchmark.GetIndexIntrinsics: DefaultJob

// **************************
// Benchmark: GetIndexBenchmark.GetIndexSimple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "83e34dae-4812-44d9-8e2d-66528a023f2d.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexSimple" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\83e34dae-4812-44d9-8e2d-66528a023f2d\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   9: 32768 op, 121876.28 ns, 3.7194 ns/op
OverheadActual  10: 32768 op, 121876.28 ns, 3.7194 ns/op
OverheadActual  11: 32768 op, 117172.28 ns, 3.5758 ns/op
OverheadActual  12: 32768 op, 117599.92 ns, 3.5889 ns/op
OverheadActual  13: 32768 op, 117599.92 ns, 3.5889 ns/op
OverheadActual  14: 32768 op, 117172.28 ns, 3.5758 ns/op
OverheadActual  15: 32768 op, 117172.28 ns, 3.5758 ns/op

WorkloadWarmup   1: 32768 op, 991672215.24 ns, 30.2634 us/op
WorkloadWarmup   2: 32768 op, 986112091.11 ns, 30.0938 us/op
WorkloadWarmup   3: 32768 op, 983987167.50 ns, 30.0289 us/op
WorkloadWarmup   4: 32768 op, 1002349004.91 ns, 30.5893 us/op
WorkloadWarmup   5: 32768 op, 980296668.24 ns, 29.9163 us/op
WorkloadWarmup   6: 32768 op, 982171852.40 ns, 29.9735 us/op
WorkloadWarmup   7: 32768 op, 981767736.31 ns, 29.9612 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 979968671.38 ns, 29.9063 us/op
WorkloadActual   2: 32768 op, 987539112.66 ns, 30.1373 us/op
WorkloadActual   3: 32768 op, 982991203.10 ns, 29.9985 us/op
WorkloadActual   4: 32768 op, 990925562.67 ns, 30.2406 us/op
WorkloadActual   5: 32768 op, 982690147.31 ns, 29.9893 us/op
WorkloadActual   6: 32768 op, 981464969.98 ns, 29.9519 us/op
WorkloadActual   7: 32768 op, 983831935.60 ns, 30.0242 us/op
WorkloadActual   8: 32768 op, 984342960.70 ns, 30.0398 us/op
WorkloadActual   9: 32768 op, 980288115.52 ns, 29.9160 us/op
WorkloadActual  10: 32768 op, 985451393.39 ns, 30.0736 us/op
WorkloadActual  11: 32768 op, 980327458.04 ns, 29.9172 us/op
WorkloadActual  12: 32768 op, 985895279.62 ns, 30.0871 us/op
WorkloadActual  13: 32768 op, 992654495.29 ns, 30.2934 us/op
WorkloadActual  14: 32768 op, 984174044.46 ns, 30.0346 us/op
WorkloadActual  15: 32768 op, 988354614.64 ns, 30.1622 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 979851071.46 ns, 29.9027 us/op
WorkloadResult   2: 32768 op, 987421512.75 ns, 30.1337 us/op
WorkloadResult   3: 32768 op, 982873603.18 ns, 29.9949 us/op
WorkloadResult   4: 32768 op, 990807962.75 ns, 30.2371 us/op
WorkloadResult   5: 32768 op, 982572547.39 ns, 29.9857 us/op
WorkloadResult   6: 32768 op, 981347370.06 ns, 29.9483 us/op
WorkloadResult   7: 32768 op, 983714335.69 ns, 30.0206 us/op
WorkloadResult   8: 32768 op, 984225360.79 ns, 30.0362 us/op
WorkloadResult   9: 32768 op, 980170515.61 ns, 29.9124 us/op
WorkloadResult  10: 32768 op, 985333793.47 ns, 30.0700 us/op
WorkloadResult  11: 32768 op, 980209858.12 ns, 29.9136 us/op
WorkloadResult  12: 32768 op, 985777679.71 ns, 30.0835 us/op
WorkloadResult  13: 32768 op, 992536895.37 ns, 30.2898 us/op
WorkloadResult  14: 32768 op, 984056444.54 ns, 30.0310 us/op
WorkloadResult  15: 32768 op, 988237014.72 ns, 30.1586 us/op

// AfterAll
// Benchmark Process 12404 has exited with code 0

Mean = 30.0479 us, StdErr = 0.0302 us (0.10%); N = 15, StdDev = 0.1168 us
Min = 29.9027 us, Q1 = 29.9483 us, Median = 30.0310 us, Q3 = 30.1337 us, Max = 30.2898 us
IQR = 0.1854 us, LowerFence = 29.6703 us, UpperFence = 30.4118 us
ConfidenceInterval = [29.9230 us; 30.1727 us] (CI 99.9%), Margin = 0.1248 us (0.42% of Mean)
Skewness = 0.57, Kurtosis = 2.2, MValue = 2

// **************************
// Benchmark: GetIndexBenchmark.GetIndexIntrinsics: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "83e34dae-4812-44d9-8e2d-66528a023f2d.dll" --benchmarkName "bench.core.Intrinsics.GetIndexBenchmark.GetIndexIntrinsics" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\83e34dae-4812-44d9-8e2d-66528a023f2d\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 667112.26 ns, 667.1123 us/op
WorkloadJitting  1: 1 op, 1901697.59 ns, 1.9017 ms/op

OverheadJitting  2: 16 op, 1009221.12 ns, 63.0763 us/op
WorkloadJitting  2: 16 op, 1884592.14 ns, 117.7870 us/op

WorkloadPilot    1: 16 op, 852706.32 ns, 53.2941 us/op
WorkloadPilot    2: 32 op, 1694721.73 ns, 52.9601 us/op
WorkloadPilot    3: 64 op, 3397996.18 ns, 53.0937 us/op
WorkloadPilot    4: 128 op, 7143660.49 ns, 55.8098 us/op
WorkloadPilot    5: 256 op, 16132570.60 ns, 63.0179 us/op
WorkloadPilot    6: 512 op, 27269069.04 ns, 53.2599 us/op
WorkloadPilot    7: 1024 op, 55304034.28 ns, 54.0078 us/op
WorkloadPilot    8: 2048 op, 108546007.44 ns, 53.0010 us/op
WorkloadPilot    9: 4096 op, 217003921.85 ns, 52.9795 us/op
WorkloadPilot   10: 8192 op, 434573606.22 ns, 53.0485 us/op
WorkloadPilot   11: 16384 op, 871243056.79 ns, 53.1765 us/op

OverheadWarmup   1: 16384 op, 63290.14 ns, 3.8629 ns/op
OverheadWarmup   2: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadWarmup   3: 16384 op, 75263.95 ns, 4.5937 ns/op
OverheadWarmup   4: 16384 op, 76119.22 ns, 4.6459 ns/op
OverheadWarmup   5: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadWarmup   6: 16384 op, 58158.51 ns, 3.5497 ns/op
OverheadWarmup   7: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadWarmup   8: 16384 op, 58586.14 ns, 3.5758 ns/op

OverheadActual   1: 16384 op, 59013.78 ns, 3.6019 ns/op
OverheadActual   2: 16384 op, 59013.78 ns, 3.6019 ns/op
OverheadActual   3: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual   4: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual   5: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual   6: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual   7: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual   8: 16384 op, 58158.51 ns, 3.5497 ns/op
OverheadActual   9: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual  10: 16384 op, 58158.51 ns, 3.5497 ns/op
OverheadActual  11: 16384 op, 73125.77 ns, 4.4632 ns/op
OverheadActual  12: 16384 op, 64145.41 ns, 3.9151 ns/op
OverheadActual  13: 16384 op, 58586.14 ns, 3.5758 ns/op
OverheadActual  14: 16384 op, 58158.51 ns, 3.5497 ns/op
OverheadActual  15: 16384 op, 58158.51 ns, 3.5497 ns/op

WorkloadWarmup   1: 16384 op, 868995401.63 ns, 53.0393 us/op
WorkloadWarmup   2: 16384 op, 869488038.38 ns, 53.0693 us/op
WorkloadWarmup   3: 16384 op, 867464036.88 ns, 52.9458 us/op
WorkloadWarmup   4: 16384 op, 870344593.42 ns, 53.1216 us/op
WorkloadWarmup   5: 16384 op, 870056366.71 ns, 53.1040 us/op
WorkloadWarmup   6: 16384 op, 870800025.83 ns, 53.1494 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 867740289.77 ns, 52.9627 us/op
WorkloadActual   2: 16384 op, 868885071.52 ns, 53.0325 us/op
WorkloadActual   3: 16384 op, 876658212.30 ns, 53.5070 us/op
WorkloadActual   4: 16384 op, 867862593.69 ns, 52.9701 us/op
WorkloadActual   5: 16384 op, 873562554.82 ns, 53.3180 us/op
WorkloadActual   6: 16384 op, 874008579.23 ns, 53.3453 us/op
WorkloadActual   7: 16384 op, 873955124.73 ns, 53.3420 us/op
WorkloadActual   8: 16384 op, 874249338.34 ns, 53.3599 us/op
WorkloadActual   9: 16384 op, 955345386.68 ns, 58.3097 us/op
WorkloadActual  10: 16384 op, 867786474.47 ns, 52.9655 us/op
WorkloadActual  11: 16384 op, 869770705.82 ns, 53.0866 us/op
WorkloadActual  12: 16384 op, 867854468.60 ns, 52.9696 us/op
WorkloadActual  13: 16384 op, 867478576.50 ns, 52.9467 us/op
WorkloadActual  14: 16384 op, 868857702.82 ns, 53.0309 us/op
WorkloadActual  15: 16384 op, 869494880.55 ns, 53.0698 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 867681703.63 ns, 52.9591 us/op
WorkloadResult   2: 16384 op, 868826485.38 ns, 53.0290 us/op
WorkloadResult   3: 16384 op, 876599626.16 ns, 53.5034 us/op
WorkloadResult   4: 16384 op, 867804007.55 ns, 52.9666 us/op
WorkloadResult   5: 16384 op, 873503968.68 ns, 53.3145 us/op
WorkloadResult   6: 16384 op, 873949993.09 ns, 53.3417 us/op
WorkloadResult   7: 16384 op, 873896538.59 ns, 53.3384 us/op
WorkloadResult   8: 16384 op, 874190752.20 ns, 53.3564 us/op
WorkloadResult   9: 16384 op, 867727888.33 ns, 52.9619 us/op
WorkloadResult  10: 16384 op, 869712119.68 ns, 53.0830 us/op
WorkloadResult  11: 16384 op, 867795882.46 ns, 52.9661 us/op
WorkloadResult  12: 16384 op, 867419990.36 ns, 52.9431 us/op
WorkloadResult  13: 16384 op, 868799116.67 ns, 53.0273 us/op
WorkloadResult  14: 16384 op, 869436294.41 ns, 53.0662 us/op

// AfterAll
// Benchmark Process 13552 has exited with code 0

Mean = 53.1326 us, StdErr = 0.0517 us (0.10%); N = 14, StdDev = 0.1933 us
Min = 52.9431 us, Q1 = 52.9661 us, Median = 53.0476 us, Q3 = 53.3384 us, Max = 53.5034 us
IQR = 0.3724 us, LowerFence = 52.4075 us, UpperFence = 53.8969 us
ConfidenceInterval = [52.9145 us; 53.3507 us] (CI 99.9%), Margin = 0.2181 us (0.41% of Mean)
Skewness = 0.57, Kurtosis = 1.59, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.GetIndexBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.GetIndexBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.GetIndexBenchmark-report.html

// * Detailed results *
GetIndexBenchmark.GetIndexSimple: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 53.2576 us, StdErr = 0.0557 us (0.10%); N = 15, StdDev = 0.2158 us
Min = 53.0147 us, Q1 = 53.0650 us, Median = 53.2319 us, Q3 = 53.4186 us, Max = 53.7627 us
IQR = 0.3536 us, LowerFence = 52.5347 us, UpperFence = 53.9489 us
ConfidenceInterval = [53.0269 us; 53.4884 us] (CI 99.9%), Margin = 0.2307 us (0.43% of Mean)
Skewness = 0.64, Kurtosis = 2.49, MValue = 2
-------------------- Histogram --------------------
[52.938 us ; 53.839 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

GetIndexBenchmark.GetIndexLibrary: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 30.0479 us, StdErr = 0.0302 us (0.10%); N = 15, StdDev = 0.1168 us
Min = 29.9027 us, Q1 = 29.9483 us, Median = 30.0310 us, Q3 = 30.1337 us, Max = 30.2898 us
IQR = 0.1854 us, LowerFence = 29.6703 us, UpperFence = 30.4118 us
ConfidenceInterval = [29.9230 us; 30.1727 us] (CI 99.9%), Margin = 0.1248 us (0.42% of Mean)
Skewness = 0.57, Kurtosis = 2.2, MValue = 2
-------------------- Histogram --------------------
[29.861 us ; 30.331 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

GetIndexBenchmark.GetIndexIntrinsics: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 53.1326 us, StdErr = 0.0517 us (0.10%); N = 14, StdDev = 0.1933 us
Min = 52.9431 us, Q1 = 52.9661 us, Median = 53.0476 us, Q3 = 53.3384 us, Max = 53.5034 us
IQR = 0.3724 us, LowerFence = 52.4075 us, UpperFence = 53.8969 us
ConfidenceInterval = [52.9145 us; 53.3507 us] (CI 99.9%), Margin = 0.2181 us (0.41% of Mean)
Skewness = 0.57, Kurtosis = 1.59, MValue = 2
-------------------- Histogram --------------------
[52.873 us ; 53.574 us) | @@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.16299.125 (1709/FallCreatorsUpdate/Redstone3)
Intel Core i7-3517U CPU 1.90GHz (Ivy Bridge), 1 CPU, 4 logical and 2 physical cores
Frequency=2338437 Hz, Resolution=427.6361 ns, Timer=TSC
.NET Core SDK=5.0.100-preview.2.20176.6
  [Host]     : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
  DefaultJob : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT


|             Method |     Mean |    Error |   StdDev | Ratio |
|------------------- |---------:|---------:|---------:|------:|
|     GetIndexSimple | 53.26 us | 0.231 us | 0.216 us |  1.00 |
|    GetIndexLibrary | 30.05 us | 0.125 us | 0.117 us |  0.56 |
| GetIndexIntrinsics | 53.13 us | 0.218 us | 0.193 us |  1.00 |

// * Hints *
Outliers
  GetIndexBenchmark.GetIndexIntrinsics: Default -> 1 outlier  was  removed (58.31 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  Ratio  : Mean of the ratio distribution ([Current]/[Baseline])
  1 us   : 1 Microsecond (0.000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:07 (67.94 sec), executed benchmarks: 3

Global total time: 00:01:15 (75.69 sec), executed benchmarks: 3
// * Artifacts cleanup *
