// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 9 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\ebbaf7cf-4f2f-413f-a27c-78250db2e136
// command took 3.73s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\ebbaf7cf-4f2f-413f-a27c-78250db2e136
// command took 4.78s and exited with 0
// ***** Done, took 00:00:08 (8.86 sec)   *****
// Found 9 benchmarks:
//   BuilderBenchmark.UseString: DefaultJob [Count=10]
//   BuilderBenchmark.UseStringBuilder: DefaultJob [Count=10]
//   BuilderBenchmark.UseValueStringBuilder: DefaultJob [Count=10]
//   BuilderBenchmark.UseString: DefaultJob [Count=100]
//   BuilderBenchmark.UseStringBuilder: DefaultJob [Count=100]
//   BuilderBenchmark.UseValueStringBuilder: DefaultJob [Count=100]
//   BuilderBenchmark.UseString: DefaultJob [Count=1000]
//   BuilderBenchmark.UseStringBuilder: DefaultJob [Count=1000]
//   BuilderBenchmark.UseValueStringBuilder: DefaultJob [Count=1000]

// **************************
// Benchmark: BuilderBenchmark.UseString: DefaultJob [Count=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ebbaf7cf-4f2f-413f-a27c-78250db2e136.dll" --benchmarkName "bench.core.StringConcat.BuilderBenchmark.UseString(Count: 10)" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\ebbaf7cf-4f2f-413f-a27c-78250db2e136\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   6: 8192 op, 88520.67 ns, 10.8057 ns/op
OverheadActual   7: 8192 op, 88093.03 ns, 10.7535 ns/op
OverheadActual   8: 8192 op, 91086.48 ns, 11.1190 ns/op
OverheadActual   9: 8192 op, 89375.94 ns, 10.9101 ns/op
OverheadActual  10: 8192 op, 92369.39 ns, 11.2756 ns/op
OverheadActual  11: 8192 op, 83816.67 ns, 10.2315 ns/op
OverheadActual  12: 8192 op, 97501.02 ns, 11.9020 ns/op
OverheadActual  13: 8192 op, 82106.12 ns, 10.0227 ns/op
OverheadActual  14: 8192 op, 79540.31 ns, 9.7095 ns/op
OverheadActual  15: 8192 op, 80395.58 ns, 9.8139 ns/op
OverheadActual  16: 8192 op, 94079.93 ns, 11.4844 ns/op
OverheadActual  17: 8192 op, 114178.83 ns, 13.9378 ns/op
OverheadActual  18: 8192 op, 70559.95 ns, 8.6133 ns/op
OverheadActual  19: 8192 op, 83389.03 ns, 10.1793 ns/op
OverheadActual  20: 8192 op, 91086.48 ns, 11.1190 ns/op

WorkloadWarmup   1: 8192 op, 679620618.39 ns, 82.9615 us/op
WorkloadWarmup   2: 8192 op, 645174105.61 ns, 78.7566 us/op
WorkloadWarmup   3: 8192 op, 697368798.05 ns, 85.1280 us/op
WorkloadWarmup   4: 8192 op, 908283182.31 ns, 110.8744 us/op
WorkloadWarmup   5: 8192 op, 1012783752.57 ns, 123.6308 us/op
WorkloadWarmup   6: 8192 op, 1000531551.63 ns, 122.1352 us/op
WorkloadWarmup   7: 8192 op, 683065654.54 ns, 83.3820 us/op
WorkloadWarmup   8: 8192 op, 653497186.37 ns, 79.7726 us/op
WorkloadWarmup   9: 8192 op, 650215507.20 ns, 79.3720 us/op
WorkloadWarmup  10: 8192 op, 651447954.34 ns, 79.5225 us/op
WorkloadWarmup  11: 8192 op, 669117448.96 ns, 81.6794 us/op
WorkloadWarmup  12: 8192 op, 652933989.67 ns, 79.7039 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 755360097.36 ns, 92.2070 us/op
WorkloadActual   2: 8192 op, 649661290.85 ns, 79.3044 us/op
WorkloadActual   3: 8192 op, 678414684.68 ns, 82.8143 us/op
WorkloadActual   4: 8192 op, 680915072.76 ns, 83.1195 us/op
WorkloadActual   5: 8192 op, 686724936.36 ns, 83.8287 us/op
WorkloadActual   6: 8192 op, 674592473.52 ns, 82.3477 us/op
WorkloadActual   7: 8192 op, 659933964.44 ns, 80.5583 us/op
WorkloadActual   8: 8192 op, 675130867.33 ns, 82.4134 us/op
WorkloadActual   9: 8192 op, 666191135.36 ns, 81.3222 us/op
WorkloadActual  10: 8192 op, 678022542.41 ns, 82.7664 us/op
WorkloadActual  11: 8192 op, 671835931.44 ns, 82.0112 us/op
WorkloadActual  12: 8192 op, 677342173.43 ns, 82.6834 us/op
WorkloadActual  13: 8192 op, 701914997.07 ns, 85.6830 us/op
WorkloadActual  14: 8192 op, 660931639.38 ns, 80.6801 us/op
WorkloadActual  15: 8192 op, 661317367.11 ns, 80.7272 us/op
WorkloadActual  16: 8192 op, 670460653.85 ns, 81.8433 us/op
WorkloadActual  17: 8192 op, 733279109.08 ns, 89.5116 us/op
WorkloadActual  18: 8192 op, 642530887.08 ns, 78.4339 us/op
WorkloadActual  19: 8192 op, 648705951.88 ns, 79.1877 us/op
WorkloadActual  20: 8192 op, 652385760.23 ns, 79.6369 us/op
WorkloadActual  21: 8192 op, 643159084.47 ns, 78.5106 us/op
WorkloadActual  22: 8192 op, 643239907.68 ns, 78.5205 us/op
WorkloadActual  23: 8192 op, 655179506.65 ns, 79.9780 us/op
WorkloadActual  24: 8192 op, 653530541.98 ns, 79.7767 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 649577688.00 ns, 79.2942 us/op
WorkloadResult   2: 8192 op, 678331081.83 ns, 82.8041 us/op
WorkloadResult   3: 8192 op, 680831469.91 ns, 83.1093 us/op
WorkloadResult   4: 8192 op, 686641333.51 ns, 83.8185 us/op
WorkloadResult   5: 8192 op, 674508870.67 ns, 82.3375 us/op
WorkloadResult   6: 8192 op, 659850361.59 ns, 80.5481 us/op
WorkloadResult   7: 8192 op, 675047264.48 ns, 82.4032 us/op
WorkloadResult   8: 8192 op, 666107532.51 ns, 81.3120 us/op
WorkloadResult   9: 8192 op, 677938939.56 ns, 82.7562 us/op
WorkloadResult  10: 8192 op, 671752328.59 ns, 82.0010 us/op
WorkloadResult  11: 8192 op, 677258570.58 ns, 82.6732 us/op
WorkloadResult  12: 8192 op, 701831394.22 ns, 85.6728 us/op
WorkloadResult  13: 8192 op, 660848036.53 ns, 80.6699 us/op
WorkloadResult  14: 8192 op, 661233764.26 ns, 80.7170 us/op
WorkloadResult  15: 8192 op, 670377051.00 ns, 81.8331 us/op
WorkloadResult  16: 8192 op, 642447284.23 ns, 78.4237 us/op
WorkloadResult  17: 8192 op, 648622349.03 ns, 79.1775 us/op
WorkloadResult  18: 8192 op, 652302157.38 ns, 79.6267 us/op
WorkloadResult  19: 8192 op, 643075481.61 ns, 78.5004 us/op
WorkloadResult  20: 8192 op, 643156304.83 ns, 78.5103 us/op
WorkloadResult  21: 8192 op, 655095903.80 ns, 79.9678 us/op
WorkloadResult  22: 8192 op, 653446939.13 ns, 79.7665 us/op
GC:  943 0 0 1974702600 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 972 has exited with code 0

Mean = 81.1783 us, StdErr = 0.4119 us (0.51%); N = 22, StdDev = 1.9322 us
Min = 78.4237 us, Q1 = 79.6267 us, Median = 81.0145 us, Q3 = 82.6732 us, Max = 85.6728 us
IQR = 3.0464 us, LowerFence = 75.0571 us, UpperFence = 87.2428 us
ConfidenceInterval = [79.6050 us; 82.7516 us] (CI 99.9%), Margin = 1.5733 us (1.94% of Mean)
Skewness = 0.31, Kurtosis = 2.26, MValue = 2

// **************************
// Benchmark: BuilderBenchmark.UseStringBuilder: DefaultJob [Count=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ebbaf7cf-4f2f-413f-a27c-78250db2e136.dll" --benchmarkName "bench.core.StringConcat.BuilderBenchmark.UseStringBuilder(Count: 10)" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\ebbaf7cf-4f2f-413f-a27c-78250db2e136\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 862969.58 ns, 862.9696 us/op
WorkloadJitting  1: 1 op, 9889511.67 ns, 9.8895 ms/op

OverheadJitting  2: 16 op, 1611760.33 ns, 100.7350 us/op
WorkloadJitting  2: 16 op, 2216010.10 ns, 138.5006 us/op

WorkloadPilot    1: 16 op, 490926.20 ns, 30.6829 us/op
WorkloadPilot    2: 32 op, 866818.31 ns, 27.0881 us/op
WorkloadPilot    3: 64 op, 2251503.89 ns, 35.1797 us/op
WorkloadPilot    4: 128 op, 3996259.04 ns, 31.2208 us/op
WorkloadPilot    5: 256 op, 7558039.84 ns, 29.5236 us/op
WorkloadPilot    6: 512 op, 13151091.95 ns, 25.6857 us/op
WorkloadPilot    7: 1024 op, 27263509.77 ns, 26.6245 us/op
WorkloadPilot    8: 2048 op, 54742120.48 ns, 26.7296 us/op
WorkloadPilot    9: 4096 op, 111582223.51 ns, 27.2418 us/op
WorkloadPilot   10: 8192 op, 209256011.60 ns, 25.5439 us/op
WorkloadPilot   11: 16384 op, 379278979.93 ns, 23.1494 us/op
WorkloadPilot   12: 32768 op, 769045306.76 ns, 23.4694 us/op

OverheadWarmup   1: 32768 op, 282667.44 ns, 8.6263 ns/op
OverheadWarmup   2: 32768 op, 300628.15 ns, 9.1744 ns/op
OverheadWarmup   3: 32768 op, 277108.17 ns, 8.4567 ns/op
OverheadWarmup   4: 32768 op, 277535.81 ns, 8.4697 ns/op
OverheadWarmup   5: 32768 op, 277108.17 ns, 8.4567 ns/op

OverheadActual   1: 32768 op, 277535.81 ns, 8.4697 ns/op
OverheadActual   2: 32768 op, 333983.77 ns, 10.1924 ns/op
OverheadActual   3: 32768 op, 277535.81 ns, 8.4697 ns/op
OverheadActual   4: 32768 op, 281384.53 ns, 8.5872 ns/op
OverheadActual   5: 32768 op, 277535.81 ns, 8.4697 ns/op
OverheadActual   6: 32768 op, 282667.44 ns, 8.6263 ns/op
OverheadActual   7: 32768 op, 284377.98 ns, 8.6785 ns/op
OverheadActual   8: 32768 op, 317733.60 ns, 9.6965 ns/op
OverheadActual   9: 32768 op, 277535.81 ns, 8.4697 ns/op
OverheadActual  10: 32768 op, 333128.50 ns, 10.1663 ns/op
OverheadActual  11: 32768 op, 279246.35 ns, 8.5219 ns/op
OverheadActual  12: 32768 op, 290364.89 ns, 8.8612 ns/op
OverheadActual  13: 32768 op, 277108.17 ns, 8.4567 ns/op
OverheadActual  14: 32768 op, 277108.17 ns, 8.4567 ns/op
OverheadActual  15: 32768 op, 278818.72 ns, 8.5089 ns/op

WorkloadWarmup   1: 32768 op, 787402867.81 ns, 24.0296 us/op
WorkloadWarmup   2: 32768 op, 799798754.47 ns, 24.4079 us/op
WorkloadWarmup   3: 32768 op, 762251452.57 ns, 23.2621 us/op
WorkloadWarmup   4: 32768 op, 763915384.51 ns, 23.3128 us/op
WorkloadWarmup   5: 32768 op, 760496006.52 ns, 23.2085 us/op
WorkloadWarmup   6: 32768 op, 766268665.78 ns, 23.3847 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 770078903.13 ns, 23.5009 us/op
WorkloadActual   2: 32768 op, 767121372.10 ns, 23.4107 us/op
WorkloadActual   3: 32768 op, 764668879.26 ns, 23.3358 us/op
WorkloadActual   4: 32768 op, 756039611.07 ns, 23.0725 us/op
WorkloadActual   5: 32768 op, 775674948.69 ns, 23.6717 us/op
WorkloadActual   6: 32768 op, 776348475.50 ns, 23.6923 us/op
WorkloadActual   7: 32768 op, 782197681.61 ns, 23.8708 us/op
WorkloadActual   8: 32768 op, 757461073.36 ns, 23.1159 us/op
WorkloadActual   9: 32768 op, 782763871.77 ns, 23.8881 us/op
WorkloadActual  10: 32768 op, 781157243.06 ns, 23.8390 us/op
WorkloadActual  11: 32768 op, 795219627.47 ns, 24.2682 us/op
WorkloadActual  12: 32768 op, 788320147.18 ns, 24.0576 us/op
WorkloadActual  13: 32768 op, 766598800.82 ns, 23.3947 us/op
WorkloadActual  14: 32768 op, 767781214.55 ns, 23.4308 us/op
WorkloadActual  15: 32768 op, 758120060.54 ns, 23.1360 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 769799656.78 ns, 23.4924 us/op
WorkloadResult   2: 32768 op, 766842125.74 ns, 23.4022 us/op
WorkloadResult   3: 32768 op, 764389632.90 ns, 23.3273 us/op
WorkloadResult   4: 32768 op, 755760364.72 ns, 23.0640 us/op
WorkloadResult   5: 32768 op, 775395702.34 ns, 23.6632 us/op
WorkloadResult   6: 32768 op, 776069229.15 ns, 23.6838 us/op
WorkloadResult   7: 32768 op, 781918435.26 ns, 23.8623 us/op
WorkloadResult   8: 32768 op, 757181827.01 ns, 23.1074 us/op
WorkloadResult   9: 32768 op, 782484625.41 ns, 23.8795 us/op
WorkloadResult  10: 32768 op, 780877996.71 ns, 23.8305 us/op
WorkloadResult  11: 32768 op, 794940381.12 ns, 24.2597 us/op
WorkloadResult  12: 32768 op, 788040900.82 ns, 24.0491 us/op
WorkloadResult  13: 32768 op, 766319554.47 ns, 23.3862 us/op
WorkloadResult  14: 32768 op, 767501968.19 ns, 23.4223 us/op
WorkloadResult  15: 32768 op, 757840814.18 ns, 23.1275 us/op
GC:  142 0 0 298303952 32768
Threading:  2 0 32768

// AfterAll
// Benchmark Process 1872 has exited with code 0

Mean = 23.5705 us, StdErr = 0.0923 us (0.39%); N = 15, StdDev = 0.3576 us
Min = 23.0640 us, Q1 = 23.3273 us, Median = 23.4924 us, Q3 = 23.8623 us, Max = 24.2597 us
IQR = 0.5349 us, LowerFence = 22.5249 us, UpperFence = 24.6647 us
ConfidenceInterval = [23.1882 us; 23.9528 us] (CI 99.9%), Margin = 0.3823 us (1.62% of Mean)
Skewness = 0.24, Kurtosis = 1.86, MValue = 2

// **************************
// Benchmark: BuilderBenchmark.UseValueStringBuilder: DefaultJob [Count=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ebbaf7cf-4f2f-413f-a27c-78250db2e136.dll" --benchmarkName "bench.core.StringConcat.BuilderBenchmark.UseValueStringBuilder(Count: 10)" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\ebbaf7cf-4f2f-413f-a27c-78250db2e136\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 857410.31 ns, 857.4103 us/op
WorkloadJitting  1: 1 op, 12367235.04 ns, 12.3672 ms/op

OverheadJitting  2: 16 op, 1573273.09 ns, 98.3296 us/op
WorkloadJitting  2: 16 op, 2434959.76 ns, 152.1850 us/op

WorkloadPilot    1: 16 op, 788988.54 ns, 49.3118 us/op
WorkloadPilot    2: 32 op, 2391340.88 ns, 74.7294 us/op
WorkloadPilot    3: 64 op, 2953682.31 ns, 46.1513 us/op
WorkloadPilot    4: 128 op, 5850489.02 ns, 45.7069 us/op
WorkloadPilot    5: 256 op, 11122814.08 ns, 43.4485 us/op
WorkloadPilot    6: 512 op, 27148048.03 ns, 53.0235 us/op
WorkloadPilot    7: 1024 op, 42450149.39 ns, 41.4552 us/op
WorkloadPilot    8: 2048 op, 91099738.84 ns, 44.4823 us/op
WorkloadPilot    9: 4096 op, 122433916.33 ns, 29.8911 us/op
WorkloadPilot   10: 8192 op, 230353864.57 ns, 28.1194 us/op
WorkloadPilot   11: 16384 op, 457960595.05 ns, 27.9517 us/op
WorkloadPilot   12: 32768 op, 919089545.71 ns, 28.0484 us/op

OverheadWarmup   1: 32768 op, 284377.98 ns, 8.6785 ns/op
OverheadWarmup   2: 32768 op, 278391.08 ns, 8.4958 ns/op
OverheadWarmup   3: 32768 op, 283950.35 ns, 8.6655 ns/op
OverheadWarmup   4: 32768 op, 282239.80 ns, 8.6133 ns/op
OverheadWarmup   5: 32768 op, 294213.61 ns, 8.9787 ns/op
OverheadWarmup   6: 32768 op, 292075.43 ns, 8.9134 ns/op

OverheadActual   1: 32768 op, 281812.17 ns, 8.6002 ns/op
OverheadActual   2: 32768 op, 282239.80 ns, 8.6133 ns/op
OverheadActual   3: 32768 op, 278391.08 ns, 8.4958 ns/op
OverheadActual   4: 32768 op, 284377.98 ns, 8.6785 ns/op
OverheadActual   5: 32768 op, 283522.71 ns, 8.6524 ns/op
OverheadActual   6: 32768 op, 321582.32 ns, 9.8139 ns/op
OverheadActual   7: 32768 op, 283950.35 ns, 8.6655 ns/op
OverheadActual   8: 32768 op, 291220.16 ns, 8.8873 ns/op
OverheadActual   9: 32768 op, 285233.26 ns, 8.7046 ns/op
OverheadActual  10: 32768 op, 289081.98 ns, 8.8221 ns/op
OverheadActual  11: 32768 op, 282667.44 ns, 8.6263 ns/op
OverheadActual  12: 32768 op, 334839.04 ns, 10.2185 ns/op
OverheadActual  13: 32768 op, 281812.17 ns, 8.6002 ns/op
OverheadActual  14: 32768 op, 285233.26 ns, 8.7046 ns/op
OverheadActual  15: 32768 op, 281384.53 ns, 8.5872 ns/op

WorkloadWarmup   1: 32768 op, 921513386.93 ns, 28.1224 us/op
WorkloadWarmup   2: 32768 op, 920145806.79 ns, 28.0806 us/op
WorkloadWarmup   3: 32768 op, 918155160.90 ns, 28.0199 us/op
WorkloadWarmup   4: 32768 op, 910347381.61 ns, 27.7816 us/op
WorkloadWarmup   5: 32768 op, 912944415.44 ns, 27.8609 us/op
WorkloadWarmup   6: 32768 op, 917195117.94 ns, 27.9906 us/op
WorkloadWarmup   7: 32768 op, 915123221.19 ns, 27.9273 us/op
WorkloadWarmup   8: 32768 op, 918408321.46 ns, 28.0276 us/op
WorkloadWarmup   9: 32768 op, 908443545.84 ns, 27.7235 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 915964808.97 ns, 27.9530 us/op
WorkloadActual   2: 32768 op, 912852901.32 ns, 27.8581 us/op
WorkloadActual   3: 32768 op, 918341610.23 ns, 28.0256 us/op
WorkloadActual   4: 32768 op, 917856243.29 ns, 28.0107 us/op
WorkloadActual   5: 32768 op, 916712316.82 ns, 27.9758 us/op
WorkloadActual   6: 32768 op, 915395625.37 ns, 27.9357 us/op
WorkloadActual   7: 32768 op, 910904591.40 ns, 27.7986 us/op
WorkloadActual   8: 32768 op, 920204392.93 ns, 28.0824 us/op
WorkloadActual   9: 32768 op, 917868644.74 ns, 28.0111 us/op
WorkloadActual  10: 32768 op, 913190733.81 ns, 27.8684 us/op
WorkloadActual  11: 32768 op, 922853170.73 ns, 28.1632 us/op
WorkloadActual  12: 32768 op, 909529313.81 ns, 27.7566 us/op
WorkloadActual  13: 32768 op, 913762483.23 ns, 27.8858 us/op
WorkloadActual  14: 32768 op, 928825108.40 ns, 28.3455 us/op
WorkloadActual  15: 32768 op, 944510799.31 ns, 28.8242 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 915680858.62 ns, 27.9444 us/op
WorkloadResult   2: 32768 op, 912568950.97 ns, 27.8494 us/op
WorkloadResult   3: 32768 op, 918057659.88 ns, 28.0169 us/op
WorkloadResult   4: 32768 op, 917572292.95 ns, 28.0021 us/op
WorkloadResult   5: 32768 op, 916428366.47 ns, 27.9672 us/op
WorkloadResult   6: 32768 op, 915111675.02 ns, 27.9270 us/op
WorkloadResult   7: 32768 op, 910620641.05 ns, 27.7899 us/op
WorkloadResult   8: 32768 op, 919920442.59 ns, 28.0737 us/op
WorkloadResult   9: 32768 op, 917584694.39 ns, 28.0025 us/op
WorkloadResult  10: 32768 op, 912906783.46 ns, 27.8597 us/op
WorkloadResult  11: 32768 op, 922569220.38 ns, 28.1546 us/op
WorkloadResult  12: 32768 op, 909245363.46 ns, 27.7480 us/op
WorkloadResult  13: 32768 op, 913478532.88 ns, 27.8772 us/op
WorkloadResult  14: 32768 op, 928541158.05 ns, 28.3368 us/op
GC:  124 0 0 260833280 32768
Threading:  2 0 32768

// AfterAll
// Benchmark Process 3908 has exited with code 0

Mean = 27.9678 us, StdErr = 0.0408 us (0.15%); N = 14, StdDev = 0.1527 us
Min = 27.7480 us, Q1 = 27.8597 us, Median = 27.9558 us, Q3 = 28.0169 us, Max = 28.3368 us
IQR = 0.1572 us, LowerFence = 27.6239 us, UpperFence = 28.2527 us
ConfidenceInterval = [27.7955 us; 28.1401 us] (CI 99.9%), Margin = 0.1723 us (0.62% of Mean)
Skewness = 0.77, Kurtosis = 3.1, MValue = 2

// **************************
// Benchmark: BuilderBenchmark.UseString: DefaultJob [Count=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ebbaf7cf-4f2f-413f-a27c-78250db2e136.dll" --benchmarkName "bench.core.StringConcat.BuilderBenchmark.UseString(Count: 100)" --job "Default" --benchmarkId 3 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\ebbaf7cf-4f2f-413f-a27c-78250db2e136\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 787278.00 ns, 787.2780 us/op
WorkloadJitting  1: 1 op, 16173196.03 ns, 16.1732 ms/op

OverheadJitting  2: 16 op, 2006896.06 ns, 125.4310 us/op
WorkloadJitting  2: 16 op, 85330928.31 ns, 5.3332 ms/op

WorkloadPilot    1: 16 op, 85437409.69 ns, 5.3398 ms/op
WorkloadPilot    2: 32 op, 174381862.76 ns, 5.4494 ms/op
WorkloadPilot    3: 64 op, 315283670.25 ns, 4.9263 ms/op
WorkloadPilot    4: 128 op, 628563010.25 ns, 4.9106 ms/op

OverheadWarmup   1: 128 op, 10263.27 ns, 80.1818 ns/op
OverheadWarmup   2: 128 op, 2993.45 ns, 23.3863 ns/op
OverheadWarmup   3: 128 op, 2565.82 ns, 20.0454 ns/op
OverheadWarmup   4: 128 op, 2565.82 ns, 20.0454 ns/op
OverheadWarmup   5: 128 op, 2993.45 ns, 23.3863 ns/op
OverheadWarmup   6: 128 op, 2565.82 ns, 20.0454 ns/op
OverheadWarmup   7: 128 op, 2565.82 ns, 20.0454 ns/op

OverheadActual   1: 128 op, 2565.82 ns, 20.0454 ns/op
OverheadActual   2: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual   3: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual   4: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual   5: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual   6: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual   7: 128 op, 1710.54 ns, 13.3636 ns/op
OverheadActual   8: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual   9: 128 op, 2565.82 ns, 20.0454 ns/op
OverheadActual  10: 128 op, 2138.18 ns, 16.7045 ns/op
OverheadActual  11: 128 op, 1710.54 ns, 13.3636 ns/op
