// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\1238d271-62cb-4902-a3a2-694380842125
// command took 3.59s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\1238d271-62cb-4902-a3a2-694380842125
// command took 5.77s and exited with 0
// ***** Done, took 00:00:09 (9.65 sec)   *****
// Found 3 benchmarks:
//   NameParserBenchmark.GetLastName: DefaultJob
//   NameParserBenchmark.GetLastNameUsingSubstring: DefaultJob
//   NameParserBenchmark.GetLastNameWithSpan: DefaultJob

// **************************
// Benchmark: NameParserBenchmark.GetLastName: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1238d271-62cb-4902-a3a2-694380842125.dll" --benchmarkName "bench.core.Span.NameParserBenchmark.GetLastName" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\1238d271-62cb-4902-a3a2-694380842125\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual  54: 1048576 op, 540199714.60 ns, 515.1746 ns/op
WorkloadActual  55: 1048576 op, 467896291.41 ns, 446.2207 ns/op
WorkloadActual  56: 1048576 op, 466037357.43 ns, 444.4479 ns/op
WorkloadActual  57: 1048576 op, 705534936.37 ns, 672.8505 ns/op
WorkloadActual  58: 1048576 op, 568273167.08 ns, 541.9475 ns/op
WorkloadActual  59: 1048576 op, 533673988.22 ns, 508.9512 ns/op
WorkloadActual  60: 1048576 op, 543682810.36 ns, 518.4963 ns/op
WorkloadActual  61: 1048576 op, 448305427.94 ns, 427.5374 ns/op
WorkloadActual  62: 1048576 op, 486994518.13 ns, 464.4342 ns/op
WorkloadActual  63: 1048576 op, 485916019.97 ns, 463.4056 ns/op
WorkloadActual  64: 1048576 op, 474866331.66 ns, 452.8678 ns/op
WorkloadActual  65: 1048576 op, 523607435.22 ns, 499.3510 ns/op
WorkloadActual  66: 1048576 op, 481377090.77 ns, 459.0770 ns/op
WorkloadActual  67: 1048576 op, 463250025.55 ns, 441.7897 ns/op
WorkloadActual  68: 1048576 op, 488196175.48 ns, 465.5802 ns/op
WorkloadActual  69: 1048576 op, 599354184.01 ns, 571.5887 ns/op
WorkloadActual  70: 1048576 op, 521845574.63 ns, 497.6707 ns/op
WorkloadActual  71: 1048576 op, 473991815.90 ns, 452.0338 ns/op
WorkloadActual  72: 1048576 op, 608522273.64 ns, 580.3321 ns/op
WorkloadActual  73: 1048576 op, 580545039.27 ns, 553.6509 ns/op
WorkloadActual  74: 1048576 op, 581405443.04 ns, 554.4714 ns/op
WorkloadActual  75: 1048576 op, 481871010.42 ns, 459.5480 ns/op
WorkloadActual  76: 1048576 op, 489662539.55 ns, 466.9786 ns/op
WorkloadActual  77: 1048576 op, 486578000.60 ns, 464.0369 ns/op
WorkloadActual  78: 1048576 op, 445405200.14 ns, 424.7715 ns/op
WorkloadActual  79: 1048576 op, 539041248.49 ns, 514.0698 ns/op
WorkloadActual  80: 1048576 op, 520326183.69 ns, 496.2217 ns/op
WorkloadActual  81: 1048576 op, 585774600.73 ns, 558.6382 ns/op
WorkloadActual  82: 1048576 op, 552575929.99 ns, 526.9775 ns/op
WorkloadActual  83: 1048576 op, 672748079.17 ns, 641.5826 ns/op
WorkloadActual  84: 1048576 op, 681749818.36 ns, 650.1673 ns/op
WorkloadActual  85: 1048576 op, 590744587.09 ns, 563.3779 ns/op
WorkloadActual  86: 1048576 op, 610923450.15 ns, 582.6220 ns/op
WorkloadActual  87: 1048576 op, 683988920.80 ns, 652.3027 ns/op
WorkloadActual  88: 1048576 op, 535078772.70 ns, 510.2909 ns/op
WorkloadActual  89: 1048576 op, 498454309.44 ns, 475.3631 ns/op
WorkloadActual  90: 1048576 op, 475603148.60 ns, 453.5705 ns/op
WorkloadActual  91: 1048576 op, 535600061.07 ns, 510.7880 ns/op
WorkloadActual  92: 1048576 op, 533070166.10 ns, 508.3753 ns/op
WorkloadActual  93: 1048576 op, 498187036.90 ns, 475.1082 ns/op
WorkloadActual  94: 1048576 op, 525932064.88 ns, 501.5679 ns/op
WorkloadActual  95: 1048576 op, 590579091.93 ns, 563.2201 ns/op
WorkloadActual  96: 1048576 op, 547259558.41 ns, 521.9074 ns/op
WorkloadActual  97: 1048576 op, 605648986.91 ns, 577.5919 ns/op
WorkloadActual  98: 1048576 op, 499336095.01 ns, 476.2040 ns/op
WorkloadActual  99: 1048576 op, 499813336.86 ns, 476.6591 ns/op
WorkloadActual  100: 1048576 op, 518880346.15 ns, 494.8429 ns/op

// AfterActualRun
WorkloadResult   1: 1048576 op, 575317402.18 ns, 548.6654 ns/op
WorkloadResult   2: 1048576 op, 527644961.14 ns, 503.2014 ns/op
WorkloadResult   3: 1048576 op, 583632357.85 ns, 556.5952 ns/op
WorkloadResult   4: 1048576 op, 605466600.13 ns, 577.4179 ns/op
WorkloadResult   5: 1048576 op, 437414606.42 ns, 417.1511 ns/op
WorkloadResult   6: 1048576 op, 477564929.05 ns, 455.4414 ns/op
WorkloadResult   7: 1048576 op, 455829043.07 ns, 434.7125 ns/op
WorkloadResult   8: 1048576 op, 487579738.09 ns, 464.9923 ns/op
WorkloadResult   9: 1048576 op, 476787486.68 ns, 454.7000 ns/op
WorkloadResult  10: 1048576 op, 548661990.89 ns, 523.2448 ns/op
WorkloadResult  11: 1048576 op, 467107516.69 ns, 445.4684 ns/op
WorkloadResult  12: 1048576 op, 457698667.96 ns, 436.4955 ns/op
WorkloadResult  13: 1048576 op, 406885667.65 ns, 388.0364 ns/op
WorkloadResult  14: 1048576 op, 437320526.49 ns, 417.0614 ns/op
WorkloadResult  15: 1048576 op, 446198251.23 ns, 425.5278 ns/op
WorkloadResult  16: 1048576 op, 548361362.74 ns, 522.9581 ns/op
WorkloadResult  17: 1048576 op, 491407508.52 ns, 468.6427 ns/op
WorkloadResult  18: 1048576 op, 485692152.49 ns, 463.1921 ns/op
WorkloadResult  19: 1048576 op, 533652392.60 ns, 508.9306 ns/op
WorkloadResult  20: 1048576 op, 439765749.52 ns, 419.3933 ns/op
WorkloadResult  21: 1048576 op, 510084941.35 ns, 486.4549 ns/op
WorkloadResult  22: 1048576 op, 533202947.10 ns, 508.5020 ns/op
WorkloadResult  23: 1048576 op, 537936023.08 ns, 513.0158 ns/op
WorkloadResult  24: 1048576 op, 434244540.26 ns, 414.1279 ns/op
WorkloadResult  25: 1048576 op, 499396177.87 ns, 476.2613 ns/op
WorkloadResult  26: 1048576 op, 432199584.59 ns, 412.1776 ns/op
WorkloadResult  27: 1048576 op, 456700993.01 ns, 435.5440 ns/op
WorkloadResult  28: 1048576 op, 454224552.55 ns, 433.1823 ns/op
WorkloadResult  29: 1048576 op, 442378178.24 ns, 421.8847 ns/op
WorkloadResult  30: 1048576 op, 443442136.78 ns, 422.8994 ns/op
WorkloadResult  31: 1048576 op, 421391083.02 ns, 401.8699 ns/op
WorkloadResult  32: 1048576 op, 487587007.90 ns, 464.9992 ns/op
WorkloadResult  33: 1048576 op, 421146047.55 ns, 401.6362 ns/op
WorkloadResult  34: 1048576 op, 474413251.24 ns, 452.4357 ns/op
WorkloadResult  35: 1048576 op, 506190887.33 ns, 482.7412 ns/op
WorkloadResult  36: 1048576 op, 452460553.78 ns, 431.5000 ns/op
WorkloadResult  37: 1048576 op, 472543198.73 ns, 450.6523 ns/op
WorkloadResult  38: 1048576 op, 462901715.98 ns, 441.4575 ns/op
WorkloadResult  39: 1048576 op, 438996432.23 ns, 418.6596 ns/op
WorkloadResult  40: 1048576 op, 433511999.68 ns, 413.4293 ns/op
WorkloadResult  41: 1048576 op, 473978773.00 ns, 452.0214 ns/op
WorkloadResult  42: 1048576 op, 474549239.51 ns, 452.5654 ns/op
WorkloadResult  43: 1048576 op, 425241945.80 ns, 405.5423 ns/op
WorkloadResult  44: 1048576 op, 435786595.92 ns, 415.5985 ns/op
WorkloadResult  45: 1048576 op, 413428927.10 ns, 394.2765 ns/op
WorkloadResult  46: 1048576 op, 444663893.02 ns, 424.0645 ns/op
WorkloadResult  47: 1048576 op, 637358842.68 ns, 607.8328 ns/op
WorkloadResult  48: 1048576 op, 461830487.63 ns, 440.4359 ns/op
WorkloadResult  49: 1048576 op, 431334476.83 ns, 411.3526 ns/op
WorkloadResult  50: 1048576 op, 414120842.25 ns, 394.9364 ns/op
WorkloadResult  51: 1048576 op, 469905111.83 ns, 448.1364 ns/op
WorkloadResult  52: 1048576 op, 467801997.66 ns, 446.1308 ns/op
WorkloadResult  53: 1048576 op, 535798698.02 ns, 510.9775 ns/op
WorkloadResult  54: 1048576 op, 463495274.84 ns, 442.0235 ns/op
WorkloadResult  55: 1048576 op, 461636340.86 ns, 440.2507 ns/op
WorkloadResult  56: 1048576 op, 563872150.50 ns, 537.7504 ns/op
WorkloadResult  57: 1048576 op, 529272971.65 ns, 504.7540 ns/op
WorkloadResult  58: 1048576 op, 539281793.78 ns, 514.2992 ns/op
WorkloadResult  59: 1048576 op, 443904411.37 ns, 423.3402 ns/op
WorkloadResult  60: 1048576 op, 482593501.56 ns, 460.2370 ns/op
WorkloadResult  61: 1048576 op, 481515003.40 ns, 459.2085 ns/op
WorkloadResult  62: 1048576 op, 470465315.08 ns, 448.6707 ns/op
WorkloadResult  63: 1048576 op, 519206418.65 ns, 495.1538 ns/op
WorkloadResult  64: 1048576 op, 476976074.19 ns, 454.8798 ns/op
WorkloadResult  65: 1048576 op, 458849008.97 ns, 437.5925 ns/op
WorkloadResult  66: 1048576 op, 483795158.90 ns, 461.3830 ns/op
WorkloadResult  67: 1048576 op, 594953167.44 ns, 567.3916 ns/op
WorkloadResult  68: 1048576 op, 517444558.05 ns, 493.4736 ns/op
WorkloadResult  69: 1048576 op, 469590799.32 ns, 447.8367 ns/op
WorkloadResult  70: 1048576 op, 604121257.06 ns, 576.1349 ns/op
WorkloadResult  71: 1048576 op, 576144022.70 ns, 549.4538 ns/op
WorkloadResult  72: 1048576 op, 577004426.46 ns, 550.2743 ns/op
WorkloadResult  73: 1048576 op, 477469993.85 ns, 455.3509 ns/op
WorkloadResult  74: 1048576 op, 485261522.97 ns, 462.7815 ns/op
WorkloadResult  75: 1048576 op, 482176984.03 ns, 459.8398 ns/op
WorkloadResult  76: 1048576 op, 441004183.56 ns, 420.5744 ns/op
WorkloadResult  77: 1048576 op, 534640231.92 ns, 509.8727 ns/op
WorkloadResult  78: 1048576 op, 515925167.11 ns, 492.0246 ns/op
WorkloadResult  79: 1048576 op, 581373584.15 ns, 554.4411 ns/op
WorkloadResult  80: 1048576 op, 548174913.41 ns, 522.7803 ns/op
WorkloadResult  81: 1048576 op, 586343570.51 ns, 559.1808 ns/op
WorkloadResult  82: 1048576 op, 606522433.57 ns, 578.4249 ns/op
WorkloadResult  83: 1048576 op, 530677756.13 ns, 506.0937 ns/op
WorkloadResult  84: 1048576 op, 494053292.86 ns, 471.1659 ns/op
WorkloadResult  85: 1048576 op, 471202132.02 ns, 449.3734 ns/op
WorkloadResult  86: 1048576 op, 531199044.49 ns, 506.5909 ns/op
WorkloadResult  87: 1048576 op, 528669149.52 ns, 504.1782 ns/op
WorkloadResult  88: 1048576 op, 493786020.32 ns, 470.9110 ns/op
WorkloadResult  89: 1048576 op, 521531048.30 ns, 497.3708 ns/op
WorkloadResult  90: 1048576 op, 586178075.36 ns, 559.0230 ns/op
WorkloadResult  91: 1048576 op, 542858541.84 ns, 517.7102 ns/op
WorkloadResult  92: 1048576 op, 601247970.33 ns, 573.3947 ns/op
WorkloadResult  93: 1048576 op, 494935078.43 ns, 472.0069 ns/op
WorkloadResult  94: 1048576 op, 495412320.28 ns, 472.4620 ns/op
WorkloadResult  95: 1048576 op, 514479329.57 ns, 490.6457 ns/op
GC:  72 0 0 150994944 1048576
Threading:  2 0 1048576

// AfterAll
// Benchmark Process 11840 has exited with code 0

Mean = 472.5204 ns, StdErr = 5.2445 ns (1.11%); N = 95, StdDev = 51.1169 ns
Min = 388.0364 ns, Q1 = 434.7125 ns, Median = 460.2370 ns, Q3 = 508.5020 ns, Max = 607.8328 ns
IQR = 73.7895 ns, LowerFence = 324.0282 ns, UpperFence = 619.1862 ns
ConfidenceInterval = [454.7046 ns; 490.3362 ns] (CI 99.9%), Margin = 17.8158 ns (3.77% of Mean)
Skewness = 0.58, Kurtosis = 2.47, MValue = 3.91

// **************************
// Benchmark: NameParserBenchmark.GetLastNameUsingSubstring: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1238d271-62cb-4902-a3a2-694380842125.dll" --benchmarkName "bench.core.Span.NameParserBenchmark.GetLastNameUsingSubstring" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\1238d271-62cb-4902-a3a2-694380842125\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 718856.23 ns, 718.8562 us/op
WorkloadJitting  1: 1 op, 934384.80 ns, 934.3848 us/op

OverheadJitting  2: 16 op, 799679.44 ns, 49.9800 us/op
WorkloadJitting  2: 16 op, 832607.42 ns, 52.0380 us/op

WorkloadPilot    1: 16 op, 10263.27 ns, 641.4541 ns/op
WorkloadPilot    2: 32 op, 11973.81 ns, 374.1816 ns/op
WorkloadPilot    3: 64 op, 17960.71 ns, 280.6362 ns/op
WorkloadPilot    4: 128 op, 29934.52 ns, 233.8635 ns/op
WorkloadPilot    5: 256 op, 56447.96 ns, 220.4998 ns/op
WorkloadPilot    6: 512 op, 113751.19 ns, 222.1703 ns/op
WorkloadPilot    7: 1024 op, 210824.58 ns, 205.8834 ns/op
WorkloadPilot    8: 2048 op, 450300.78 ns, 219.8734 ns/op
WorkloadPilot    9: 4096 op, 895042.29 ns, 218.5162 ns/op
WorkloadPilot   10: 8192 op, 1229026.05 ns, 150.0276 ns/op
WorkloadPilot   11: 16384 op, 2301537.31 ns, 140.4747 ns/op
WorkloadPilot   12: 32768 op, 4409355.48 ns, 134.5629 ns/op
WorkloadPilot   13: 65536 op, 11305842.32 ns, 172.5135 ns/op
WorkloadPilot   14: 131072 op, 25094539.64 ns, 191.4561 ns/op
WorkloadPilot   15: 262144 op, 43820722.99 ns, 167.1628 ns/op
WorkloadPilot   16: 524288 op, 74256437.10 ns, 141.6329 ns/op
WorkloadPilot   17: 1048576 op, 173482544.11 ns, 165.4458 ns/op
WorkloadPilot   18: 2097152 op, 363871680.10 ns, 173.5075 ns/op
WorkloadPilot   19: 4194304 op, 737877479.70 ns, 175.9237 ns/op

OverheadWarmup   1: 4194304 op, 17572421.24 ns, 4.1896 ns/op
OverheadWarmup   2: 4194304 op, 14843247.86 ns, 3.5389 ns/op
OverheadWarmup   3: 4194304 op, 16219808.36 ns, 3.8671 ns/op
OverheadWarmup   4: 4194304 op, 14847524.22 ns, 3.5399 ns/op
OverheadWarmup   5: 4194304 op, 15978193.98 ns, 3.8095 ns/op
OverheadWarmup   6: 4194304 op, 18016307.47 ns, 4.2954 ns/op
OverheadWarmup   7: 4194304 op, 17503571.83 ns, 4.1732 ns/op

OverheadActual   1: 4194304 op, 16496061.26 ns, 3.9330 ns/op
OverheadActual   2: 4194304 op, 17350905.75 ns, 4.1368 ns/op
OverheadActual   3: 4194304 op, 18071044.89 ns, 4.3085 ns/op
OverheadActual   4: 4194304 op, 17829430.51 ns, 4.2509 ns/op
OverheadActual   5: 4194304 op, 18086439.79 ns, 4.3121 ns/op
OverheadActual   6: 4194304 op, 18121078.31 ns, 4.3204 ns/op
OverheadActual   7: 4194304 op, 18166835.37 ns, 4.3313 ns/op
OverheadActual   8: 4194304 op, 16810373.77 ns, 4.0079 ns/op
OverheadActual   9: 4194304 op, 18495687.50 ns, 4.4097 ns/op
OverheadActual  10: 4194304 op, 18611149.24 ns, 4.4372 ns/op
OverheadActual  11: 4194304 op, 17590809.59 ns, 4.1940 ns/op
OverheadActual  12: 4194304 op, 18289994.56 ns, 4.3607 ns/op
OverheadActual  13: 4194304 op, 17933346.08 ns, 4.2756 ns/op
OverheadActual  14: 4194304 op, 17242286.19 ns, 4.1109 ns/op
OverheadActual  15: 4194304 op, 16249742.88 ns, 3.8742 ns/op

WorkloadWarmup   1: 4194304 op, 778965608.22 ns, 185.7199 ns/op
WorkloadWarmup   2: 4194304 op, 833304467.90 ns, 198.6753 ns/op
WorkloadWarmup   3: 4194304 op, 734703992.45 ns, 175.1671 ns/op
WorkloadWarmup   4: 4194304 op, 716649625.37 ns, 170.8626 ns/op
WorkloadWarmup   5: 4194304 op, 601116472.24 ns, 143.3173 ns/op
WorkloadWarmup   6: 4194304 op, 594230676.30 ns, 141.6756 ns/op
WorkloadWarmup   7: 4194304 op, 563654697.56 ns, 134.3858 ns/op
WorkloadWarmup   8: 4194304 op, 577095726.76 ns, 137.5903 ns/op
WorkloadWarmup   9: 4194304 op, 602028619.97 ns, 143.5348 ns/op
WorkloadWarmup  10: 4194304 op, 559351395.83 ns, 133.3598 ns/op

// BeforeActualRun
WorkloadActual   1: 4194304 op, 577586652.97 ns, 137.7074 ns/op
WorkloadActual   2: 4194304 op, 577053390.79 ns, 137.5802 ns/op
WorkloadActual   3: 4194304 op, 554519535.91 ns, 132.2078 ns/op
WorkloadActual   4: 4194304 op, 621625897.98 ns, 148.2072 ns/op
WorkloadActual   5: 4194304 op, 569600977.06 ns, 135.8035 ns/op
