// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\89bc7bd3-61c3-423b-8db9-82ca6c7dc058
// command took 8.67s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\89bc7bd3-61c3-423b-8db9-82ca6c7dc058
// command took 12.11s and exited with 0
// ***** Done, took 00:00:21 (21.51 sec)   *****
// Found 4 benchmarks:
//   LoopUnrollingBenchmark.NormalLoop: DefaultJob [size=100, array1D=Int32[0]]
//   LoopUnrollingBenchmark.UnrolledLoop: DefaultJob [size=100, array1D=Int32[0]]
//   LoopUnrollingBenchmark.NormalLoop: DefaultJob [size=1000, array1D=Int32[0]]
//   LoopUnrollingBenchmark.UnrolledLoop: DefaultJob [size=1000, array1D=Int32[0]]

// **************************
// Benchmark: LoopUnrollingBenchmark.NormalLoop: DefaultJob [size=100, array1D=Int32[0]]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "89bc7bd3-61c3-423b-8db9-82ca6c7dc058.dll" --benchmarkName "bench.core.LoopUnrollingBenchmark.NormalLoop(size: 100, array1D: [])" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\89bc7bd3-61c3-423b-8db9-82ca6c7dc058\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadWarmup   4: 2097152 op, 18857919.45 ns, 8.9922 ns/op
OverheadWarmup   5: 2097152 op, 19542565.67 ns, 9.3186 ns/op
OverheadWarmup   6: 2097152 op, 19068316.66 ns, 9.0925 ns/op

OverheadActual   1: 2097152 op, 17905145.07 ns, 8.5378 ns/op
OverheadActual   2: 2097152 op, 18553442.18 ns, 8.8470 ns/op
OverheadActual   3: 2097152 op, 18738181.19 ns, 8.9351 ns/op
OverheadActual   4: 2097152 op, 19575921.32 ns, 9.3345 ns/op
OverheadActual   5: 2097152 op, 18383242.80 ns, 8.7658 ns/op
OverheadActual   6: 2097152 op, 17678497.66 ns, 8.4298 ns/op
OverheadActual   7: 2097152 op, 17625898.36 ns, 8.4047 ns/op
OverheadActual   8: 2097152 op, 20076683.80 ns, 9.5733 ns/op
OverheadActual   9: 2097152 op, 19087987.94 ns, 9.1019 ns/op
OverheadActual  10: 2097152 op, 19986452.47 ns, 9.5303 ns/op
OverheadActual  11: 2097152 op, 17689188.58 ns, 8.4349 ns/op
OverheadActual  12: 2097152 op, 16695788.72 ns, 7.9612 ns/op
OverheadActual  13: 2097152 op, 16957074.69 ns, 8.0858 ns/op
OverheadActual  14: 2097152 op, 16758223.67 ns, 7.9909 ns/op
OverheadActual  15: 2097152 op, 17190564.28 ns, 8.1971 ns/op
OverheadActual  16: 2097152 op, 17133688.61 ns, 8.1700 ns/op
OverheadActual  17: 2097152 op, 16507200.97 ns, 7.8712 ns/op
OverheadActual  18: 2097152 op, 16981449.98 ns, 8.0974 ns/op
OverheadActual  19: 2097152 op, 15797324.19 ns, 7.5328 ns/op
OverheadActual  20: 2097152 op, 16554668.64 ns, 7.8939 ns/op

WorkloadWarmup   1: 2097152 op, 726391679.22 ns, 346.3705 ns/op
WorkloadWarmup   2: 2097152 op, 750812295.75 ns, 358.0152 ns/op
WorkloadWarmup   3: 2097152 op, 751992572.81 ns, 358.5780 ns/op
WorkloadWarmup   4: 2097152 op, 677284883.82 ns, 322.9546 ns/op
WorkloadWarmup   5: 2097152 op, 638933149.28 ns, 304.6671 ns/op
WorkloadWarmup   6: 2097152 op, 660191820.68 ns, 314.8040 ns/op
WorkloadWarmup   7: 2097152 op, 670469639.08 ns, 319.7048 ns/op
WorkloadWarmup   8: 2097152 op, 657911662.25 ns, 313.7167 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 634619151.11 ns, 302.6100 ns/op
WorkloadActual   2: 2097152 op, 673808198.14 ns, 321.2968 ns/op
WorkloadActual   3: 2097152 op, 638340872.57 ns, 304.3846 ns/op
WorkloadActual   4: 2097152 op, 632286821.01 ns, 301.4979 ns/op
WorkloadActual   5: 2097152 op, 647420025.54 ns, 308.7139 ns/op
WorkloadActual   6: 2097152 op, 652632060.60 ns, 311.1992 ns/op
WorkloadActual   7: 2097152 op, 648702507.75 ns, 309.3255 ns/op
WorkloadActual   8: 2097152 op, 657046553.38 ns, 313.3042 ns/op
WorkloadActual   9: 2097152 op, 657782515.99 ns, 313.6551 ns/op
WorkloadActual  10: 2097152 op, 642872537.78 ns, 306.5455 ns/op
WorkloadActual  11: 2097152 op, 639368910.99 ns, 304.8749 ns/op
WorkloadActual  12: 2097152 op, 697013043.77 ns, 332.3617 ns/op
WorkloadActual  13: 2097152 op, 744587617.18 ns, 355.0470 ns/op
WorkloadActual  14: 2097152 op, 681303812.72 ns, 324.8710 ns/op
WorkloadActual  15: 2097152 op, 637997052.73 ns, 304.2207 ns/op
WorkloadActual  16: 2097152 op, 639051604.62 ns, 304.7236 ns/op
WorkloadActual  17: 2097152 op, 647713384.26 ns, 308.8538 ns/op
WorkloadActual  18: 2097152 op, 662353096.13 ns, 315.8346 ns/op
WorkloadActual  19: 2097152 op, 641675582.89 ns, 305.9748 ns/op
WorkloadActual  20: 2097152 op, 637088324.92 ns, 303.7874 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 616966953.10 ns, 294.1928 ns/op
WorkloadResult   2: 2097152 op, 656156000.13 ns, 312.8796 ns/op
WorkloadResult   3: 2097152 op, 620688674.56 ns, 295.9674 ns/op
WorkloadResult   4: 2097152 op, 614634623.00 ns, 293.0806 ns/op
WorkloadResult   5: 2097152 op, 629767827.53 ns, 300.2967 ns/op
WorkloadResult   6: 2097152 op, 634979862.59 ns, 302.7820 ns/op
WorkloadResult   7: 2097152 op, 631050309.74 ns, 300.9082 ns/op
WorkloadResult   8: 2097152 op, 639394355.37 ns, 304.8870 ns/op
WorkloadResult   9: 2097152 op, 640130317.98 ns, 305.2379 ns/op
WorkloadResult  10: 2097152 op, 625220339.77 ns, 298.1283 ns/op
WorkloadResult  11: 2097152 op, 621716712.98 ns, 296.4576 ns/op
WorkloadResult  12: 2097152 op, 663651614.71 ns, 316.4537 ns/op
WorkloadResult  13: 2097152 op, 620344854.72 ns, 295.8035 ns/op
WorkloadResult  14: 2097152 op, 621399406.61 ns, 296.3063 ns/op
WorkloadResult  15: 2097152 op, 630061186.25 ns, 300.4366 ns/op
WorkloadResult  16: 2097152 op, 644700898.12 ns, 307.4173 ns/op
WorkloadResult  17: 2097152 op, 624023384.88 ns, 297.5575 ns/op
WorkloadResult  18: 2097152 op, 619436126.91 ns, 295.3702 ns/op

// AfterAll
// Benchmark Process 11160 has exited with code 0

Mean = 300.787 ns, StdErr = 1.527 ns (0.51%), N = 18, StdDev = 6.477 ns
Min = 293.081 ns, Q1 = 296.052 ns, Median = 299.212 ns, Q3 = 304.361 ns, Max = 316.454 ns
IQR = 8.309 ns, LowerFence = 283.589 ns, UpperFence = 316.824 ns
ConfidenceInterval = [294.733 ns; 306.840 ns] (CI 99.9%), Margin = 6.053 ns (2.01% of Mean)
Skewness = 0.96, Kurtosis = 2.92, MValue = 2

// **************************
// Benchmark: LoopUnrollingBenchmark.UnrolledLoop: DefaultJob [size=100, array1D=Int32[0]]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "89bc7bd3-61c3-423b-8db9-82ca6c7dc058.dll" --benchmarkName "bench.core.LoopUnrollingBenchmark.UnrolledLoop(size: 100, array1D: [])" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\89bc7bd3-61c3-423b-8db9-82ca6c7dc058\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 1360739.71 ns, 1.3607 ms/op
WorkloadJitting  1: 1 op, 2612432.08 ns, 2.6124 ms/op

OverheadJitting  2: 16 op, 935241.28 ns, 58.4526 us/op
WorkloadJitting  2: 16 op, 839450.68 ns, 52.4657 us/op

WorkloadPilot    1: 16 op, 7269.82 ns, 454.3639 ns/op
WorkloadPilot    2: 32 op, 11118.55 ns, 347.4547 ns/op
WorkloadPilot    3: 64 op, 12829.10 ns, 200.4547 ns/op
WorkloadPilot    4: 128 op, 38059.66 ns, 297.3411 ns/op
WorkloadPilot    5: 256 op, 77402.23 ns, 302.3525 ns/op
WorkloadPilot    6: 512 op, 153949.18 ns, 300.6820 ns/op
WorkloadPilot    7: 1024 op, 302339.09 ns, 295.2530 ns/op
WorkloadPilot    8: 2048 op, 611948.00 ns, 298.8027 ns/op
WorkloadPilot    9: 4096 op, 867674.69 ns, 211.8346 ns/op
WorkloadPilot   10: 8192 op, 2585063.34 ns, 315.5595 ns/op
WorkloadPilot   11: 16384 op, 3298788.85 ns, 201.3421 ns/op
WorkloadPilot   12: 32768 op, 10151665.60 ns, 309.8042 ns/op
WorkloadPilot   13: 65536 op, 19302233.89 ns, 294.5287 ns/op
WorkloadPilot   14: 131072 op, 40429193.21 ns, 308.4503 ns/op
WorkloadPilot   15: 262144 op, 67124836.54 ns, 256.0609 ns/op
WorkloadPilot   16: 524288 op, 124925056.68 ns, 238.2756 ns/op
WorkloadPilot   17: 1048576 op, 223923788.31 ns, 213.5504 ns/op
WorkloadPilot   18: 2097152 op, 447258293.37 ns, 213.2694 ns/op
WorkloadPilot   19: 4194304 op, 1001597222.76 ns, 238.7994 ns/op

OverheadWarmup   1: 4194304 op, 29776337.50 ns, 7.0992 ns/op
OverheadWarmup   2: 4194304 op, 29735284.38 ns, 7.0894 ns/op
OverheadWarmup   3: 4194304 op, 30866810.87 ns, 7.3592 ns/op
OverheadWarmup   4: 4194304 op, 30793685.00 ns, 7.3418 ns/op
OverheadWarmup   5: 4194304 op, 30313449.09 ns, 7.2273 ns/op
OverheadWarmup   6: 4194304 op, 31003226.95 ns, 7.3917 ns/op
OverheadWarmup   7: 4194304 op, 32059489.38 ns, 7.6436 ns/op
OverheadWarmup   8: 4194304 op, 29275575.02 ns, 6.9798 ns/op

OverheadActual   1: 4194304 op, 31828993.25 ns, 7.5886 ns/op
OverheadActual   2: 4194304 op, 31935047.13 ns, 7.6139 ns/op
OverheadActual   3: 4194304 op, 30137690.44 ns, 7.1854 ns/op
OverheadActual   4: 4194304 op, 30090650.41 ns, 7.1742 ns/op
OverheadActual   5: 4194304 op, 29694658.90 ns, 7.0798 ns/op
OverheadActual   6: 4194304 op, 30313449.09 ns, 7.2273 ns/op
OverheadActual   7: 4194304 op, 31934619.49 ns, 7.6138 ns/op
OverheadActual   8: 4194304 op, 30190289.74 ns, 7.1979 ns/op
OverheadActual   9: 4194304 op, 29312779.41 ns, 6.9887 ns/op
OverheadActual  10: 4194304 op, 29999991.45 ns, 7.1526 ns/op
OverheadActual  11: 4194304 op, 29261035.38 ns, 6.9764 ns/op
OverheadActual  12: 4194304 op, 29210146.62 ns, 6.9642 ns/op
OverheadActual  13: 4194304 op, 29121625.84 ns, 6.9431 ns/op
OverheadActual  14: 4194304 op, 29447484.94 ns, 7.0208 ns/op
OverheadActual  15: 4194304 op, 30207395.21 ns, 7.2020 ns/op

WorkloadWarmup   1: 4194304 op, 920117480.33 ns, 219.3731 ns/op
WorkloadWarmup   2: 4194304 op, 867949662.04 ns, 206.9353 ns/op
WorkloadWarmup   3: 4194304 op, 1173290757.83 ns, 279.7343 ns/op
WorkloadWarmup   4: 4194304 op, 1123154641.10 ns, 267.7809 ns/op
WorkloadWarmup   5: 4194304 op, 1073491490.46 ns, 255.9403 ns/op
WorkloadWarmup   6: 4194304 op, 1068717355.29 ns, 254.8021 ns/op
WorkloadWarmup   7: 4194304 op, 1000727409.88 ns, 238.5920 ns/op
WorkloadWarmup   8: 4194304 op, 1192142690.36 ns, 284.2290 ns/op
WorkloadWarmup   9: 4194304 op, 1023736825.58 ns, 244.0779 ns/op

// BeforeActualRun
WorkloadActual   1: 4194304 op, 948125112.79 ns, 226.0506 ns/op
WorkloadActual   2: 4194304 op, 895174719.49 ns, 213.4263 ns/op
WorkloadActual   3: 4194304 op, 918828155.94 ns, 219.0657 ns/op
WorkloadActual   4: 4194304 op, 963352397.37 ns, 229.6811 ns/op
WorkloadActual   5: 4194304 op, 1159047465.10 ns, 276.3384 ns/op
WorkloadActual   6: 4194304 op, 903090700.87 ns, 215.3136 ns/op
WorkloadActual   7: 4194304 op, 849520234.48 ns, 202.5414 ns/op
WorkloadActual   8: 4194304 op, 850212578.16 ns, 202.7065 ns/op
WorkloadActual   9: 4194304 op, 904447164.21 ns, 215.6370 ns/op
WorkloadActual  10: 4194304 op, 880767214.30 ns, 209.9913 ns/op
WorkloadActual  11: 4194304 op, 887948943.61 ns, 211.7035 ns/op
WorkloadActual  12: 4194304 op, 926574793.22 ns, 220.9126 ns/op
WorkloadActual  13: 4194304 op, 851639173.91 ns, 203.0466 ns/op
WorkloadActual  14: 4194304 op, 851795261.27 ns, 203.0838 ns/op
WorkloadActual  15: 4194304 op, 869224874.42 ns, 207.2394 ns/op
WorkloadActual  16: 4194304 op, 891583854.84 ns, 212.5702 ns/op
WorkloadActual  17: 4194304 op, 853270179.96 ns, 203.4355 ns/op
WorkloadActual  18: 4194304 op, 848351075.98 ns, 202.2627 ns/op
WorkloadActual  19: 4194304 op, 913793590.07 ns, 217.8654 ns/op
WorkloadActual  20: 4194304 op, 847933702.64 ns, 202.1631 ns/op
WorkloadActual  21: 4194304 op, 867427090.10 ns, 206.8107 ns/op
WorkloadActual  22: 4194304 op, 893227262.35 ns, 212.9620 ns/op
WorkloadActual  23: 4194304 op, 866149311.89 ns, 206.5061 ns/op
WorkloadActual  24: 4194304 op, 846037134.25 ns, 201.7110 ns/op
WorkloadActual  25: 4194304 op, 855296322.24 ns, 203.9185 ns/op
WorkloadActual  26: 4194304 op, 865709273.81 ns, 206.4012 ns/op
WorkloadActual  27: 4194304 op, 858669092.22 ns, 204.7227 ns/op
WorkloadActual  28: 4194304 op, 909209325.56 ns, 216.7724 ns/op
WorkloadActual  29: 4194304 op, 951441434.74 ns, 226.8413 ns/op
WorkloadActual  30: 4194304 op, 913969776.35 ns, 217.9074 ns/op
WorkloadActual  31: 4194304 op, 857019697.80 ns, 204.3294 ns/op
WorkloadActual  32: 4194304 op, 857830924.46 ns, 204.5228 ns/op
WorkloadActual  33: 4194304 op, 850570937.64 ns, 202.7919 ns/op
WorkloadActual  34: 4194304 op, 857684245.10 ns, 204.4879 ns/op
WorkloadActual  35: 4194304 op, 1012647780.52 ns, 241.4340 ns/op
WorkloadActual  36: 4194304 op, 864444752.34 ns, 206.0997 ns/op
WorkloadActual  37: 4194304 op, 857745397.13 ns, 204.5024 ns/op
WorkloadActual  38: 4194304 op, 868212230.92 ns, 206.9979 ns/op
WorkloadActual  39: 4194304 op, 879466343.72 ns, 209.6811 ns/op
WorkloadActual  40: 4194304 op, 872526229.09 ns, 208.0265 ns/op
WorkloadActual  41: 4194304 op, 867337714.04 ns, 206.7894 ns/op
WorkloadActual  42: 4194304 op, 865815755.33 ns, 206.4266 ns/op

// AfterActualRun
WorkloadResult   1: 4194304 op, 918034462.38 ns, 218.8765 ns/op
WorkloadResult   2: 4194304 op, 865084069.08 ns, 206.2521 ns/op
WorkloadResult   3: 4194304 op, 888737505.53 ns, 211.8915 ns/op
WorkloadResult   4: 4194304 op, 933261746.96 ns, 222.5069 ns/op
WorkloadResult   5: 4194304 op, 873000050.46 ns, 208.1394 ns/op
WorkloadResult   6: 4194304 op, 819429584.07 ns, 195.3672 ns/op
WorkloadResult   7: 4194304 op, 820121927.75 ns, 195.5323 ns/op
WorkloadResult   8: 4194304 op, 874356513.80 ns, 208.4628 ns/op
WorkloadResult   9: 4194304 op, 850676563.89 ns, 202.8171 ns/op
WorkloadResult  10: 4194304 op, 857858293.20 ns, 204.5294 ns/op
WorkloadResult  11: 4194304 op, 896484142.81 ns, 213.7385 ns/op
WorkloadResult  12: 4194304 op, 821548523.50 ns, 195.8724 ns/op
WorkloadResult  13: 4194304 op, 821704610.86 ns, 195.9096 ns/op
WorkloadResult  14: 4194304 op, 839134224.01 ns, 200.0652 ns/op
WorkloadResult  15: 4194304 op, 861493204.43 ns, 205.3960 ns/op
WorkloadResult  16: 4194304 op, 823179529.55 ns, 196.2613 ns/op
WorkloadResult  17: 4194304 op, 818260425.57 ns, 195.0885 ns/op
WorkloadResult  18: 4194304 op, 883702939.66 ns, 210.6912 ns/op
WorkloadResult  19: 4194304 op, 817843052.23 ns, 194.9890 ns/op
WorkloadResult  20: 4194304 op, 837336439.69 ns, 199.6366 ns/op
WorkloadResult  21: 4194304 op, 863136611.94 ns, 205.7878 ns/op
WorkloadResult  22: 4194304 op, 836058661.48 ns, 199.3319 ns/op
WorkloadResult  23: 4194304 op, 815946483.84 ns, 194.5368 ns/op
WorkloadResult  24: 4194304 op, 825205671.83 ns, 196.7444 ns/op
WorkloadResult  25: 4194304 op, 835618623.40 ns, 199.2270 ns/op
WorkloadResult  26: 4194304 op, 828578441.81 ns, 197.5485 ns/op
WorkloadResult  27: 4194304 op, 879118675.15 ns, 209.5982 ns/op
WorkloadResult  28: 4194304 op, 921350784.33 ns, 219.6671 ns/op
WorkloadResult  29: 4194304 op, 883879125.94 ns, 210.7332 ns/op
WorkloadResult  30: 4194304 op, 826929047.39 ns, 197.1552 ns/op
WorkloadResult  31: 4194304 op, 827740274.05 ns, 197.3487 ns/op
WorkloadResult  32: 4194304 op, 820480287.23 ns, 195.6177 ns/op
WorkloadResult  33: 4194304 op, 827593594.69 ns, 197.3137 ns/op
WorkloadResult  34: 4194304 op, 834354101.93 ns, 198.9255 ns/op
WorkloadResult  35: 4194304 op, 827654746.72 ns, 197.3283 ns/op
WorkloadResult  36: 4194304 op, 838121580.51 ns, 199.8238 ns/op
WorkloadResult  37: 4194304 op, 849375693.31 ns, 202.5069 ns/op
WorkloadResult  38: 4194304 op, 842435578.68 ns, 200.8523 ns/op
WorkloadResult  39: 4194304 op, 837247063.63 ns, 199.6153 ns/op
WorkloadResult  40: 4194304 op, 835725104.92 ns, 199.2524 ns/op

// AfterAll
// Benchmark Process 3872 has exited with code 0

Mean = 202.523 ns, StdErr = 1.176 ns (0.58%), N = 40, StdDev = 7.439 ns
Min = 194.537 ns, Q1 = 197.053 ns, Median = 199.626 ns, Q3 = 206.724 ns, Max = 222.507 ns
IQR = 9.671 ns, LowerFence = 182.545 ns, UpperFence = 221.231 ns
ConfidenceInterval = [198.338 ns; 206.709 ns] (CI 99.9%), Margin = 4.185 ns (2.07% of Mean)
Skewness = 1.05, Kurtosis = 3.13, MValue = 2.17

// **************************
// Benchmark: LoopUnrollingBenchmark.NormalLoop: DefaultJob [size=1000, array1D=Int32[0]]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "89bc7bd3-61c3-423b-8db9-82ca6c7dc058.dll" --benchmarkName "bench.core.LoopUnrollingBenchmark.NormalLoop(size: 1000, array1D: [])" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\89bc7bd3-61c3-423b-8db9-82ca6c7dc058\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 1728507.20 ns, 1.7285 ms/op
WorkloadJitting  1: 1 op, 1702849.00 ns, 1.7028 ms/op

OverheadJitting  2: 16 op, 2077886.31 ns, 129.8679 us/op
WorkloadJitting  2: 16 op, 2275882.06 ns, 142.2426 us/op

WorkloadPilot    1: 16 op, 36776.75 ns, 2.2985 us/op
WorkloadPilot    2: 32 op, 85099.69 ns, 2.6594 us/op
WorkloadPilot    3: 64 op, 209114.30 ns, 3.2674 us/op
WorkloadPilot    4: 128 op, 354510.75 ns, 2.7696 us/op
WorkloadPilot    5: 256 op, 834319.04 ns, 3.2591 us/op
WorkloadPilot    6: 512 op, 1818738.52 ns, 3.5522 us/op
WorkloadPilot    7: 1024 op, 3047766.15 ns, 2.9763 us/op
WorkloadPilot    8: 2048 op, 4884037.78 ns, 2.3848 us/op
WorkloadPilot    9: 4096 op, 13454730.82 ns, 3.2848 us/op
WorkloadPilot   10: 8192 op, 25305824.33 ns, 3.0891 us/op
WorkloadPilot   11: 16384 op, 45847776.76 ns, 2.7983 us/op
WorkloadPilot   12: 32768 op, 90013658.71 ns, 2.7470 us/op
WorkloadPilot   13: 65536 op, 166992098.13 ns, 2.5481 us/op
WorkloadPilot   14: 131072 op, 328841865.97 ns, 2.5089 us/op
WorkloadPilot   15: 262144 op, 648317207.16 ns, 2.4731 us/op

OverheadWarmup   1: 262144 op, 1833278.17 ns, 6.9934 ns/op
OverheadWarmup   2: 262144 op, 1911108.03 ns, 7.2903 ns/op
OverheadWarmup   3: 262144 op, 1980812.80 ns, 7.5562 ns/op
OverheadWarmup   4: 262144 op, 2414436.33 ns, 9.2103 ns/op
OverheadWarmup   5: 262144 op, 1847390.18 ns, 7.0472 ns/op
OverheadWarmup   6: 262144 op, 1890153.84 ns, 7.2104 ns/op
OverheadWarmup   7: 262144 op, 2521345.48 ns, 9.6182 ns/op
OverheadWarmup   8: 262144 op, 2421706.15 ns, 9.2381 ns/op

OverheadActual   1: 262144 op, 2046241.20 ns, 7.8058 ns/op
OverheadActual   2: 262144 op, 1856798.18 ns, 7.0831 ns/op
OverheadActual   3: 262144 op, 2399469.05 ns, 9.1532 ns/op
OverheadActual   4: 262144 op, 2397330.86 ns, 9.1451 ns/op
OverheadActual   5: 262144 op, 2329336.64 ns, 8.8857 ns/op
OverheadActual   6: 262144 op, 2320356.27 ns, 8.8515 ns/op
OverheadActual   7: 262144 op, 1929068.77 ns, 7.3588 ns/op
OverheadActual   8: 262144 op, 2462331.63 ns, 9.3930 ns/op
OverheadActual   9: 262144 op, 2316935.18 ns, 8.8384 ns/op
OverheadActual  10: 262144 op, 1850811.27 ns, 7.0603 ns/op
OverheadActual  11: 262144 op, 2299402.08 ns, 8.7715 ns/op
OverheadActual  12: 262144 op, 1968411.34 ns, 7.5089 ns/op
OverheadActual  13: 262144 op, 2432397.07 ns, 9.2789 ns/op
OverheadActual  14: 262144 op, 2494404.37 ns, 9.5154 ns/op
OverheadActual  15: 262144 op, 2434535.25 ns, 9.2870 ns/op
OverheadActual  16: 262144 op, 2225420.94 ns, 8.4893 ns/op
OverheadActual  17: 262144 op, 2366541.03 ns, 9.0276 ns/op
OverheadActual  18: 262144 op, 2237394.77 ns, 8.5350 ns/op
OverheadActual  19: 262144 op, 2056504.48 ns, 7.8449 ns/op
OverheadActual  20: 262144 op, 2260487.15 ns, 8.6231 ns/op

WorkloadWarmup   1: 262144 op, 680903117.21 ns, 2.5974 us/op
WorkloadWarmup   2: 262144 op, 752880346.42 ns, 2.8720 us/op
WorkloadWarmup   3: 262144 op, 854089104.08 ns, 3.2581 us/op
WorkloadWarmup   4: 262144 op, 656649706.60 ns, 2.5049 us/op
WorkloadWarmup   5: 262144 op, 687965535.91 ns, 2.6244 us/op
WorkloadWarmup   6: 262144 op, 734605723.32 ns, 2.8023 us/op
WorkloadWarmup   7: 262144 op, 660150767.56 ns, 2.5183 us/op

// BeforeActualRun
