// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:09 (9.98 sec)   *****
// ***** Failed to build in Parallel, switching to sequential build   *****
// ***** Done, took 00:00:10 (10.02 sec)   *****
// Found 4 benchmarks:
//   VectorizationBenchmark.CustomMul: Job-VUYPBA(Runtime=.NET 4.7.2)
//   VectorizationBenchmark.SystemMul: Job-VUYPBA(Runtime=.NET 4.7.2)
//   VectorizationBenchmark.CustomMul: Job-COWAAG(Runtime=.NET Core 3.1)
//   VectorizationBenchmark.SystemMul: Job-COWAAG(Runtime=.NET Core 3.1)

// Build Error: The project which defines benchmarks does not target 'net472'.
You need to add 'net472' to <TargetFrameworks> in your project file ('bench.core').
Example: <TargetFrameworks>netcoreapp3.1;net472</TargetFrameworks>

// Build Error: The project which defines benchmarks does not target 'net472'.
You need to add 'net472' to <TargetFrameworks> in your project file ('bench.core').
Example: <TargetFrameworks>netcoreapp3.1;net472</TargetFrameworks>

// **************************
// Benchmark: VectorizationBenchmark.CustomMul: Job-COWAAG(Runtime=.NET Core 3.1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "12610784-4e57-4732-adf3-f8d940d9428a.dll" --benchmarkName "bench.core.Intrinsics.VectorizationBenchmark.CustomMul" --job "Runtime=.NET Core 3.1" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\12610784-4e57-4732-adf3-f8d940d9428a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   4: 134217728 op, 439891825.04 ns, 3.2774 ns/op
WorkloadResult   5: 134217728 op, 444889614.16 ns, 3.3147 ns/op
WorkloadResult   6: 134217728 op, 446507791.11 ns, 3.3267 ns/op
WorkloadResult   7: 134217728 op, 439645078.72 ns, 3.2756 ns/op
WorkloadResult   8: 134217728 op, 438528091.88 ns, 3.2673 ns/op
WorkloadResult   9: 134217728 op, 439589485.96 ns, 3.2752 ns/op
WorkloadResult  10: 134217728 op, 438720955.99 ns, 3.2687 ns/op
WorkloadResult  11: 134217728 op, 440440910.46 ns, 3.2815 ns/op
WorkloadResult  12: 134217728 op, 447067139.80 ns, 3.3309 ns/op
WorkloadResult  13: 134217728 op, 444442306.26 ns, 3.3114 ns/op
WorkloadResult  14: 134217728 op, 443771344.41 ns, 3.3064 ns/op
WorkloadResult  15: 134217728 op, 440247191.07 ns, 3.2801 ns/op

// AfterAll
// Benchmark Process 4576 has exited with code 0

Mean = 3.293 ns, StdErr = 0.007 ns (0.21%), N = 15, StdDev = 0.026 ns
Min = 3.258 ns, Q1 = 3.275 ns, Median = 3.280 ns, Q3 = 3.313 ns, Max = 3.339 ns
IQR = 0.038 ns, LowerFence = 3.219 ns, UpperFence = 3.369 ns
ConfidenceInterval = [3.265 ns; 3.321 ns] (CI 99.9%), Margin = 0.028 ns (0.85% of Mean)
Skewness = 0.46, Kurtosis = 1.58, MValue = 2

// **************************
// Benchmark: VectorizationBenchmark.SystemMul: Job-COWAAG(Runtime=.NET Core 3.1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "12610784-4e57-4732-adf3-f8d940d9428a.dll" --benchmarkName "bench.core.Intrinsics.VectorizationBenchmark.SystemMul" --job "Runtime=.NET Core 3.1" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\12610784-4e57-4732-adf3-f8d940d9428a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 599974.17 ns, 599.9742 us/op
WorkloadJitting  1: 1 op, 394280.96 ns, 394.2810 us/op

OverheadJitting  2: 16 op, 486222.83 ns, 30.3889 us/op
WorkloadJitting  2: 16 op, 454150.09 ns, 28.3844 us/op

WorkloadPilot    1: 16 op, 1282.91 ns, 80.1819 ns/op
WorkloadPilot    2: 32 op, 855.27 ns, 26.7273 ns/op
WorkloadPilot    3: 64 op, 855.27 ns, 13.3636 ns/op
WorkloadPilot    4: 128 op, 1282.91 ns, 10.0227 ns/op
WorkloadPilot    5: 256 op, 2138.18 ns, 8.3523 ns/op
WorkloadPilot    6: 512 op, 4704.00 ns, 9.1875 ns/op
WorkloadPilot    7: 1024 op, 8552.73 ns, 8.3523 ns/op
WorkloadPilot    8: 2048 op, 10690.92 ns, 5.2202 ns/op
WorkloadPilot    9: 4096 op, 22237.10 ns, 5.4290 ns/op
WorkloadPilot   10: 8192 op, 41053.12 ns, 5.0114 ns/op
WorkloadPilot   11: 16384 op, 81250.96 ns, 4.9592 ns/op
WorkloadPilot   12: 32768 op, 157370.27 ns, 4.8026 ns/op
WorkloadPilot   13: 65536 op, 323293.28 ns, 4.9331 ns/op
WorkloadPilot   14: 131072 op, 630764.01 ns, 4.8123 ns/op
WorkloadPilot   15: 262144 op, 1294028.40 ns, 4.9363 ns/op
WorkloadPilot   16: 524288 op, 2546148.41 ns, 4.8564 ns/op
WorkloadPilot   17: 1048576 op, 5000782.58 ns, 4.7691 ns/op
WorkloadPilot   18: 2097152 op, 10683217.91 ns, 5.0942 ns/op
WorkloadPilot   19: 4194304 op, 20313166.85 ns, 4.8430 ns/op
WorkloadPilot   20: 8388608 op, 40150801.78 ns, 4.7863 ns/op
WorkloadPilot   21: 16777216 op, 80249004.25 ns, 4.7832 ns/op
WorkloadPilot   22: 33554432 op, 139592137.30 ns, 4.1602 ns/op
WorkloadPilot   23: 67108864 op, 270541738.62 ns, 4.0314 ns/op
WorkloadPilot   24: 134217728 op, 539879680.16 ns, 4.0224 ns/op

OverheadWarmup   1: 134217728 op, 462943576.77 ns, 3.4492 ns/op
OverheadWarmup   2: 134217728 op, 462776798.49 ns, 3.4480 ns/op
OverheadWarmup   3: 134217728 op, 462193502.15 ns, 3.4436 ns/op
OverheadWarmup   4: 134217728 op, 462139192.30 ns, 3.4432 ns/op
OverheadWarmup   5: 134217728 op, 462125935.56 ns, 3.4431 ns/op
OverheadWarmup   6: 134217728 op, 463614110.98 ns, 3.4542 ns/op
OverheadWarmup   7: 134217728 op, 463894212.96 ns, 3.4563 ns/op
OverheadWarmup   8: 134217728 op, 463395588.67 ns, 3.4526 ns/op
OverheadWarmup   9: 134217728 op, 463573913.14 ns, 3.4539 ns/op
OverheadWarmup  10: 134217728 op, 462763541.75 ns, 3.4479 ns/op

OverheadActual   1: 134217728 op, 463924147.53 ns, 3.4565 ns/op
OverheadActual   2: 134217728 op, 463223251.12 ns, 3.4513 ns/op
OverheadActual   3: 134217728 op, 462237976.36 ns, 3.4439 ns/op
OverheadActual   4: 134217728 op, 462396201.90 ns, 3.4451 ns/op
OverheadActual   5: 134217728 op, 462071625.71 ns, 3.4427 ns/op
OverheadActual   6: 134217728 op, 464525832.24 ns, 3.4610 ns/op
OverheadActual   7: 134217728 op, 462184521.78 ns, 3.4435 ns/op
OverheadActual   8: 134217728 op, 462126363.20 ns, 3.4431 ns/op
OverheadActual   9: 134217728 op, 463099664.13 ns, 3.4504 ns/op
OverheadActual  10: 134217728 op, 462875154.91 ns, 3.4487 ns/op
OverheadActual  11: 134217728 op, 469790038.97 ns, 3.5002 ns/op
OverheadActual  12: 134217728 op, 463560656.41 ns, 3.4538 ns/op
OverheadActual  13: 134217728 op, 463334864.27 ns, 3.4521 ns/op
OverheadActual  14: 134217728 op, 462675448.61 ns, 3.4472 ns/op
OverheadActual  15: 134217728 op, 461978828.57 ns, 3.4420 ns/op

WorkloadWarmup   1: 134217728 op, 541722793.97 ns, 4.0361 ns/op
WorkloadWarmup   2: 134217728 op, 543168633.37 ns, 4.0469 ns/op
WorkloadWarmup   3: 134217728 op, 540955613.89 ns, 4.0304 ns/op
WorkloadWarmup   4: 134217728 op, 540225638.18 ns, 4.0250 ns/op
WorkloadWarmup   5: 134217728 op, 541333644.65 ns, 4.0332 ns/op
WorkloadWarmup   6: 134217728 op, 540353501.53 ns, 4.0259 ns/op

// BeforeActualRun
WorkloadActual   1: 134217728 op, 538964537.81 ns, 4.0156 ns/op
WorkloadActual   2: 134217728 op, 540366330.63 ns, 4.0260 ns/op
WorkloadActual   3: 134217728 op, 540626761.33 ns, 4.0280 ns/op
WorkloadActual   4: 134217728 op, 540685347.54 ns, 4.0284 ns/op
WorkloadActual   5: 134217728 op, 543912721.08 ns, 4.0525 ns/op
WorkloadActual   6: 134217728 op, 540017806.79 ns, 4.0234 ns/op
WorkloadActual   7: 134217728 op, 538923484.69 ns, 4.0153 ns/op
WorkloadActual   8: 134217728 op, 543240476.32 ns, 4.0475 ns/op
WorkloadActual   9: 134217728 op, 542659745.80 ns, 4.0431 ns/op
WorkloadActual  10: 134217728 op, 539083848.42 ns, 4.0165 ns/op
WorkloadActual  11: 134217728 op, 542850044.09 ns, 4.0445 ns/op
WorkloadActual  12: 134217728 op, 540850842.91 ns, 4.0297 ns/op
WorkloadActual  13: 134217728 op, 541144201.63 ns, 4.0318 ns/op
WorkloadActual  14: 134217728 op, 539045361.13 ns, 4.0162 ns/op
WorkloadActual  15: 134217728 op, 540272250.57 ns, 4.0253 ns/op

// AfterActualRun
WorkloadResult   1: 134217728 op, 76089382.89 ns, 0.5669 ns/op
WorkloadResult   2: 134217728 op, 77491175.72 ns, 0.5774 ns/op
WorkloadResult   3: 134217728 op, 77751606.42 ns, 0.5793 ns/op
WorkloadResult   4: 134217728 op, 77810192.63 ns, 0.5797 ns/op
WorkloadResult   5: 134217728 op, 81037566.17 ns, 0.6038 ns/op
WorkloadResult   6: 134217728 op, 77142651.88 ns, 0.5748 ns/op
WorkloadResult   7: 134217728 op, 76048329.78 ns, 0.5666 ns/op
WorkloadResult   8: 134217728 op, 80365321.41 ns, 0.5988 ns/op
WorkloadResult   9: 134217728 op, 79784590.88 ns, 0.5944 ns/op
WorkloadResult  10: 134217728 op, 76208693.51 ns, 0.5678 ns/op
WorkloadResult  11: 134217728 op, 79974889.18 ns, 0.5959 ns/op
WorkloadResult  12: 134217728 op, 77975688.00 ns, 0.5810 ns/op
WorkloadResult  13: 134217728 op, 78269046.72 ns, 0.5831 ns/op
WorkloadResult  14: 134217728 op, 76170206.21 ns, 0.5675 ns/op
WorkloadResult  15: 134217728 op, 77397095.66 ns, 0.5767 ns/op

// AfterAll
// Benchmark Process 6964 has exited with code 0

Mean = 0.581 ns, StdErr = 0.003 ns (0.54%), N = 15, StdDev = 0.012 ns
Min = 0.567 ns, Q1 = 0.571 ns, Median = 0.579 ns, Q3 = 0.589 ns, Max = 0.604 ns
IQR = 0.018 ns, LowerFence = 0.545 ns, UpperFence = 0.615 ns
ConfidenceInterval = [0.568 ns; 0.594 ns] (CI 99.9%), Margin = 0.013 ns (2.24% of Mean)
Skewness = 0.47, Kurtosis = 1.82, MValue = 2.25

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.VectorizationBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.VectorizationBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.VectorizationBenchmark-report.html
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.VectorizationBenchmark-asm.md
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.VectorizationBenchmark-disassembly-report.html

// * Detailed results *
VectorizationBenchmark.CustomMul: Job-VUYPBA(Runtime=.NET 4.7.2)
Runtime = ; GC = 
There are not any results runs

VectorizationBenchmark.SystemMul: Job-VUYPBA(Runtime=.NET 4.7.2)
Runtime = ; GC = 
There are not any results runs

VectorizationBenchmark.CustomMul: Job-COWAAG(Runtime=.NET Core 3.1)
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 3.293 ns, StdErr = 0.007 ns (0.21%), N = 15, StdDev = 0.026 ns
Min = 3.258 ns, Q1 = 3.275 ns, Median = 3.280 ns, Q3 = 3.313 ns, Max = 3.339 ns
IQR = 0.038 ns, LowerFence = 3.219 ns, UpperFence = 3.369 ns
ConfidenceInterval = [3.265 ns; 3.321 ns] (CI 99.9%), Margin = 0.028 ns (0.85% of Mean)
Skewness = 0.46, Kurtosis = 1.58, MValue = 2
-------------------- Histogram --------------------
[3.244 ns ; 3.353 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

VectorizationBenchmark.SystemMul: Job-COWAAG(Runtime=.NET Core 3.1)
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 0.581 ns, StdErr = 0.003 ns (0.54%), N = 15, StdDev = 0.012 ns
Min = 0.567 ns, Q1 = 0.571 ns, Median = 0.579 ns, Q3 = 0.589 ns, Max = 0.604 ns
IQR = 0.018 ns, LowerFence = 0.545 ns, UpperFence = 0.615 ns
ConfidenceInterval = [0.568 ns; 0.594 ns] (CI 99.9%), Margin = 0.013 ns (2.24% of Mean)
Skewness = 0.47, Kurtosis = 1.82, MValue = 2.25
-------------------- Histogram --------------------
[0.566 ns ; 0.579 ns) | @@@@@@@@
[0.579 ns ; 0.593 ns) | @@@
[0.593 ns ; 0.606 ns) | @@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.16299.125 (1709/FallCreatorsUpdate/Redstone3)
Intel Core i7-3517U CPU 1.90GHz (Ivy Bridge), 1 CPU, 4 logical and 2 physical cores
Frequency=2338434 Hz, Resolution=427.6366 ns, Timer=TSC
.NET Core SDK=3.1.201
  [Host]     : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
  Job-COWAAG : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT


|    Method |        Job |       Runtime |      Mean |     Error |    StdDev | Rank | Code Size |
|---------- |----------- |-------------- |----------:|----------:|----------:|-----:|----------:|
| CustomMul | Job-VUYPBA |    .NET 4.7.2 |        NA |        NA |        NA |    ? |         - |
| SystemMul | Job-VUYPBA |    .NET 4.7.2 |        NA |        NA |        NA |    ? |         - |
| CustomMul | Job-COWAAG | .NET Core 3.1 | 3.2927 ns | 0.0280 ns | 0.0262 ns |    2 |     119 B |
| SystemMul | Job-COWAAG | .NET Core 3.1 | 0.5809 ns | 0.0130 ns | 0.0122 ns |    1 |      23 B |

Benchmarks with issues:
  VectorizationBenchmark.CustomMul: Job-VUYPBA(Runtime=.NET 4.7.2)
  VectorizationBenchmark.SystemMul: Job-VUYPBA(Runtime=.NET 4.7.2)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Code Size : Native code size of the disassembled method(s)
  1 ns      : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - DisassemblyDiagnoser *
Disassembled benchmarks got exported to ".\BenchmarkDotNet.Artifacts\results\*asm.md"

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:02 (62.6 sec), executed benchmarks: 2

Global total time: 00:01:12 (72.63 sec), executed benchmarks: 2
// * Artifacts cleanup *
