// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\02913f06-1cfb-49d6-bc6d-4a24e1e539e6
// command took 3.04s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\02913f06-1cfb-49d6-bc6d-4a24e1e539e6
// command took 14.49s and exited with 1
// start dotnet build -c Release  --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\02913f06-1cfb-49d6-bc6d-4a24e1e539e6
// command took 4.31s and exited with 0
// ***** Done, took 00:00:22 (22.15 sec)   *****
// Found 6 benchmarks:
//   Builder.GetConcatenated: DefaultJob [count=100]
//   Builder.GetBuilder: DefaultJob [count=100]
//   Builder.GetConcatenated: DefaultJob [count=1000]
//   Builder.GetBuilder: DefaultJob [count=1000]
//   Builder.GetConcatenated: DefaultJob [count=100000]
//   Builder.GetBuilder: DefaultJob [count=100000]

// **************************
// Benchmark: Builder.GetConcatenated: DefaultJob [count=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "02913f06-1cfb-49d6-bc6d-4a24e1e539e6.dll" --benchmarkName "bench.core.Builder.GetConcatenated(count: 100)" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\02913f06-1cfb-49d6-bc6d-4a24e1e539e6\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

// Execute: dotnet "02913f06-1cfb-49d6-bc6d-4a24e1e539e6.dll" --benchmarkName "bench.core.Builder.GetBuilder(count: 100)" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\02913f06-1cfb-49d6-bc6d-4a24e1e539e6\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 895896.79 ns, 895.8968 us/op
WorkloadJitting  1: 1 op, 5004192.97 ns, 5.0042 ms/op

OverheadJitting  2: 16 op, 1725510.05 ns, 107.8444 us/op
WorkloadJitting  2: 16 op, 6094664.00 ns, 380.9165 us/op

WorkloadPilot    1: 16 op, 3163221.28 ns, 197.7013 us/op
WorkloadPilot    2: 32 op, 7208655.00 ns, 225.2705 us/op
WorkloadPilot    3: 64 op, 13891745.73 ns, 217.0585 us/op
WorkloadPilot    4: 128 op, 27110820.51 ns, 211.8033 us/op
WorkloadPilot    5: 256 op, 55942447.08 ns, 218.5252 us/op
WorkloadPilot    6: 512 op, 107538832.53 ns, 210.0368 us/op
WorkloadPilot    7: 1024 op, 257216459.36 ns, 251.1879 us/op
WorkloadPilot    8: 2048 op, 487287887.35 ns, 237.9335 us/op
WorkloadPilot    9: 4096 op, 861706463.16 ns, 210.3776 us/op

OverheadWarmup   1: 4096 op, 38487.21 ns, 9.3963 ns/op
OverheadWarmup   2: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadWarmup   3: 4096 op, 38487.21 ns, 9.3963 ns/op
OverheadWarmup   4: 4096 op, 35921.40 ns, 8.7699 ns/op
OverheadWarmup   5: 4096 op, 35921.40 ns, 8.7699 ns/op
OverheadWarmup   6: 4096 op, 45329.38 ns, 11.0667 ns/op

OverheadActual   1: 4096 op, 35921.40 ns, 8.7699 ns/op
OverheadActual   2: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadActual   3: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadActual   4: 4096 op, 37631.94 ns, 9.1875 ns/op
OverheadActual   5: 4096 op, 38487.21 ns, 9.3963 ns/op
OverheadActual   6: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadActual   7: 4096 op, 41480.66 ns, 10.1271 ns/op
OverheadActual   8: 4096 op, 56875.55 ns, 13.8856 ns/op
OverheadActual   9: 4096 op, 45757.02 ns, 11.1711 ns/op
OverheadActual  10: 4096 op, 39770.12 ns, 9.7095 ns/op
OverheadActual  11: 4096 op, 44901.75 ns, 10.9623 ns/op
OverheadActual  12: 4096 op, 42335.93 ns, 10.3359 ns/op
OverheadActual  13: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadActual  14: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadActual  15: 4096 op, 35921.40 ns, 8.7699 ns/op
OverheadActual  16: 4096 op, 42763.57 ns, 10.4403 ns/op
OverheadActual  17: 4096 op, 35921.40 ns, 8.7699 ns/op
OverheadActual  18: 4096 op, 36349.03 ns, 8.8743 ns/op
OverheadActual  19: 4096 op, 35921.40 ns, 8.7699 ns/op
OverheadActual  20: 4096 op, 45757.02 ns, 11.1711 ns/op

WorkloadWarmup   1: 4096 op, 945006476.54 ns, 230.7145 us/op
WorkloadWarmup   2: 4096 op, 948653353.80 ns, 231.6048 us/op
WorkloadWarmup   3: 4096 op, 907078610.99 ns, 221.4547 us/op
WorkloadWarmup   4: 4096 op, 911896354.79 ns, 222.6309 us/op
WorkloadWarmup   5: 4096 op, 904709936.84 ns, 220.8764 us/op
WorkloadWarmup   6: 4096 op, 943968604.70 ns, 230.4611 us/op

// BeforeActualRun
WorkloadActual   1: 4096 op, 1077455943.90 ns, 263.0508 us/op
WorkloadActual   2: 4096 op, 882893673.94 ns, 215.5502 us/op
WorkloadActual   3: 4096 op, 867552670.82 ns, 211.8049 us/op
WorkloadActual   4: 4096 op, 838421699.26 ns, 204.6928 us/op
WorkloadActual   5: 4096 op, 840646687.81 ns, 205.2360 us/op
WorkloadActual   6: 4096 op, 845895916.04 ns, 206.5176 us/op
WorkloadActual   7: 4096 op, 893983978.20 ns, 218.2578 us/op
WorkloadActual   8: 4096 op, 902539258.03 ns, 220.3465 us/op
WorkloadActual   9: 4096 op, 873610558.15 ns, 213.2838 us/op
WorkloadActual  10: 4096 op, 961540155.63 ns, 234.7510 us/op
WorkloadActual  11: 4096 op, 855622490.05 ns, 208.8922 us/op
WorkloadActual  12: 4096 op, 857531028.18 ns, 209.3582 us/op
WorkloadActual  13: 4096 op, 851184914.38 ns, 207.8088 us/op
WorkloadActual  14: 4096 op, 835261471.43 ns, 203.9213 us/op
WorkloadActual  15: 4096 op, 842744668.56 ns, 205.7482 us/op
WorkloadActual  16: 4096 op, 860775927.87 ns, 210.1504 us/op
WorkloadActual  17: 4096 op, 942687408.14 ns, 230.1483 us/op
WorkloadActual  18: 4096 op, 886746671.60 ns, 216.4909 us/op
WorkloadActual  19: 4096 op, 955292825.68 ns, 233.2258 us/op
WorkloadActual  20: 4096 op, 999825097.00 ns, 244.0979 us/op
WorkloadActual  21: 4096 op, 985503149.75 ns, 240.6014 us/op
WorkloadActual  22: 4096 op, 913873742.27 ns, 223.1137 us/op
WorkloadActual  23: 4096 op, 861972024.93 ns, 210.4424 us/op
WorkloadActual  24: 4096 op, 890962731.98 ns, 217.5202 us/op
WorkloadActual  25: 4096 op, 924981579.59 ns, 225.8256 us/op
WorkloadActual  26: 4096 op, 904011607.74 ns, 220.7060 us/op
WorkloadActual  27: 4096 op, 871405668.48 ns, 212.7455 us/op
WorkloadActual  28: 4096 op, 858358075.62 ns, 209.5601 us/op
WorkloadActual  29: 4096 op, 850203918.08 ns, 207.5693 us/op
WorkloadActual  30: 4096 op, 848335577.71 ns, 207.1132 us/op
WorkloadActual  31: 4096 op, 839499768.86 ns, 204.9560 us/op
WorkloadActual  32: 4096 op, 854783041.17 ns, 208.6873 us/op
WorkloadActual  33: 4096 op, 860775072.60 ns, 210.1502 us/op
WorkloadActual  34: 4096 op, 849645853.49 ns, 207.4331 us/op
WorkloadActual  35: 4096 op, 846476645.32 ns, 206.6593 us/op
WorkloadActual  36: 4096 op, 843726092.49 ns, 205.9878 us/op
WorkloadActual  37: 4096 op, 905160237.24 ns, 220.9864 us/op
WorkloadActual  38: 4096 op, 840611194.05 ns, 205.2273 us/op
WorkloadActual  39: 4096 op, 838715057.35 ns, 204.7644 us/op
WorkloadActual  40: 4096 op, 846385986.55 ns, 206.6372 us/op
WorkloadActual  41: 4096 op, 856758290.47 ns, 209.1695 us/op
WorkloadActual  42: 4096 op, 849469667.59 ns, 207.3901 us/op
WorkloadActual  43: 4096 op, 826696355.99 ns, 201.8302 us/op
WorkloadActual  44: 4096 op, 835317491.71 ns, 203.9349 us/op
WorkloadActual  45: 4096 op, 840607772.96 ns, 205.2265 us/op
WorkloadActual  46: 4096 op, 902690213.43 ns, 220.3834 us/op
WorkloadActual  47: 4096 op, 831176695.22 ns, 202.9240 us/op
WorkloadActual  48: 4096 op, 848490809.47 ns, 207.1511 us/op
WorkloadActual  49: 4096 op, 981311892.25 ns, 239.5781 us/op
WorkloadActual  50: 4096 op, 861922846.82 ns, 210.4304 us/op
WorkloadActual  51: 4096 op, 902676529.09 ns, 220.3800 us/op
WorkloadActual  52: 4096 op, 903008374.39 ns, 220.4610 us/op
WorkloadActual  53: 4096 op, 1040027556.84 ns, 253.9130 us/op
WorkloadActual  54: 4096 op, 1060117454.42 ns, 258.8177 us/op
WorkloadActual  55: 4096 op, 1069819653.20 ns, 261.1864 us/op
WorkloadActual  56: 4096 op, 915105333.09 ns, 223.4144 us/op
WorkloadActual  57: 4096 op, 897328517.01 ns, 219.0743 us/op
WorkloadActual  58: 4096 op, 940598835.38 ns, 229.6384 us/op
WorkloadActual  59: 4096 op, 857756819.83 ns, 209.4133 us/op
WorkloadActual  60: 4096 op, 892934987.83 ns, 218.0017 us/op
WorkloadActual  61: 4096 op, 858166922.46 ns, 209.5134 us/op
WorkloadActual  62: 4096 op, 884970272.90 ns, 216.0572 us/op
WorkloadActual  63: 4096 op, 895676132.67 ns, 218.6709 us/op
WorkloadActual  64: 4096 op, 909207809.14 ns, 221.9746 us/op

// AfterActualRun
WorkloadResult   1: 4096 op, 882856683.45 ns, 215.5412 us/op
WorkloadResult   2: 4096 op, 867515680.33 ns, 211.7958 us/op
WorkloadResult   3: 4096 op, 838384708.77 ns, 204.6838 us/op
WorkloadResult   4: 4096 op, 840609697.32 ns, 205.2270 us/op
WorkloadResult   5: 4096 op, 845858925.55 ns, 206.5085 us/op
WorkloadResult   6: 4096 op, 893946987.71 ns, 218.2488 us/op
WorkloadResult   7: 4096 op, 902502267.54 ns, 220.3375 us/op
WorkloadResult   8: 4096 op, 873573567.67 ns, 213.2748 us/op
WorkloadResult   9: 4096 op, 961503165.15 ns, 234.7420 us/op
WorkloadResult  10: 4096 op, 855585499.56 ns, 208.8832 us/op
WorkloadResult  11: 4096 op, 857494037.69 ns, 209.3491 us/op
WorkloadResult  12: 4096 op, 851147923.89 ns, 207.7998 us/op
WorkloadResult  13: 4096 op, 835224480.95 ns, 203.9122 us/op
WorkloadResult  14: 4096 op, 842707678.07 ns, 205.7392 us/op
WorkloadResult  15: 4096 op, 860738937.39 ns, 210.1413 us/op
WorkloadResult  16: 4096 op, 942650417.65 ns, 230.1393 us/op
WorkloadResult  17: 4096 op, 886709681.12 ns, 216.4819 us/op
WorkloadResult  18: 4096 op, 955255835.20 ns, 233.2168 us/op
WorkloadResult  19: 4096 op, 985466159.26 ns, 240.5923 us/op
WorkloadResult  20: 4096 op, 913836751.78 ns, 223.1047 us/op
WorkloadResult  21: 4096 op, 861935034.44 ns, 210.4334 us/op
WorkloadResult  22: 4096 op, 890925741.49 ns, 217.5112 us/op
WorkloadResult  23: 4096 op, 924944589.10 ns, 225.8166 us/op
WorkloadResult  24: 4096 op, 903974617.26 ns, 220.6969 us/op
WorkloadResult  25: 4096 op, 871368677.99 ns, 212.7365 us/op
WorkloadResult  26: 4096 op, 858321085.13 ns, 209.5510 us/op
WorkloadResult  27: 4096 op, 850166927.60 ns, 207.5603 us/op
WorkloadResult  28: 4096 op, 848298587.22 ns, 207.1041 us/op
WorkloadResult  29: 4096 op, 839462778.37 ns, 204.9470 us/op
WorkloadResult  30: 4096 op, 854746050.68 ns, 208.6782 us/op
WorkloadResult  31: 4096 op, 860738082.11 ns, 210.1411 us/op
WorkloadResult  32: 4096 op, 849608863.01 ns, 207.4240 us/op
WorkloadResult  33: 4096 op, 846439654.83 ns, 206.6503 us/op
WorkloadResult  34: 4096 op, 843689102.00 ns, 205.9788 us/op
WorkloadResult  35: 4096 op, 905123246.75 ns, 220.9774 us/op
WorkloadResult  36: 4096 op, 840574203.56 ns, 205.2183 us/op
WorkloadResult  37: 4096 op, 838678066.86 ns, 204.7554 us/op
WorkloadResult  38: 4096 op, 846348996.06 ns, 206.6282 us/op
WorkloadResult  39: 4096 op, 856721299.98 ns, 209.1605 us/op
WorkloadResult  40: 4096 op, 849432677.10 ns, 207.3810 us/op
WorkloadResult  41: 4096 op, 826659365.50 ns, 201.8211 us/op
WorkloadResult  42: 4096 op, 835280501.22 ns, 203.9259 us/op
WorkloadResult  43: 4096 op, 840570782.47 ns, 205.2175 us/op
WorkloadResult  44: 4096 op, 902653222.94 ns, 220.3743 us/op
WorkloadResult  45: 4096 op, 831139704.73 ns, 202.9150 us/op
WorkloadResult  46: 4096 op, 848453818.98 ns, 207.1420 us/op
WorkloadResult  47: 4096 op, 981274901.76 ns, 239.5691 us/op
WorkloadResult  48: 4096 op, 861885856.33 ns, 210.4214 us/op
WorkloadResult  49: 4096 op, 902639538.60 ns, 220.3710 us/op
WorkloadResult  50: 4096 op, 902971383.90 ns, 220.4520 us/op
WorkloadResult  51: 4096 op, 915068342.60 ns, 223.4054 us/op
WorkloadResult  52: 4096 op, 897291526.53 ns, 219.0653 us/op
WorkloadResult  53: 4096 op, 940561844.89 ns, 229.6294 us/op
WorkloadResult  54: 4096 op, 857719829.34 ns, 209.4043 us/op
WorkloadResult  55: 4096 op, 892897997.34 ns, 217.9927 us/op
WorkloadResult  56: 4096 op, 858129931.98 ns, 209.5044 us/op
WorkloadResult  57: 4096 op, 884933282.42 ns, 216.0482 us/op
WorkloadResult  58: 4096 op, 895639142.18 ns, 218.6619 us/op
WorkloadResult  59: 4096 op, 909170818.65 ns, 221.9655 us/op

// AfterAll
// Benchmark Process 2656 has exited with code 0

Mean = 214.0162 us, StdErr = 1.2261 us (0.57%); N = 59, StdDev = 9.4176 us
Min = 201.8211 us, Q1 = 206.6503 us, Median = 210.1413 us, Q3 = 220.3710 us, Max = 240.5923 us
IQR = 13.7207 us, LowerFence = 186.0693 us, UpperFence = 240.9520 us
ConfidenceInterval = [209.7662 us; 218.2661 us] (CI 99.9%), Margin = 4.2499 us (1.99% of Mean)
Skewness = 1.03, Kurtosis = 3.35, MValue = 2.9

// **************************
// Benchmark: Builder.GetConcatenated: DefaultJob [count=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "02913f06-1cfb-49d6-bc6d-4a24e1e539e6.dll" --benchmarkName "bench.core.Builder.GetConcatenated(count: 1000)" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\02913f06-1cfb-49d6-bc6d-4a24e1e539e6\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 863824.12 ns, 863.8241 us/op
WorkloadJitting  1: 1 op, 571613371.14 ns, 571.6134 ms/op

WorkloadWarmup   1: 1 op, 508844147.74 ns, 508.8441 ms/op
WorkloadWarmup   2: 1 op, 611587901.16 ns, 611.5879 ms/op
WorkloadWarmup   3: 1 op, 587376878.34 ns, 587.3769 ms/op
WorkloadWarmup   4: 1 op, 563714512.12 ns, 563.7145 ms/op
WorkloadWarmup   5: 1 op, 539302928.15 ns, 539.3029 ms/op
WorkloadWarmup   6: 1 op, 528841248.37 ns, 528.8412 ms/op
WorkloadWarmup   7: 1 op, 554428830.51 ns, 554.4288 ms/op
WorkloadWarmup   8: 1 op, 571416658.72 ns, 571.4167 ms/op
WorkloadWarmup   9: 1 op, 570239805.27 ns, 570.2398 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 573966222.77 ns, 573.9662 ms/op
WorkloadActual   2: 1 op, 537281066.56 ns, 537.2811 ms/op
WorkloadActual   3: 1 op, 565840289.18 ns, 565.8403 ms/op
WorkloadActual   4: 1 op, 510901075.46 ns, 510.9011 ms/op
WorkloadActual   5: 1 op, 578405508.97 ns, 578.4055 ms/op
WorkloadActual   6: 1 op, 532120358.92 ns, 532.1204 ms/op
WorkloadActual   7: 1 op, 585851074.16 ns, 585.8511 ms/op
WorkloadActual   8: 1 op, 543513429.26 ns, 543.5134 ms/op
WorkloadActual   9: 1 op, 527537387.12 ns, 527.5374 ms/op
WorkloadActual  10: 1 op, 497562262.69 ns, 497.5623 ms/op
WorkloadActual  11: 1 op, 576294699.16 ns, 576.2947 ms/op
WorkloadActual  12: 1 op, 540179153.70 ns, 540.1792 ms/op
WorkloadActual  13: 1 op, 549192003.73 ns, 549.1920 ms/op
WorkloadActual  14: 1 op, 600173876.68 ns, 600.1739 ms/op
WorkloadActual  15: 1 op, 538165417.19 ns, 538.1654 ms/op
WorkloadActual  16: 1 op, 602833770.73 ns, 602.8338 ms/op
WorkloadActual  17: 1 op, 541101563.91 ns, 541.1016 ms/op
WorkloadActual  18: 1 op, 571244749.17 ns, 571.2447 ms/op
WorkloadActual  19: 1 op, 541787491.57 ns, 541.7875 ms/op
WorkloadActual  20: 1 op, 521034758.66 ns, 521.0348 ms/op
WorkloadActual  21: 1 op, 556200097.59 ns, 556.2001 ms/op
WorkloadActual  22: 1 op, 491805858.52 ns, 491.8059 ms/op
WorkloadActual  23: 1 op, 556428455.05 ns, 556.4285 ms/op
WorkloadActual  24: 1 op, 788485395.60 ns, 788.4854 ms/op
WorkloadActual  25: 1 op, 797552555.36 ns, 797.5526 ms/op
WorkloadActual  26: 1 op, 777619172.45 ns, 777.6192 ms/op
WorkloadActual  27: 1 op, 758076220.93 ns, 758.0762 ms/op
WorkloadActual  28: 1 op, 671249495.92 ns, 671.2495 ms/op
WorkloadActual  29: 1 op, 744181054.11 ns, 744.1811 ms/op
WorkloadActual  30: 1 op, 599786438.73 ns, 599.7864 ms/op
WorkloadActual  31: 1 op, 561333864.17 ns, 561.3339 ms/op
WorkloadActual  32: 1 op, 554350573.18 ns, 554.3506 ms/op
WorkloadActual  33: 1 op, 520768341.62 ns, 520.7683 ms/op
WorkloadActual  34: 1 op, 513193630.45 ns, 513.1936 ms/op
