// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 8 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:19 (19.63 sec)   *****
// Found 8 benchmarks:
//   BuilderBenchmark.GetConcatenated: Job-APQBGZ(Runtime=.NET Core 3.1) [Count=200]
//   BuilderBenchmark.GetBuilder: Job-APQBGZ(Runtime=.NET Core 3.1) [Count=200]
//   BuilderBenchmark.GetConcatenated: RyuJitX64(Jit=RyuJit, Platform=X64) [Count=200]
//   BuilderBenchmark.GetBuilder: RyuJitX64(Jit=RyuJit, Platform=X64) [Count=200]
//   BuilderBenchmark.GetConcatenated: Job-APQBGZ(Runtime=.NET Core 3.1) [Count=1000]
//   BuilderBenchmark.GetBuilder: Job-APQBGZ(Runtime=.NET Core 3.1) [Count=1000]
//   BuilderBenchmark.GetConcatenated: RyuJitX64(Jit=RyuJit, Platform=X64) [Count=1000]
//   BuilderBenchmark.GetBuilder: RyuJitX64(Jit=RyuJit, Platform=X64) [Count=1000]

// **************************
// Benchmark: BuilderBenchmark.GetConcatenated: Job-APQBGZ(Runtime=.NET Core 3.1) [Count=200]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b82aceb7-803e-4b6c-9fd1-fc40b3e00bd7.dll" --benchmarkName "bench.core.BuilderBenchmark.GetConcatenated(Count: 200)" --job "Runtime=.NET Core 3.1" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\b82aceb7-803e-4b6c-9fd1-fc40b3e00bd7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.1 (CoreCLR 4.700.19.60701, CoreFX 4.700.19.60801), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  13: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  14: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  15: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  16: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  17: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  18: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual  19: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  20: 64 op, 1282.91 ns, 20.0454 ns/op

WorkloadWarmup   1: 64 op, 692015485.54 ns, 10.8127 ms/op
WorkloadWarmup   2: 64 op, 685104892.62 ns, 10.7048 ms/op
WorkloadWarmup   3: 64 op, 695422459.17 ns, 10.8660 ms/op
WorkloadWarmup   4: 64 op, 685869077.62 ns, 10.7167 ms/op
WorkloadWarmup   5: 64 op, 686664907.66 ns, 10.7291 ms/op
WorkloadWarmup   6: 64 op, 680123791.98 ns, 10.6269 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 693705074.20 ns, 10.8391 ms/op
WorkloadActual   2: 64 op, 688556340.36 ns, 10.7587 ms/op
WorkloadActual   3: 64 op, 687917452.63 ns, 10.7487 ms/op
WorkloadActual   4: 64 op, 693938563.29 ns, 10.8428 ms/op
WorkloadActual   5: 64 op, 688350219.95 ns, 10.7555 ms/op
WorkloadActual   6: 64 op, 698478771.52 ns, 10.9137 ms/op
WorkloadActual   7: 64 op, 680694258.01 ns, 10.6358 ms/op
WorkloadActual   8: 64 op, 696090853.77 ns, 10.8764 ms/op
WorkloadActual   9: 64 op, 690765506.39 ns, 10.7932 ms/op
WorkloadActual  10: 64 op, 692000945.93 ns, 10.8125 ms/op
WorkloadActual  11: 64 op, 689125951.12 ns, 10.7676 ms/op
WorkloadActual  12: 64 op, 688403246.78 ns, 10.7563 ms/op
WorkloadActual  13: 64 op, 739764860.23 ns, 11.5588 ms/op
WorkloadActual  14: 64 op, 713725267.15 ns, 11.1520 ms/op
WorkloadActual  15: 64 op, 705792197.27 ns, 11.0280 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 693704218.93 ns, 10.8391 ms/op
WorkloadResult   2: 64 op, 688555485.09 ns, 10.7587 ms/op
WorkloadResult   3: 64 op, 687916597.35 ns, 10.7487 ms/op
WorkloadResult   4: 64 op, 693937708.02 ns, 10.8428 ms/op
WorkloadResult   5: 64 op, 688349364.68 ns, 10.7555 ms/op
WorkloadResult   6: 64 op, 698477916.25 ns, 10.9137 ms/op
WorkloadResult   7: 64 op, 680693402.74 ns, 10.6358 ms/op
WorkloadResult   8: 64 op, 696089998.50 ns, 10.8764 ms/op
WorkloadResult   9: 64 op, 690764651.12 ns, 10.7932 ms/op
WorkloadResult  10: 64 op, 692000090.66 ns, 10.8125 ms/op
WorkloadResult  11: 64 op, 689125095.84 ns, 10.7676 ms/op
WorkloadResult  12: 64 op, 688402391.51 ns, 10.7563 ms/op
WorkloadResult  13: 64 op, 705791342.00 ns, 11.0280 ms/op
GC:  2354 0 0 4961762784 64
Threading:  2 0 64

// AfterAll
// Benchmark Process 12264 has exited with code 0

Mean = 10.8099 ms, StdErr = 0.0265 ms (0.24%); N = 13, StdDev = 0.0954 ms
Min = 10.6358 ms, Q1 = 10.7559 ms, Median = 10.7932 ms, Q3 = 10.8596 ms, Max = 11.0280 ms
IQR = 0.1037 ms, LowerFence = 10.6003 ms, UpperFence = 11.0152 ms
ConfidenceInterval = [10.6956 ms; 10.9241 ms] (CI 99.9%), Margin = 0.1143 ms (1.06% of Mean)
Skewness = 0.52, Kurtosis = 3.12, MValue = 2

// **************************
// Benchmark: BuilderBenchmark.GetBuilder: Job-APQBGZ(Runtime=.NET Core 3.1) [Count=200]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b82aceb7-803e-4b6c-9fd1-fc40b3e00bd7.dll" --benchmarkName "bench.core.BuilderBenchmark.GetBuilder(Count: 200)" --job "Runtime=.NET Core 3.1" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\b82aceb7-803e-4b6c-9fd1-fc40b3e00bd7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.1 (CoreCLR 4.700.19.60701, CoreFX 4.700.19.60801), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 495629.78 ns, 495.6298 us/op
WorkloadJitting  1: 1 op, 7612770.74 ns, 7.6128 ms/op

OverheadJitting  2: 16 op, 1025470.41 ns, 64.0919 us/op
WorkloadJitting  2: 16 op, 6202428.20 ns, 387.6518 us/op

WorkloadPilot    1: 16 op, 4845967.76 ns, 302.8730 us/op
WorkloadPilot    2: 32 op, 8974790.45 ns, 280.4622 us/op
WorkloadPilot    3: 64 op, 17896126.43 ns, 279.6270 us/op
WorkloadPilot    4: 128 op, 35115733.19 ns, 274.3417 us/op
WorkloadPilot    5: 256 op, 70069392.45 ns, 273.7086 us/op
WorkloadPilot    6: 512 op, 134086029.18 ns, 261.8868 us/op
WorkloadPilot    7: 1024 op, 266715531.17 ns, 260.4644 us/op
WorkloadPilot    8: 2048 op, 478093292.15 ns, 233.4440 us/op
WorkloadPilot    9: 4096 op, 956160926.16 ns, 233.4377 us/op

OverheadWarmup   1: 4096 op, 27796.32 ns, 6.7862 ns/op
OverheadWarmup   2: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadWarmup   3: 4096 op, 41053.03 ns, 10.0227 ns/op
OverheadWarmup   4: 4096 op, 23947.60 ns, 5.8466 ns/op
OverheadWarmup   5: 4096 op, 29506.86 ns, 7.2038 ns/op
OverheadWarmup   6: 4096 op, 23947.60 ns, 5.8466 ns/op

OverheadActual   1: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual   2: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual   3: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual   4: 4096 op, 22664.69 ns, 5.5334 ns/op
OverheadActual   5: 4096 op, 22664.69 ns, 5.5334 ns/op
OverheadActual   6: 4096 op, 27368.68 ns, 6.6818 ns/op
OverheadActual   7: 4096 op, 23947.60 ns, 5.8466 ns/op
OverheadActual   8: 4096 op, 28651.59 ns, 6.9950 ns/op
OverheadActual   9: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual  10: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual  11: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual  12: 4096 op, 25658.14 ns, 6.2642 ns/op
OverheadActual  13: 4096 op, 23947.60 ns, 5.8466 ns/op
OverheadActual  14: 4096 op, 25230.51 ns, 6.1598 ns/op
OverheadActual  15: 4096 op, 28651.59 ns, 6.9950 ns/op
OverheadActual  16: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual  17: 4096 op, 27368.68 ns, 6.6818 ns/op
OverheadActual  18: 4096 op, 24375.23 ns, 5.9510 ns/op
OverheadActual  19: 4096 op, 23947.60 ns, 5.8466 ns/op
OverheadActual  20: 4096 op, 24375.23 ns, 5.9510 ns/op

WorkloadWarmup   1: 4096 op, 967094288.11 ns, 236.1070 us/op
WorkloadWarmup   2: 4096 op, 970251522.49 ns, 236.8778 us/op
WorkloadWarmup   3: 4096 op, 963316981.97 ns, 235.1848 us/op
WorkloadWarmup   4: 4096 op, 971254755.84 ns, 237.1227 us/op
WorkloadWarmup   5: 4096 op, 971786734.66 ns, 237.2526 us/op
WorkloadWarmup   6: 4096 op, 970951562.13 ns, 237.0487 us/op

// BeforeActualRun
WorkloadActual   1: 4096 op, 988860090.00 ns, 241.4209 us/op
WorkloadActual   2: 4096 op, 976400923.86 ns, 238.3791 us/op
WorkloadActual   3: 4096 op, 960426592.27 ns, 234.4791 us/op
WorkloadActual   4: 4096 op, 973017897.84 ns, 237.5532 us/op
WorkloadActual   5: 4096 op, 962674245.51 ns, 235.0279 us/op
WorkloadActual   6: 4096 op, 976645959.12 ns, 238.4390 us/op
WorkloadActual   7: 4096 op, 963685176.31 ns, 235.2747 us/op
WorkloadActual   8: 4096 op, 1194756416.57 ns, 291.6886 us/op
WorkloadActual   9: 4096 op, 968792001.84 ns, 236.5215 us/op
WorkloadActual  10: 4096 op, 968182193.33 ns, 236.3726 us/op
WorkloadActual  11: 4096 op, 961469168.11 ns, 234.7337 us/op
WorkloadActual  12: 4096 op, 959859974.97 ns, 234.3408 us/op
WorkloadActual  13: 4096 op, 960156326.51 ns, 234.4132 us/op
WorkloadActual  14: 4096 op, 956576588.06 ns, 233.5392 us/op
WorkloadActual  15: 4096 op, 956007832.58 ns, 233.4003 us/op

// AfterActualRun
WorkloadResult   1: 4096 op, 988835714.77 ns, 241.4150 us/op
WorkloadResult   2: 4096 op, 976376548.63 ns, 238.3732 us/op
WorkloadResult   3: 4096 op, 960402217.03 ns, 234.4732 us/op
WorkloadResult   4: 4096 op, 972993522.60 ns, 237.5472 us/op
WorkloadResult   5: 4096 op, 962649870.28 ns, 235.0219 us/op
WorkloadResult   6: 4096 op, 976621583.89 ns, 238.4330 us/op
WorkloadResult   7: 4096 op, 963660801.07 ns, 235.2688 us/op
WorkloadResult   8: 4096 op, 968767626.61 ns, 236.5155 us/op
WorkloadResult   9: 4096 op, 968157818.10 ns, 236.3667 us/op
WorkloadResult  10: 4096 op, 961444792.87 ns, 234.7277 us/op
WorkloadResult  11: 4096 op, 959835599.73 ns, 234.3349 us/op
WorkloadResult  12: 4096 op, 960131951.27 ns, 234.4072 us/op
WorkloadResult  13: 4096 op, 956552212.82 ns, 233.5333 us/op
WorkloadResult  14: 4096 op, 955983457.34 ns, 233.3944 us/op
GC:  314 2 0 672265280 4096
Threading:  2 0 4096

// AfterAll
// Benchmark Process 3392 has exited with code 0

Mean = 235.9866 us, StdErr = 0.6080 us (0.26%); N = 14, StdDev = 2.2751 us
Min = 233.3944 us, Q1 = 234.4072 us, Median = 235.1453 us, Q3 = 237.5472 us, Max = 241.4150 us
IQR = 3.1400 us, LowerFence = 229.6972 us, UpperFence = 242.2573 us
ConfidenceInterval = [233.4201 us; 238.5530 us] (CI 99.9%), Margin = 2.5665 us (1.09% of Mean)
Skewness = 0.88, Kurtosis = 2.79, MValue = 2

// **************************
// Benchmark: BuilderBenchmark.GetConcatenated: RyuJitX64(Jit=RyuJit, Platform=X64) [Count=200]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "74a54eca-7aad-46cd-a240-4662eb257b00.dll" --benchmarkName "bench.core.BuilderBenchmark.GetConcatenated(Count: 200)" --job "RyuJitX64" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\74a54eca-7aad-46cd-a240-4662eb257b00\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: RyuJitX64(Jit=RyuJit, Platform=X64)

OverheadJitting  1: 1 op, 527274.82 ns, 527.2748 us/op
WorkloadJitting  1: 1 op, 14636687.12 ns, 14.6367 ms/op

OverheadJitting  2: 16 op, 1040437.66 ns, 65.0274 us/op
WorkloadJitting  2: 16 op, 166221996.81 ns, 10.3889 ms/op

WorkloadPilot    1: 16 op, 165515970.27 ns, 10.3447 ms/op
WorkloadPilot    2: 32 op, 329838409.30 ns, 10.3075 ms/op
WorkloadPilot    3: 64 op, 666664385.94 ns, 10.4166 ms/op

OverheadWarmup   1: 64 op, 2565.81 ns, 40.0908 ns/op
OverheadWarmup   2: 64 op, 855.27 ns, 13.3636 ns/op
OverheadWarmup   3: 64 op, 855.27 ns, 13.3636 ns/op
OverheadWarmup   4: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadWarmup   5: 64 op, 855.27 ns, 13.3636 ns/op
OverheadWarmup   6: 64 op, 855.27 ns, 13.3636 ns/op

OverheadActual   1: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual   2: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual   3: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual   4: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual   5: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual   6: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual   7: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual   8: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual   9: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  10: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  11: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  12: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  13: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  14: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  15: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual  16: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  17: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  18: 64 op, 1282.91 ns, 20.0454 ns/op
OverheadActual  19: 64 op, 855.27 ns, 13.3636 ns/op
OverheadActual  20: 64 op, 1282.91 ns, 20.0454 ns/op

WorkloadWarmup   1: 64 op, 663970708.67 ns, 10.3745 ms/op
WorkloadWarmup   2: 64 op, 667963543.20 ns, 10.4369 ms/op
WorkloadWarmup   3: 64 op, 668250914.39 ns, 10.4414 ms/op
WorkloadWarmup   4: 64 op, 662837046.42 ns, 10.3568 ms/op
WorkloadWarmup   5: 64 op, 663372018.68 ns, 10.3652 ms/op
WorkloadWarmup   6: 64 op, 664066499.06 ns, 10.3760 ms/op
WorkloadWarmup   7: 64 op, 669395267.53 ns, 10.4593 ms/op
WorkloadWarmup   8: 64 op, 663106456.91 ns, 10.3610 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 657666930.80 ns, 10.2760 ms/op
WorkloadActual   2: 64 op, 661783352.06 ns, 10.3404 ms/op
WorkloadActual   3: 64 op, 669904154.01 ns, 10.4673 ms/op
WorkloadActual   4: 64 op, 665389603.92 ns, 10.3967 ms/op
WorkloadActual   5: 64 op, 668274006.72 ns, 10.4418 ms/op
WorkloadActual   6: 64 op, 659363361.63 ns, 10.3026 ms/op
WorkloadActual   7: 64 op, 661077325.52 ns, 10.3293 ms/op
WorkloadActual   8: 64 op, 663759456.63 ns, 10.3712 ms/op
WorkloadActual   9: 64 op, 691952195.46 ns, 10.8118 ms/op
WorkloadActual  10: 64 op, 670320243.55 ns, 10.4738 ms/op
WorkloadActual  11: 64 op, 664880289.80 ns, 10.3888 ms/op
WorkloadActual  12: 64 op, 658155718.41 ns, 10.2837 ms/op
WorkloadActual  13: 64 op, 663655968.79 ns, 10.3696 ms/op
WorkloadActual  14: 64 op, 667835680.13 ns, 10.4349 ms/op
WorkloadActual  15: 64 op, 667551302.39 ns, 10.4305 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 657666075.53 ns, 10.2760 ms/op
WorkloadResult   2: 64 op, 661782496.79 ns, 10.3404 ms/op
WorkloadResult   3: 64 op, 669903298.74 ns, 10.4672 ms/op
WorkloadResult   4: 64 op, 665388748.65 ns, 10.3967 ms/op
WorkloadResult   5: 64 op, 668273151.45 ns, 10.4418 ms/op
WorkloadResult   6: 64 op, 659362506.36 ns, 10.3025 ms/op
WorkloadResult   7: 64 op, 661076470.24 ns, 10.3293 ms/op
WorkloadResult   8: 64 op, 663758601.36 ns, 10.3712 ms/op
WorkloadResult   9: 64 op, 670319388.28 ns, 10.4737 ms/op
WorkloadResult  10: 64 op, 664879434.53 ns, 10.3887 ms/op
WorkloadResult  11: 64 op, 658154863.14 ns, 10.2837 ms/op
WorkloadResult  12: 64 op, 663655113.52 ns, 10.3696 ms/op
WorkloadResult  13: 64 op, 667834824.86 ns, 10.4349 ms/op
WorkloadResult  14: 64 op, 667550447.11 ns, 10.4305 ms/op
GC:  2355 0 0 4964018408 64
Threading:  0 0 64

// AfterAll
// Benchmark Process 8828 has exited with code 0

Mean = 10.3790 ms, StdErr = 0.0176 ms (0.17%); N = 14, StdDev = 0.0659 ms
Min = 10.2760 ms, Q1 = 10.3293 ms, Median = 10.3800 ms, Q3 = 10.4349 ms, Max = 10.4737 ms
IQR = 0.1056 ms, LowerFence = 10.1709 ms, UpperFence = 10.5933 ms
ConfidenceInterval = [10.3046 ms; 10.4534 ms] (CI 99.9%), Margin = 0.0744 ms (0.72% of Mean)
Skewness = -0.12, Kurtosis = 1.55, MValue = 2

// **************************
// Benchmark: BuilderBenchmark.GetBuilder: RyuJitX64(Jit=RyuJit, Platform=X64) [Count=200]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "74a54eca-7aad-46cd-a240-4662eb257b00.dll" --benchmarkName "bench.core.BuilderBenchmark.GetBuilder(Count: 200)" --job "RyuJitX64" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\74a54eca-7aad-46cd-a240-4662eb257b00\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: RyuJitX64(Jit=RyuJit, Platform=X64)

OverheadJitting  1: 1 op, 483655.98 ns, 483.6560 us/op
WorkloadJitting  1: 1 op, 3398420.91 ns, 3.3984 ms/op

OverheadJitting  2: 16 op, 1057115.45 ns, 66.0697 us/op
WorkloadJitting  2: 16 op, 6126736.68 ns, 382.9210 us/op

WorkloadPilot    1: 16 op, 4638136.81 ns, 289.8836 us/op
WorkloadPilot    2: 32 op, 8102841.25 ns, 253.2138 us/op
WorkloadPilot    3: 64 op, 18005173.54 ns, 281.3308 us/op
WorkloadPilot    4: 128 op, 33669041.61 ns, 263.0394 us/op
WorkloadPilot    5: 256 op, 65532605.30 ns, 255.9867 us/op
WorkloadPilot    6: 512 op, 129497925.75 ns, 252.9256 us/op
WorkloadPilot    7: 1024 op, 260671755.82 ns, 254.5623 us/op
WorkloadPilot    8: 2048 op, 521611639.22 ns, 254.6932 us/op

OverheadWarmup   1: 2048 op, 14539.61 ns, 7.0994 ns/op
OverheadWarmup   2: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadWarmup   3: 2048 op, 11973.80 ns, 5.8466 ns/op
OverheadWarmup   4: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadWarmup   5: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadWarmup   6: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadWarmup   7: 2048 op, 12401.44 ns, 6.0554 ns/op

OverheadActual   1: 2048 op, 15822.52 ns, 7.7258 ns/op
OverheadActual   2: 2048 op, 11973.80 ns, 5.8466 ns/op
OverheadActual   3: 2048 op, 12829.07 ns, 6.2642 ns/op
OverheadActual   4: 2048 op, 12829.07 ns, 6.2642 ns/op
OverheadActual   5: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual   6: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual   7: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual   8: 2048 op, 11973.80 ns, 5.8466 ns/op
OverheadActual   9: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual  10: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual  11: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual  12: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual  13: 2048 op, 12401.44 ns, 6.0554 ns/op
OverheadActual  14: 2048 op, 12829.07 ns, 6.2642 ns/op
OverheadActual  15: 2048 op, 12401.44 ns, 6.0554 ns/op

WorkloadWarmup   1: 2048 op, 514326865.06 ns, 251.1362 us/op
WorkloadWarmup   2: 2048 op, 513132478.55 ns, 250.5530 us/op
WorkloadWarmup   3: 2048 op, 514048901.85 ns, 251.0004 us/op
WorkloadWarmup   4: 2048 op, 514160942.41 ns, 251.0551 us/op
WorkloadWarmup   5: 2048 op, 515686318.95 ns, 251.8000 us/op
WorkloadWarmup   6: 2048 op, 514125876.28 ns, 251.0380 us/op
WorkloadWarmup   7: 2048 op, 516084447.79 ns, 251.9944 us/op
WorkloadWarmup   8: 2048 op, 517513178.66 ns, 252.6920 us/op
WorkloadWarmup   9: 2048 op, 516438102.51 ns, 252.1670 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 518294041.45 ns, 253.0733 us/op
WorkloadActual   2: 2048 op, 516212310.86 ns, 252.0568 us/op
WorkloadActual   3: 2048 op, 513768372.83 ns, 250.8635 us/op
WorkloadActual   4: 2048 op, 515201807.70 ns, 251.5634 us/op
WorkloadActual   5: 2048 op, 514789566.89 ns, 251.3621 us/op
WorkloadActual   6: 2048 op, 516737447.50 ns, 252.3132 us/op
WorkloadActual   7: 2048 op, 524546075.39 ns, 256.1260 us/op
WorkloadActual   8: 2048 op, 522661057.23 ns, 255.2056 us/op
WorkloadActual   9: 2048 op, 520309916.14 ns, 254.0576 us/op
WorkloadActual  10: 2048 op, 523214845.46 ns, 255.4760 us/op
WorkloadActual  11: 2048 op, 520537418.34 ns, 254.1687 us/op
WorkloadActual  12: 2048 op, 521139957.04 ns, 254.4629 us/op
WorkloadActual  13: 2048 op, 519884846.26 ns, 253.8500 us/op
WorkloadActual  14: 2048 op, 520142710.59 ns, 253.9759 us/op
WorkloadActual  15: 2048 op, 521077094.59 ns, 254.4322 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 518281640.02 ns, 253.0672 us/op
WorkloadResult   2: 2048 op, 516199909.43 ns, 252.0507 us/op
WorkloadResult   3: 2048 op, 513755971.40 ns, 250.8574 us/op
WorkloadResult   4: 2048 op, 515189406.27 ns, 251.5573 us/op
WorkloadResult   5: 2048 op, 514777165.45 ns, 251.3560 us/op
WorkloadResult   6: 2048 op, 516725046.07 ns, 252.3072 us/op
WorkloadResult   7: 2048 op, 524533673.96 ns, 256.1200 us/op
WorkloadResult   8: 2048 op, 522648655.79 ns, 255.1995 us/op
