// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\961f973e-dc5e-458f-ace6-6189c8d0ba7d
// command took 3.37s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\961f973e-dc5e-458f-ace6-6189c8d0ba7d
// command took 14.37s and exited with 1
// start dotnet build -c Release  --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\961f973e-dc5e-458f-ace6-6189c8d0ba7d
// command took 4.1s and exited with 0
// ***** Done, took 00:00:22 (22.14 sec)   *****
// Found 3 benchmarks:
//   NameParserBenchmarks.GetLastName: DefaultJob
//   NameParserBenchmarks.GetLastNameUsingSubstring: DefaultJob
//   NameParserBenchmarks.GetLastNameWithSpan: DefaultJob

// **************************
// Benchmark: NameParserBenchmarks.GetLastName: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "961f973e-dc5e-458f-ace6-6189c8d0ba7d.dll" --benchmarkName "bench.core.Span.NameParserBenchmarks.GetLastName" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\961f973e-dc5e-458f-ace6-6189c8d0ba7d\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   1: 2097152 op, 752237283.08 ns, 358.6947 ns/op
WorkloadActual   2: 2097152 op, 751652277.44 ns, 358.4157 ns/op
WorkloadActual   3: 2097152 op, 754157795.01 ns, 359.6105 ns/op
WorkloadActual   4: 2097152 op, 750535720.62 ns, 357.8833 ns/op
WorkloadActual   5: 2097152 op, 755777679.04 ns, 360.3829 ns/op
WorkloadActual   6: 2097152 op, 752938177.99 ns, 359.0289 ns/op
WorkloadActual   7: 2097152 op, 763014985.64 ns, 363.8339 ns/op
WorkloadActual   8: 2097152 op, 754819775.07 ns, 359.9261 ns/op
WorkloadActual   9: 2097152 op, 758636851.34 ns, 361.7462 ns/op
WorkloadActual  10: 2097152 op, 752929625.28 ns, 359.0248 ns/op
WorkloadActual  11: 2097152 op, 755829850.60 ns, 360.4078 ns/op
WorkloadActual  12: 2097152 op, 752351034.17 ns, 358.7489 ns/op
WorkloadActual  13: 2097152 op, 750755525.37 ns, 357.9881 ns/op
WorkloadActual  14: 2097152 op, 750329600.22 ns, 357.7850 ns/op
WorkloadActual  15: 2097152 op, 755716527.14 ns, 360.3537 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 744900765.00 ns, 355.1964 ns/op
WorkloadResult   2: 2097152 op, 744315759.36 ns, 354.9174 ns/op
WorkloadResult   3: 2097152 op, 746821276.93 ns, 356.1121 ns/op
WorkloadResult   4: 2097152 op, 743199202.54 ns, 354.3850 ns/op
WorkloadResult   5: 2097152 op, 748441160.96 ns, 356.8846 ns/op
WorkloadResult   6: 2097152 op, 745601659.91 ns, 355.5306 ns/op
WorkloadResult   7: 2097152 op, 747483256.99 ns, 356.4278 ns/op
WorkloadResult   8: 2097152 op, 751300333.26 ns, 358.2479 ns/op
WorkloadResult   9: 2097152 op, 745593107.20 ns, 355.5265 ns/op
WorkloadResult  10: 2097152 op, 748493332.52 ns, 356.9094 ns/op
WorkloadResult  11: 2097152 op, 745014516.09 ns, 355.2506 ns/op
WorkloadResult  12: 2097152 op, 743419007.30 ns, 354.4898 ns/op
WorkloadResult  13: 2097152 op, 742993082.14 ns, 354.2867 ns/op
WorkloadResult  14: 2097152 op, 748380009.06 ns, 356.8554 ns/op
GC:  159 0 0 335544320 2097152
Threading:  0 0 2097152

// AfterAll
// Benchmark Process 2824 has exited with code 0

Mean = 355.7872 ns, StdErr = 0.3110 ns (0.09%); N = 14, StdDev = 1.1637 ns
Min = 354.2867 ns, Q1 = 354.9174 ns, Median = 355.5285 ns, Q3 = 356.8554 ns, Max = 358.2479 ns
IQR = 1.9380 ns, LowerFence = 352.0104 ns, UpperFence = 359.7624 ns
ConfidenceInterval = [354.4745 ns; 357.0999 ns] (CI 99.9%), Margin = 1.3127 ns (0.37% of Mean)
Skewness = 0.44, Kurtosis = 2.09, MValue = 2

// **************************
// Benchmark: NameParserBenchmarks.GetLastNameUsingSubstring: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "961f973e-dc5e-458f-ace6-6189c8d0ba7d.dll" --benchmarkName "bench.core.Span.NameParserBenchmarks.GetLastNameUsingSubstring" --job "Default" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\961f973e-dc5e-458f-ace6-6189c8d0ba7d\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 612801.96 ns, 612.8020 us/op
WorkloadJitting  1: 1 op, 1097740.84 ns, 1.0977 ms/op

OverheadJitting  2: 16 op, 478951.98 ns, 29.9345 us/op
WorkloadJitting  2: 16 op, 695763.28 ns, 43.4852 us/op

WorkloadPilot    1: 16 op, 11546.16 ns, 721.6352 ns/op
WorkloadPilot    2: 32 op, 6842.17 ns, 213.8179 ns/op
WorkloadPilot    3: 64 op, 23947.60 ns, 374.1812 ns/op
WorkloadPilot    4: 128 op, 17960.70 ns, 140.3180 ns/op
WorkloadPilot    5: 256 op, 43618.84 ns, 170.3861 ns/op
WorkloadPilot    6: 512 op, 60296.63 ns, 117.7669 ns/op
WorkloadPilot    7: 1024 op, 135560.52 ns, 132.3833 ns/op
WorkloadPilot    8: 2048 op, 265561.77 ns, 129.6688 ns/op
WorkloadPilot    9: 4096 op, 498195.59 ns, 121.6298 ns/op
WorkloadPilot   10: 8192 op, 995963.55 ns, 121.5776 ns/op
WorkloadPilot   11: 16384 op, 2023572.14 ns, 123.5090 ns/op
WorkloadPilot   12: 32768 op, 4114283.08 ns, 125.5580 ns/op
WorkloadPilot   13: 65536 op, 7762870.87 ns, 118.4520 ns/op
WorkloadPilot   14: 131072 op, 15947390.55 ns, 121.6689 ns/op
WorkloadPilot   15: 262144 op, 29312716.73 ns, 111.8191 ns/op
WorkloadPilot   16: 524288 op, 60173047.06 ns, 114.7710 ns/op
WorkloadPilot   17: 1048576 op, 117455276.79 ns, 112.0141 ns/op
WorkloadPilot   18: 2097152 op, 231525817.01 ns, 110.4001 ns/op
WorkloadPilot   19: 4194304 op, 466994435.18 ns, 111.3401 ns/op
WorkloadPilot   20: 8388608 op, 930643476.27 ns, 110.9413 ns/op

OverheadWarmup   1: 8388608 op, 28935114.41 ns, 3.4493 ns/op
OverheadWarmup   2: 8388608 op, 28935114.41 ns, 3.4493 ns/op
OverheadWarmup   3: 8388608 op, 29060839.30 ns, 3.4643 ns/op
OverheadWarmup   4: 8388608 op, 29074096.01 ns, 3.4659 ns/op
OverheadWarmup   5: 8388608 op, 29434165.27 ns, 3.5088 ns/op
OverheadWarmup   6: 8388608 op, 29087780.35 ns, 3.4675 ns/op
OverheadWarmup   7: 8388608 op, 29122846.48 ns, 3.4717 ns/op

OverheadActual   1: 8388608 op, 28909456.27 ns, 3.4463 ns/op
OverheadActual   2: 8388608 op, 28864982.15 ns, 3.4410 ns/op
OverheadActual   3: 8388608 op, 28980443.79 ns, 3.4547 ns/op
OverheadActual   4: 8388608 op, 28858567.62 ns, 3.4402 ns/op
OverheadActual   5: 8388608 op, 28891495.57 ns, 3.4441 ns/op
OverheadActual   6: 8388608 op, 28899620.64 ns, 3.4451 ns/op
OverheadActual   7: 8388608 op, 28922712.97 ns, 3.4479 ns/op
OverheadActual   8: 8388608 op, 28917153.71 ns, 3.4472 ns/op
OverheadActual   9: 8388608 op, 28905607.54 ns, 3.4458 ns/op
OverheadActual  10: 8388608 op, 28886791.57 ns, 3.4436 ns/op
OverheadActual  11: 8388608 op, 29059128.76 ns, 3.4641 ns/op
OverheadActual  12: 8388608 op, 30215028.06 ns, 3.6019 ns/op
OverheadActual  13: 8388608 op, 29234887.03 ns, 3.4851 ns/op
OverheadActual  14: 8388608 op, 28985575.42 ns, 3.4553 ns/op
OverheadActual  15: 8388608 op, 29026200.81 ns, 3.4602 ns/op

WorkloadWarmup   1: 8388608 op, 954857920.18 ns, 113.8279 ns/op
WorkloadWarmup   2: 8388608 op, 951508249.73 ns, 113.4286 ns/op
WorkloadWarmup   3: 8388608 op, 953720836.85 ns, 113.6924 ns/op
WorkloadWarmup   4: 8388608 op, 951938451.25 ns, 113.4799 ns/op
WorkloadWarmup   5: 8388608 op, 929352016.45 ns, 110.7874 ns/op
WorkloadWarmup   6: 8388608 op, 928691319.29 ns, 110.7086 ns/op
WorkloadWarmup   7: 8388608 op, 928696878.56 ns, 110.7093 ns/op
WorkloadWarmup   8: 8388608 op, 928803787.48 ns, 110.7220 ns/op
WorkloadWarmup   9: 8388608 op, 933626235.28 ns, 111.2969 ns/op
WorkloadWarmup  10: 8388608 op, 929004348.63 ns, 110.7459 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 925664086.17 ns, 110.3478 ns/op
WorkloadActual   2: 8388608 op, 926501824.51 ns, 110.4476 ns/op
WorkloadActual   3: 8388608 op, 924811380.58 ns, 110.2461 ns/op
WorkloadActual   4: 8388608 op, 929126652.44 ns, 110.7605 ns/op
WorkloadActual   5: 8388608 op, 925588822.29 ns, 110.3388 ns/op
WorkloadActual   6: 8388608 op, 924362790.73 ns, 110.1926 ns/op
WorkloadActual   7: 8388608 op, 925676915.24 ns, 110.3493 ns/op
WorkloadActual   8: 8388608 op, 933335015.37 ns, 111.2622 ns/op
WorkloadActual   9: 8388608 op, 926393632.68 ns, 110.4347 ns/op
WorkloadActual  10: 8388608 op, 925555039.07 ns, 110.3348 ns/op
WorkloadActual  11: 8388608 op, 923416005.29 ns, 110.0798 ns/op
WorkloadActual  12: 8388608 op, 930398441.01 ns, 110.9121 ns/op
WorkloadActual  13: 8388608 op, 948044828.20 ns, 113.0158 ns/op
WorkloadActual  14: 8388608 op, 962876089.56 ns, 114.7838 ns/op
WorkloadActual  15: 8388608 op, 948974935.84 ns, 113.1266 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 896746932.46 ns, 106.9006 ns/op
WorkloadResult   2: 8388608 op, 897584670.80 ns, 107.0004 ns/op
WorkloadResult   3: 8388608 op, 895894226.88 ns, 106.7989 ns/op
WorkloadResult   4: 8388608 op, 900209498.73 ns, 107.3133 ns/op
WorkloadResult   5: 8388608 op, 896671668.58 ns, 106.8916 ns/op
WorkloadResult   6: 8388608 op, 895445637.03 ns, 106.7454 ns/op
WorkloadResult   7: 8388608 op, 896759761.53 ns, 106.9021 ns/op
WorkloadResult   8: 8388608 op, 904417861.66 ns, 107.8150 ns/op
WorkloadResult   9: 8388608 op, 897476478.97 ns, 106.9875 ns/op
WorkloadResult  10: 8388608 op, 896637885.36 ns, 106.8876 ns/op
WorkloadResult  11: 8388608 op, 894498851.58 ns, 106.6326 ns/op
WorkloadResult  12: 8388608 op, 901481287.30 ns, 107.4649 ns/op
GC:  159 0 0 335544320 8388608
Threading:  0 0 8388608

// AfterAll
// Benchmark Process 7820 has exited with code 0

Mean = 107.0283 ns, StdErr = 0.0974 ns (0.09%); N = 12, StdDev = 0.3375 ns
Min = 106.6326 ns, Q1 = 106.8432 ns, Median = 106.9013 ns, Q3 = 107.1569 ns, Max = 107.8150 ns
IQR = 0.3136 ns, LowerFence = 106.3728 ns, UpperFence = 107.6273 ns
ConfidenceInterval = [106.5960 ns; 107.4607 ns] (CI 99.9%), Margin = 0.4323 ns (0.40% of Mean)
Skewness = 1.06, Kurtosis = 2.96, MValue = 2

// **************************
// Benchmark: NameParserBenchmarks.GetLastNameWithSpan: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "961f973e-dc5e-458f-ace6-6189c8d0ba7d.dll" --benchmarkName "bench.core.Span.NameParserBenchmarks.GetLastNameWithSpan" --job "Default" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\961f973e-dc5e-458f-ace6-6189c8d0ba7d\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 596551.80 ns, 596.5518 us/op
WorkloadJitting  1: 1 op, 3621646.75 ns, 3.6216 ms/op

OverheadJitting  2: 16 op, 488787.61 ns, 30.5492 us/op
WorkloadJitting  2: 16 op, 494774.51 ns, 30.9234 us/op

WorkloadPilot    1: 16 op, 4276.36 ns, 267.2723 ns/op
WorkloadPilot    2: 32 op, 2138.18 ns, 66.8181 ns/op
WorkloadPilot    3: 64 op, 3848.72 ns, 60.1363 ns/op
WorkloadPilot    4: 128 op, 5559.26 ns, 43.4318 ns/op
WorkloadPilot    5: 256 op, 10263.26 ns, 40.0908 ns/op
WorkloadPilot    6: 512 op, 21381.79 ns, 41.7613 ns/op
WorkloadPilot    7: 1024 op, 41908.30 ns, 40.9261 ns/op
WorkloadPilot    8: 2048 op, 81678.42 ns, 39.8820 ns/op
WorkloadPilot    9: 4096 op, 160791.02 ns, 39.2556 ns/op
WorkloadPilot   10: 8192 op, 299344.99 ns, 36.5411 ns/op
WorkloadPilot   11: 16384 op, 609808.51 ns, 37.2198 ns/op
WorkloadPilot   12: 32768 op, 1220472.29 ns, 37.2459 ns/op
WorkloadPilot   13: 65536 op, 2419135.16 ns, 36.9131 ns/op
WorkloadPilot   14: 131072 op, 4898139.31 ns, 37.3698 ns/op
WorkloadPilot   15: 262144 op, 9670981.37 ns, 36.8919 ns/op
WorkloadPilot   16: 524288 op, 19336831.11 ns, 36.8821 ns/op
WorkloadPilot   17: 1048576 op, 38600108.88 ns, 36.8119 ns/op
WorkloadPilot   18: 2097152 op, 77244691.86 ns, 36.8331 ns/op
WorkloadPilot   19: 4194304 op, 154515041.87 ns, 36.8393 ns/op
WorkloadPilot   20: 8388608 op, 310606776.57 ns, 37.0272 ns/op
WorkloadPilot   21: 16777216 op, 621099802.05 ns, 37.0204 ns/op

OverheadWarmup   1: 16777216 op, 57740655.20 ns, 3.4416 ns/op
OverheadWarmup   2: 16777216 op, 57737234.11 ns, 3.4414 ns/op
OverheadWarmup   3: 16777216 op, 57947630.88 ns, 3.4539 ns/op
OverheadWarmup   4: 16777216 op, 57910854.21 ns, 3.4518 ns/op
OverheadWarmup   5: 16777216 op, 58044276.55 ns, 3.4597 ns/op
OverheadWarmup   6: 16777216 op, 57793254.39 ns, 3.4447 ns/op

OverheadActual   1: 16777216 op, 58053256.89 ns, 3.4602 ns/op
OverheadActual   2: 16777216 op, 57765458.07 ns, 3.4431 ns/op
OverheadActual   3: 16777216 op, 57702595.62 ns, 3.4393 ns/op
OverheadActual   4: 16777216 op, 57775293.69 ns, 3.4437 ns/op
OverheadActual   5: 16777216 op, 57885623.70 ns, 3.4503 ns/op
OverheadActual   6: 16777216 op, 57774438.42 ns, 3.4436 ns/op
OverheadActual   7: 16777216 op, 57748352.64 ns, 3.4421 ns/op
OverheadActual   8: 16777216 op, 58971390.74 ns, 3.5150 ns/op
OverheadActual   9: 16777216 op, 57898025.14 ns, 3.4510 ns/op
OverheadActual  10: 16777216 op, 57916413.47 ns, 3.4521 ns/op
OverheadActual  11: 16777216 op, 57753911.90 ns, 3.4424 ns/op
OverheadActual  12: 16777216 op, 57884340.79 ns, 3.4502 ns/op
OverheadActual  13: 16777216 op, 57762036.98 ns, 3.4429 ns/op
OverheadActual  14: 16777216 op, 57834307.42 ns, 3.4472 ns/op
OverheadActual  15: 16777216 op, 58039572.55 ns, 3.4594 ns/op

WorkloadWarmup   1: 16777216 op, 621237500.74 ns, 37.0286 ns/op
WorkloadWarmup   2: 16777216 op, 621881947.74 ns, 37.0671 ns/op
WorkloadWarmup   3: 16777216 op, 621007860.37 ns, 37.0150 ns/op
WorkloadWarmup   4: 16777216 op, 624587171.19 ns, 37.2283 ns/op
WorkloadWarmup   5: 16777216 op, 623584365.47 ns, 37.1685 ns/op
WorkloadWarmup   6: 16777216 op, 620853056.25 ns, 37.0057 ns/op

// BeforeActualRun
WorkloadActual   1: 16777216 op, 624445623.77 ns, 37.2199 ns/op
WorkloadActual   2: 16777216 op, 619767289.20 ns, 36.9410 ns/op
WorkloadActual   3: 16777216 op, 622635869.48 ns, 37.1120 ns/op
WorkloadActual   4: 16777216 op, 622119285.56 ns, 37.0812 ns/op
WorkloadActual   5: 16777216 op, 621120756.20 ns, 37.0217 ns/op
WorkloadActual   6: 16777216 op, 620525487.30 ns, 36.9862 ns/op
WorkloadActual   7: 16777216 op, 622217214.13 ns, 37.0870 ns/op
WorkloadActual   8: 16777216 op, 620777792.36 ns, 37.0012 ns/op
WorkloadActual   9: 16777216 op, 624609408.24 ns, 37.2296 ns/op
WorkloadActual  10: 16777216 op, 622557184.51 ns, 37.1073 ns/op
WorkloadActual  11: 16777216 op, 626703112.63 ns, 37.3544 ns/op
WorkloadActual  12: 16777216 op, 622360472.09 ns, 37.0956 ns/op
WorkloadActual  13: 16777216 op, 623232848.92 ns, 37.1476 ns/op
WorkloadActual  14: 16777216 op, 623284592.84 ns, 37.1507 ns/op
WorkloadActual  15: 16777216 op, 621611681.98 ns, 37.0509 ns/op

// AfterActualRun
WorkloadResult   1: 16777216 op, 566611316.35 ns, 33.7727 ns/op
WorkloadResult   2: 16777216 op, 561932981.79 ns, 33.4938 ns/op
WorkloadResult   3: 16777216 op, 564801562.07 ns, 33.6648 ns/op
WorkloadResult   4: 16777216 op, 564284978.14 ns, 33.6340 ns/op
WorkloadResult   5: 16777216 op, 563286448.78 ns, 33.5745 ns/op
WorkloadResult   6: 16777216 op, 562691179.89 ns, 33.5390 ns/op
WorkloadResult   7: 16777216 op, 564382906.72 ns, 33.6398 ns/op
WorkloadResult   8: 16777216 op, 562943484.95 ns, 33.5540 ns/op
WorkloadResult   9: 16777216 op, 566775100.83 ns, 33.7824 ns/op
WorkloadResult  10: 16777216 op, 564722877.10 ns, 33.6601 ns/op
WorkloadResult  11: 16777216 op, 564526164.68 ns, 33.6484 ns/op
WorkloadResult  12: 16777216 op, 565398541.51 ns, 33.7004 ns/op
WorkloadResult  13: 16777216 op, 565450285.43 ns, 33.7035 ns/op
WorkloadResult  14: 16777216 op, 563777374.56 ns, 33.6038 ns/op
GC:  0 0 0 0 16777216
Threading:  0 0 16777216

// AfterAll
// Benchmark Process 4628 has exited with code 0

Mean = 33.6408 ns, StdErr = 0.0224 ns (0.07%); N = 14, StdDev = 0.0838 ns
Min = 33.4938 ns, Q1 = 33.5745 ns, Median = 33.6441 ns, Q3 = 33.7004 ns, Max = 33.7824 ns
IQR = 0.1259 ns, LowerFence = 33.3857 ns, UpperFence = 33.8892 ns
ConfidenceInterval = [33.5463 ns; 33.7353 ns] (CI 99.9%), Margin = 0.0945 ns (0.28% of Mean)
Skewness = 0.05, Kurtosis = 2.01, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\bench.core.Span.NameParserBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\bench.core.Span.NameParserBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\bench.core.Span.NameParserBenchmarks-report.html

// * Detailed results *
NameParserBenchmarks.GetLastNameWithSpan: DefaultJob
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 33.6408 ns, StdErr = 0.0224 ns (0.07%); N = 14, StdDev = 0.0838 ns
Min = 33.4938 ns, Q1 = 33.5745 ns, Median = 33.6441 ns, Q3 = 33.7004 ns, Max = 33.7824 ns
IQR = 0.1259 ns, LowerFence = 33.3857 ns, UpperFence = 33.8892 ns
ConfidenceInterval = [33.5463 ns; 33.7353 ns] (CI 99.9%), Margin = 0.0945 ns (0.28% of Mean)
Skewness = 0.05, Kurtosis = 2.01, MValue = 2
-------------------- Histogram --------------------
[33.463 ns ; 33.813 ns) | @@@@@@@@@@@@@@
---------------------------------------------------

NameParserBenchmarks.GetLastNameUsingSubstring: DefaultJob
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 107.0283 ns, StdErr = 0.0974 ns (0.09%); N = 12, StdDev = 0.3375 ns
Min = 106.6326 ns, Q1 = 106.8432 ns, Median = 106.9013 ns, Q3 = 107.1569 ns, Max = 107.8150 ns
IQR = 0.3136 ns, LowerFence = 106.3728 ns, UpperFence = 107.6273 ns
ConfidenceInterval = [106.5960 ns; 107.4607 ns] (CI 99.9%), Margin = 0.4323 ns (0.40% of Mean)
Skewness = 1.06, Kurtosis = 2.96, MValue = 2
-------------------- Histogram --------------------
[106.504 ns ; 107.944 ns) | @@@@@@@@@@@@
---------------------------------------------------

NameParserBenchmarks.GetLastName: DefaultJob
