// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:20 (20.26 sec)   *****
// Found 6 benchmarks:
//   PoolingBenchmark.VersionObjectArray: Job-CNEZDE(Runtime=.NET Core 2.1)
//   PoolingBenchmark.VersionClassArrayPool: Job-CNEZDE(Runtime=.NET Core 2.1)
//   PoolingBenchmark.VersionStructStackalloc: Job-CNEZDE(Runtime=.NET Core 2.1)
//   PoolingBenchmark.VersionObjectArray: RyuJitX64(Jit=RyuJit, Platform=X64)
//   PoolingBenchmark.VersionClassArrayPool: RyuJitX64(Jit=RyuJit, Platform=X64)
//   PoolingBenchmark.VersionStructStackalloc: RyuJitX64(Jit=RyuJit, Platform=X64)

// **************************
// Benchmark: PoolingBenchmark.VersionObjectArray: Job-CNEZDE(Runtime=.NET Core 2.1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "53e2596d-a163-478f-a433-0fb4b6930e32.dll" --benchmarkName "bench101.PoolingBenchmark.VersionObjectArray" --job "Runtime=.NET Core 2.1" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\53e2596d-a163-478f-a433-0fb4b6930e32\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadPilot   18: 2097152 op, 790422157.69 ns, 376.9027 ns/op

OverheadWarmup   1: 2097152 op, 6793420.74 ns, 3.2394 ns/op
OverheadWarmup   2: 2097152 op, 6810526.17 ns, 3.2475 ns/op
OverheadWarmup   3: 2097152 op, 5919333.37 ns, 2.8226 ns/op
OverheadWarmup   4: 2097152 op, 7206516.83 ns, 3.4363 ns/op
OverheadWarmup   5: 2097152 op, 5837654.95 ns, 2.7836 ns/op

OverheadActual   1: 2097152 op, 5695679.90 ns, 2.7159 ns/op
OverheadActual   2: 2097152 op, 5558836.47 ns, 2.6507 ns/op
OverheadActual   3: 2097152 op, 5446368.28 ns, 2.5970 ns/op
OverheadActual   4: 2097152 op, 5478868.60 ns, 2.6125 ns/op
OverheadActual   5: 2097152 op, 6017689.58 ns, 2.8695 ns/op
OverheadActual   6: 2097152 op, 5419427.23 ns, 2.5842 ns/op
OverheadActual   7: 2097152 op, 6023676.48 ns, 2.8723 ns/op
OverheadActual   8: 2097152 op, 5321071.02 ns, 2.5373 ns/op
OverheadActual   9: 2097152 op, 5582356.44 ns, 2.6619 ns/op
OverheadActual  10: 2097152 op, 5638804.35 ns, 2.6888 ns/op
OverheadActual  11: 2097152 op, 5348867.34 ns, 2.5505 ns/op
OverheadActual  12: 2097152 op, 5300544.51 ns, 2.5275 ns/op
OverheadActual  13: 2097152 op, 5585349.89 ns, 2.6633 ns/op
OverheadActual  14: 2097152 op, 5599034.23 ns, 2.6698 ns/op
OverheadActual  15: 2097152 op, 6061736.06 ns, 2.8905 ns/op

WorkloadWarmup   1: 2097152 op, 723381708.91 ns, 344.9353 ns/op
WorkloadWarmup   2: 2097152 op, 819083585.25 ns, 390.5695 ns/op
WorkloadWarmup   3: 2097152 op, 961473872.10 ns, 458.4665 ns/op
WorkloadWarmup   4: 2097152 op, 985374003.77 ns, 469.8629 ns/op
WorkloadWarmup   5: 2097152 op, 784013181.44 ns, 373.8466 ns/op
WorkloadWarmup   6: 2097152 op, 715086859.23 ns, 340.9800 ns/op
WorkloadWarmup   7: 2097152 op, 811913417.45 ns, 387.1505 ns/op
WorkloadWarmup   8: 2097152 op, 937307751.03 ns, 446.9432 ns/op
WorkloadWarmup   9: 2097152 op, 886638052.14 ns, 422.7820 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 828658776.22 ns, 395.1353 ns/op
WorkloadActual   2: 2097152 op, 798287233.49 ns, 380.6530 ns/op
WorkloadActual   3: 2097152 op, 612724129.22 ns, 292.1696 ns/op
WorkloadActual   4: 2097152 op, 607126377.90 ns, 289.5004 ns/op
WorkloadActual   5: 2097152 op, 634368910.20 ns, 302.4907 ns/op
WorkloadActual   6: 2097152 op, 958042095.60 ns, 456.8301 ns/op
WorkloadActual   7: 2097152 op, 791296245.06 ns, 377.3195 ns/op
WorkloadActual   8: 2097152 op, 642624417.40 ns, 306.4272 ns/op
WorkloadActual   9: 2097152 op, 634403976.33 ns, 302.5074 ns/op
WorkloadActual  10: 2097152 op, 610567990.01 ns, 291.1415 ns/op
WorkloadActual  11: 2097152 op, 606316863.51 ns, 289.1144 ns/op
WorkloadActual  12: 2097152 op, 609554493.40 ns, 290.6582 ns/op
WorkloadActual  13: 2097152 op, 618893629.47 ns, 295.1115 ns/op
WorkloadActual  14: 2097152 op, 625972283.22 ns, 298.4868 ns/op
WorkloadActual  15: 2097152 op, 620004199.38 ns, 295.6410 ns/op
WorkloadActual  16: 2097152 op, 601895110.37 ns, 287.0060 ns/op
WorkloadActual  17: 2097152 op, 664304692.15 ns, 316.7652 ns/op
WorkloadActual  18: 2097152 op, 635271221.53 ns, 302.9209 ns/op
WorkloadActual  19: 2097152 op, 706840332.38 ns, 337.0477 ns/op
WorkloadActual  20: 2097152 op, 613945456.78 ns, 292.7520 ns/op
WorkloadActual  21: 2097152 op, 663256984.68 ns, 316.2656 ns/op
WorkloadActual  22: 2097152 op, 612760905.89 ns, 292.1872 ns/op
WorkloadActual  23: 2097152 op, 589299528.45 ns, 280.9999 ns/op
WorkloadActual  24: 2097152 op, 584876492.40 ns, 278.8908 ns/op
WorkloadActual  25: 2097152 op, 796967549.72 ns, 380.0237 ns/op
WorkloadActual  26: 2097152 op, 596020251.12 ns, 284.2046 ns/op
WorkloadActual  27: 2097152 op, 592910484.30 ns, 282.7218 ns/op
WorkloadActual  28: 2097152 op, 594727936.03 ns, 283.5884 ns/op
WorkloadActual  29: 2097152 op, 618178622.58 ns, 294.7705 ns/op
WorkloadActual  30: 2097152 op, 588600771.71 ns, 280.6667 ns/op
WorkloadActual  31: 2097152 op, 613160745.27 ns, 292.3778 ns/op
WorkloadActual  32: 2097152 op, 599528574.40 ns, 285.8775 ns/op
WorkloadActual  33: 2097152 op, 583026967.99 ns, 278.0089 ns/op
WorkloadActual  34: 2097152 op, 594736488.74 ns, 283.5925 ns/op
WorkloadActual  35: 2097152 op, 729581571.30 ns, 347.8916 ns/op
WorkloadActual  36: 2097152 op, 609325280.67 ns, 290.5489 ns/op
WorkloadActual  37: 2097152 op, 600712697.66 ns, 286.4421 ns/op
WorkloadActual  38: 2097152 op, 604980929.59 ns, 288.4774 ns/op
WorkloadActual  39: 2097152 op, 590803950.84 ns, 281.7173 ns/op
WorkloadActual  40: 2097152 op, 669215660.53 ns, 319.1069 ns/op
WorkloadActual  41: 2097152 op, 606687196.03 ns, 289.2910 ns/op
WorkloadActual  42: 2097152 op, 608400732.28 ns, 290.1081 ns/op
WorkloadActual  43: 2097152 op, 588253531.52 ns, 280.5011 ns/op
WorkloadActual  44: 2097152 op, 595277020.27 ns, 283.8502 ns/op
WorkloadActual  45: 2097152 op, 597303158.22 ns, 284.8163 ns/op
WorkloadActual  46: 2097152 op, 586673845.24 ns, 279.7479 ns/op
WorkloadActual  47: 2097152 op, 597681188.18 ns, 284.9966 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 607141772.78 ns, 289.5078 ns/op
WorkloadResult   2: 2097152 op, 601544021.46 ns, 286.8385 ns/op
WorkloadResult   3: 2097152 op, 628786553.77 ns, 299.8288 ns/op
WorkloadResult   4: 2097152 op, 637042060.96 ns, 303.7653 ns/op
WorkloadResult   5: 2097152 op, 628821619.89 ns, 299.8455 ns/op
WorkloadResult   6: 2097152 op, 604985633.58 ns, 288.4796 ns/op
WorkloadResult   7: 2097152 op, 600734507.08 ns, 286.4525 ns/op
WorkloadResult   8: 2097152 op, 603972136.97 ns, 287.9964 ns/op
WorkloadResult   9: 2097152 op, 613311273.03 ns, 292.4496 ns/op
WorkloadResult  10: 2097152 op, 620389926.78 ns, 295.8250 ns/op
WorkloadResult  11: 2097152 op, 614421842.95 ns, 292.9792 ns/op
WorkloadResult  12: 2097152 op, 596312753.94 ns, 284.3441 ns/op
WorkloadResult  13: 2097152 op, 658722335.71 ns, 314.1033 ns/op
WorkloadResult  14: 2097152 op, 629688865.09 ns, 300.2590 ns/op
WorkloadResult  15: 2097152 op, 608363100.34 ns, 290.0901 ns/op
WorkloadResult  16: 2097152 op, 657674628.25 ns, 313.6037 ns/op
WorkloadResult  17: 2097152 op, 607178549.45 ns, 289.5253 ns/op
WorkloadResult  18: 2097152 op, 583717172.01 ns, 278.3380 ns/op
WorkloadResult  19: 2097152 op, 579294135.96 ns, 276.2290 ns/op
WorkloadResult  20: 2097152 op, 590437894.68 ns, 281.5427 ns/op
WorkloadResult  21: 2097152 op, 587328127.87 ns, 280.0599 ns/op
WorkloadResult  22: 2097152 op, 589145579.59 ns, 280.9265 ns/op
WorkloadResult  23: 2097152 op, 612596266.14 ns, 292.1087 ns/op
WorkloadResult  24: 2097152 op, 583018415.28 ns, 278.0048 ns/op
WorkloadResult  25: 2097152 op, 607578388.83 ns, 289.7160 ns/op
WorkloadResult  26: 2097152 op, 593946217.97 ns, 283.2156 ns/op
WorkloadResult  27: 2097152 op, 577444611.55 ns, 275.3470 ns/op
WorkloadResult  28: 2097152 op, 589154132.31 ns, 280.9306 ns/op
WorkloadResult  29: 2097152 op, 603742924.23 ns, 287.8871 ns/op
WorkloadResult  30: 2097152 op, 595130341.22 ns, 283.7803 ns/op
WorkloadResult  31: 2097152 op, 599398573.15 ns, 285.8155 ns/op
WorkloadResult  32: 2097152 op, 585221594.41 ns, 279.0554 ns/op
WorkloadResult  33: 2097152 op, 663633304.10 ns, 316.4450 ns/op
WorkloadResult  34: 2097152 op, 601104839.60 ns, 286.6291 ns/op
WorkloadResult  35: 2097152 op, 602818375.85 ns, 287.4462 ns/op
WorkloadResult  36: 2097152 op, 582671175.09 ns, 277.8393 ns/op
WorkloadResult  37: 2097152 op, 589694663.83 ns, 281.1883 ns/op
WorkloadResult  38: 2097152 op, 591720801.78 ns, 282.1545 ns/op
WorkloadResult  39: 2097152 op, 581091488.81 ns, 277.0860 ns/op
WorkloadResult  40: 2097152 op, 592098831.74 ns, 282.3347 ns/op
GC:  663 0 0 1392508928 2097152
Threading:  0 0 2097152

// AfterAll
// Benchmark Process 8016 has exited with code 0

Mean = 288.4993 ns, StdErr = 1.6264 ns (0.56%); N = 40, StdDev = 10.2862 ns
Min = 275.3470 ns, Q1 = 281.0595 ns, Median = 286.7338 ns, Q3 = 292.2791 ns, Max = 316.4450 ns
IQR = 11.2197 ns, LowerFence = 264.2299 ns, UpperFence = 309.1087 ns
ConfidenceInterval = [282.7124 ns; 294.2863 ns] (CI 99.9%), Margin = 5.7869 ns (2.01% of Mean)
Skewness = 1.15, Kurtosis = 3.76, MValue = 2

// **************************
// Benchmark: PoolingBenchmark.VersionClassArrayPool: Job-CNEZDE(Runtime=.NET Core 2.1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "53e2596d-a163-478f-a433-0fb4b6930e32.dll" --benchmarkName "bench101.PoolingBenchmark.VersionClassArrayPool" --job "Runtime=.NET Core 2.1" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\53e2596d-a163-478f-a433-0fb4b6930e32\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 804382.75 ns, 804.3828 us/op
WorkloadJitting  1: 1 op, 2383213.76 ns, 2.3832 ms/op

OverheadJitting  2: 16 op, 967739.59 ns, 60.4837 us/op
WorkloadJitting  2: 16 op, 1121688.44 ns, 70.1055 us/op

WorkloadPilot    1: 16 op, 14111.98 ns, 881.9986 ns/op
WorkloadPilot    2: 32 op, 23519.96 ns, 734.9989 ns/op
WorkloadPilot    3: 64 op, 31645.04 ns, 494.4538 ns/op
WorkloadPilot    4: 128 op, 78257.33 ns, 611.3854 ns/op
WorkloadPilot    5: 256 op, 96645.67 ns, 377.5221 ns/op
WorkloadPilot    6: 512 op, 194146.61 ns, 379.1926 ns/op
WorkloadPilot    7: 1024 op, 440464.77 ns, 430.1414 ns/op
WorkloadPilot    8: 2048 op, 862113.57 ns, 420.9539 ns/op
WorkloadPilot    9: 4096 op, 1700279.55 ns, 415.1073 ns/op
WorkloadPilot   10: 8192 op, 3034502.93 ns, 370.4227 ns/op
WorkloadPilot   11: 16384 op, 6108348.35 ns, 372.8240 ns/op
WorkloadPilot   12: 32768 op, 11548729.73 ns, 352.4393 ns/op
WorkloadPilot   13: 65536 op, 22896470.68 ns, 349.3724 ns/op
WorkloadPilot   14: 131072 op, 53606700.88 ns, 408.9867 ns/op
WorkloadPilot   15: 262144 op, 104358078.19 ns, 398.0945 ns/op
WorkloadPilot   16: 524288 op, 194695692.30 ns, 371.3526 ns/op
WorkloadPilot   17: 1048576 op, 376132539.70 ns, 358.7079 ns/op
WorkloadPilot   18: 2097152 op, 749053107.65 ns, 357.1764 ns/op

OverheadWarmup   1: 2097152 op, 5318932.84 ns, 2.5363 ns/op
OverheadWarmup   2: 2097152 op, 5387782.19 ns, 2.5691 ns/op
OverheadWarmup   3: 2097152 op, 5330051.37 ns, 2.5416 ns/op
OverheadWarmup   4: 2097152 op, 5320215.75 ns, 2.5369 ns/op
OverheadWarmup   5: 2097152 op, 5342025.17 ns, 2.5473 ns/op
OverheadWarmup   6: 2097152 op, 5341597.54 ns, 2.5471 ns/op

OverheadActual   1: 2097152 op, 5472026.42 ns, 2.6093 ns/op
OverheadActual   2: 2097152 op, 5283866.72 ns, 2.5195 ns/op
OverheadActual   3: 2097152 op, 5664890.13 ns, 2.7012 ns/op
OverheadActual   4: 2097152 op, 5384361.11 ns, 2.5675 ns/op
OverheadActual   5: 2097152 op, 5339459.36 ns, 2.5461 ns/op
OverheadActual   6: 2097152 op, 5335610.64 ns, 2.5442 ns/op
OverheadActual   7: 2097152 op, 5367683.31 ns, 2.5595 ns/op
OverheadActual   8: 2097152 op, 5945419.14 ns, 2.8350 ns/op
OverheadActual   9: 2097152 op, 7188983.76 ns, 3.4280 ns/op
OverheadActual  10: 2097152 op, 7481058.95 ns, 3.5672 ns/op
OverheadActual  11: 2097152 op, 5501105.65 ns, 2.6231 ns/op
OverheadActual  12: 2097152 op, 5430118.13 ns, 2.5893 ns/op
OverheadActual  13: 2097152 op, 5349294.98 ns, 2.5507 ns/op
OverheadActual  14: 2097152 op, 5783345.21 ns, 2.7577 ns/op
OverheadActual  15: 2097152 op, 5382650.56 ns, 2.5666 ns/op

WorkloadWarmup   1: 2097152 op, 752363435.61 ns, 358.7548 ns/op
WorkloadWarmup   2: 2097152 op, 740583782.60 ns, 353.1379 ns/op
WorkloadWarmup   3: 2097152 op, 747434506.52 ns, 356.4045 ns/op
WorkloadWarmup   4: 2097152 op, 748998797.92 ns, 357.1505 ns/op
WorkloadWarmup   5: 2097152 op, 827812485.17 ns, 394.7318 ns/op
WorkloadWarmup   6: 2097152 op, 764470229.93 ns, 364.5278 ns/op
WorkloadWarmup   7: 2097152 op, 760332854.52 ns, 362.5550 ns/op
WorkloadWarmup   8: 2097152 op, 752873605.00 ns, 358.9981 ns/op
WorkloadWarmup   9: 2097152 op, 775569086.90 ns, 369.8202 ns/op
WorkloadWarmup  10: 2097152 op, 749645810.73 ns, 357.4590 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 763796703.70 ns, 364.2066 ns/op
WorkloadActual   2: 2097152 op, 756535021.87 ns, 360.7440 ns/op
WorkloadActual   3: 2097152 op, 759644788.68 ns, 362.2269 ns/op
WorkloadActual   4: 2097152 op, 772955377.50 ns, 368.5738 ns/op
WorkloadActual   5: 2097152 op, 762966662.80 ns, 363.8109 ns/op
WorkloadActual   6: 2097152 op, 766238931.18 ns, 365.3712 ns/op
WorkloadActual   7: 2097152 op, 765612872.52 ns, 365.0727 ns/op
WorkloadActual   8: 2097152 op, 767622332.68 ns, 366.0309 ns/op
WorkloadActual   9: 2097152 op, 766093535.05 ns, 365.3019 ns/op
WorkloadActual  10: 2097152 op, 758475205.04 ns, 361.6692 ns/op
WorkloadActual  11: 2097152 op, 750631938.66 ns, 357.9292 ns/op
WorkloadActual  12: 2097152 op, 752121393.80 ns, 358.6394 ns/op
WorkloadActual  13: 2097152 op, 758041582.44 ns, 361.4624 ns/op
WorkloadActual  14: 2097152 op, 755584387.70 ns, 360.2907 ns/op
WorkloadActual  15: 2097152 op, 754587568.89 ns, 359.8154 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 758366585.57 ns, 361.6174 ns/op
WorkloadResult   2: 2097152 op, 751104903.74 ns, 358.1547 ns/op
WorkloadResult   3: 2097152 op, 754214670.56 ns, 359.6376 ns/op
WorkloadResult   4: 2097152 op, 767525259.37 ns, 365.9846 ns/op
WorkloadResult   5: 2097152 op, 757536544.68 ns, 361.2216 ns/op
WorkloadResult   6: 2097152 op, 760808813.06 ns, 362.7819 ns/op
WorkloadResult   7: 2097152 op, 760182754.39 ns, 362.4834 ns/op
WorkloadResult   8: 2097152 op, 762192214.55 ns, 363.4416 ns/op
WorkloadResult   9: 2097152 op, 760663416.92 ns, 362.7126 ns/op
WorkloadResult  10: 2097152 op, 753045086.91 ns, 359.0799 ns/op
WorkloadResult  11: 2097152 op, 745201820.53 ns, 355.3399 ns/op
WorkloadResult  12: 2097152 op, 746691275.68 ns, 356.0501 ns/op
WorkloadResult  13: 2097152 op, 752611464.31 ns, 358.8731 ns/op
WorkloadResult  14: 2097152 op, 750154269.58 ns, 357.7014 ns/op
WorkloadResult  15: 2097152 op, 749157450.76 ns, 357.2261 ns/op
GC:  511 0 0 1073741824 2097152
Threading:  0 0 2097152

// AfterAll
// Benchmark Process 7292 has exited with code 0

Mean = 360.1537 ns, StdErr = 0.7826 ns (0.22%); N = 15, StdDev = 3.0311 ns
Min = 355.3399 ns, Q1 = 357.7014 ns, Median = 359.6376 ns, Q3 = 362.7126 ns, Max = 365.9846 ns
IQR = 5.0112 ns, LowerFence = 350.1847 ns, UpperFence = 370.2293 ns
ConfidenceInterval = [356.9133 ns; 363.3942 ns] (CI 99.9%), Margin = 3.2404 ns (0.90% of Mean)
Skewness = 0.13, Kurtosis = 1.86, MValue = 2

// **************************
// Benchmark: PoolingBenchmark.VersionStructStackalloc: Job-CNEZDE(Runtime=.NET Core 2.1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "53e2596d-a163-478f-a433-0fb4b6930e32.dll" --benchmarkName "bench101.PoolingBenchmark.VersionStructStackalloc" --job "Runtime=.NET Core 2.1" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\53e2596d-a163-478f-a433-0fb4b6930e32\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 482800.71 ns, 482.8007 us/op
WorkloadJitting  1: 1 op, 2279725.92 ns, 2.2797 ms/op

OverheadJitting  2: 16 op, 932245.83 ns, 58.2654 us/op
WorkloadJitting  2: 16 op, 963035.60 ns, 60.1897 us/op

WorkloadPilot    1: 16 op, 19243.61 ns, 1.2027 us/op
WorkloadPilot    2: 32 op, 37204.31 ns, 1.1626 us/op
WorkloadPilot    3: 64 op, 83388.96 ns, 1.3030 us/op
WorkloadPilot    4: 128 op, 177896.45 ns, 1.3898 us/op
WorkloadPilot    5: 256 op, 301910.80 ns, 1.1793 us/op
WorkloadPilot    6: 512 op, 454576.75 ns, 887.8452 ns/op
WorkloadPilot    7: 1024 op, 841587.06 ns, 821.8624 ns/op
WorkloadPilot    8: 2048 op, 1672910.86 ns, 816.8510 ns/op
WorkloadPilot    9: 4096 op, 3312038.50 ns, 808.6031 ns/op
WorkloadPilot   10: 8192 op, 6707893.60 ns, 818.8347 ns/op
WorkloadPilot   11: 16384 op, 13237463.11 ns, 807.9506 ns/op
WorkloadPilot   12: 32768 op, 26787100.28 ns, 817.4774 ns/op
WorkloadPilot   13: 65536 op, 61154043.36 ns, 933.1366 ns/op
WorkloadPilot   14: 131072 op, 107009847.17 ns, 816.4203 ns/op
WorkloadPilot   15: 262144 op, 213382089.51 ns, 813.9881 ns/op
WorkloadPilot   16: 524288 op, 424860344.87 ns, 810.3568 ns/op
WorkloadPilot   17: 1048576 op, 873894508.26 ns, 833.4107 ns/op

OverheadWarmup   1: 1048576 op, 2638939.91 ns, 2.5167 ns/op
OverheadWarmup   2: 1048576 op, 2635518.82 ns, 2.5134 ns/op
OverheadWarmup   3: 1048576 op, 2641078.09 ns, 2.5187 ns/op
OverheadWarmup   4: 1048576 op, 2977627.38 ns, 2.8397 ns/op
OverheadWarmup   5: 1048576 op, 2647492.62 ns, 2.5248 ns/op
OverheadWarmup   6: 1048576 op, 2652196.61 ns, 2.5293 ns/op
OverheadWarmup   7: 1048576 op, 2641933.36 ns, 2.5195 ns/op

OverheadActual   1: 1048576 op, 2635091.19 ns, 2.5130 ns/op
OverheadActual   2: 1048576 op, 2633380.64 ns, 2.5114 ns/op
OverheadActual   3: 1048576 op, 2644499.17 ns, 2.5220 ns/op
OverheadActual   4: 1048576 op, 2509793.93 ns, 2.3935 ns/op
OverheadActual   5: 1048576 op, 2505945.21 ns, 2.3899 ns/op
OverheadActual   6: 1048576 op, 2638084.64 ns, 2.5159 ns/op
OverheadActual   7: 1048576 op, 3356512.61 ns, 3.2010 ns/op
OverheadActual   8: 1048576 op, 3252169.50 ns, 3.1015 ns/op
OverheadActual   9: 1048576 op, 3223090.28 ns, 3.0738 ns/op
OverheadActual  10: 1048576 op, 3440756.85 ns, 3.2814 ns/op
OverheadActual  11: 1048576 op, 3357795.52 ns, 3.2022 ns/op
OverheadActual  12: 1048576 op, 3566909.38 ns, 3.4017 ns/op
OverheadActual  13: 1048576 op, 2721045.96 ns, 2.5950 ns/op
OverheadActual  14: 1048576 op, 3851287.12 ns, 3.6729 ns/op
OverheadActual  15: 1048576 op, 2972923.39 ns, 2.8352 ns/op
OverheadActual  16: 1048576 op, 2659038.79 ns, 2.5359 ns/op
OverheadActual  17: 1048576 op, 2649203.17 ns, 2.5265 ns/op
OverheadActual  18: 1048576 op, 2698381.27 ns, 2.5734 ns/op
OverheadActual  19: 1048576 op, 2668874.41 ns, 2.5452 ns/op
OverheadActual  20: 1048576 op, 3406545.99 ns, 3.2487 ns/op

WorkloadWarmup   1: 1048576 op, 886440912.08 ns, 845.3759 ns/op
WorkloadWarmup   2: 1048576 op, 958415849.21 ns, 914.0166 ns/op
WorkloadWarmup   3: 1048576 op, 1148466562.52 ns, 1.0953 us/op
WorkloadWarmup   4: 1048576 op, 897268220.38 ns, 855.7017 ns/op
WorkloadWarmup   5: 1048576 op, 892555247.33 ns, 851.2070 ns/op
WorkloadWarmup   6: 1048576 op, 874370894.43 ns, 833.8651 ns/op
WorkloadWarmup   7: 1048576 op, 858817356.36 ns, 819.0321 ns/op
WorkloadWarmup   8: 1048576 op, 901677572.09 ns, 859.9067 ns/op
WorkloadWarmup   9: 1048576 op, 1040862729.37 ns, 992.6441 ns/op
WorkloadWarmup  10: 1048576 op, 879747558.09 ns, 838.9927 ns/op

// BeforeActualRun
WorkloadActual   1: 1048576 op, 909472515.64 ns, 867.3406 ns/op
WorkloadActual   2: 1048576 op, 882844068.20 ns, 841.9457 ns/op
WorkloadActual   3: 1048576 op, 886891212.47 ns, 845.8054 ns/op
WorkloadActual   4: 1048576 op, 917600159.76 ns, 875.0917 ns/op
WorkloadActual   5: 1048576 op, 938335359.61 ns, 894.8663 ns/op
WorkloadActual   6: 1048576 op, 938828423.58 ns, 895.3366 ns/op
WorkloadActual   7: 1048576 op, 887752470.77 ns, 846.6267 ns/op
WorkloadActual   8: 1048576 op, 864301356.59 ns, 824.2620 ns/op
WorkloadActual   9: 1048576 op, 878326097.02 ns, 837.6370 ns/op
WorkloadActual  10: 1048576 op, 880270556.56 ns, 839.4914 ns/op
WorkloadActual  11: 1048576 op, 875399358.29 ns, 834.8459 ns/op
